benchmark,os,runs_count,runtime_mean_s,runtime_max_s,runtime_min_s,runtime_std_s,runtime_variance_s2,runtime_coefficient_of_variation,ram_thor_private_mean_mb,ram_thor_private_max_mb,ram_thor_private_max_std_mb,ram_thor_private_std_mb,cpu_overall_avg_percent,cpu_overall_std_percent,tasks_count_avg,tasks_count_std,tasks_channel_full_count_avg,tasks_channel_full_count_std,tasks_exec_time_avg_ms,tasks_exec_time_std_ms,tasks_queue_time_avg_ms,tasks_queue_time_std_ms
OLD_4T,Windows,20.0,1213.833400 +- 26.952672,1261.831,1168.703,26.9526715028399,726.4465011399982,0.022204588786929,2018.616487 +- 50.561076,7306.000000 +- 248.203928,248.20392825255607,50.56107565730198,46.600000 +- 0.800000,0.7999999999999999,nan +- nan,nan,nan +- nan,nan,nan +- nan,nan,nan +- nan,nan
