hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273414,381972,1349633156524,1059854,3979,21134132313,52092318422088,40907606,0,9753312447
"scan with file YARA rules",105882,0,464715517059,4388994,1356348,5414836121,22905167539517,216327303,7184,995543870
"scan with meta YARA rules",249147,0,215455555084,864772,95121,5401795986,45870174012797,184108875,7184,995543870
"scan object with YARA",50021,0,138785278091,2774540,378514,3866349550,13272220853087,265332977,7184,9451586062
"scan with process YARA rules",68,0,69786062622,1026265626,41754883,4651581534,257732715884,3790186998,19899,9451586062
"apply Sigma rules",994779,0,61137326985,61458,7083,47182300,169224166661238,170112323,902,9451586062
"compare to ThorDB",156,0,51483344109,330021436,54347333,364517731,379617573077,2433445981,18976,5019510045
"parse log file",135,0,48078855893,356139673,3476,5681183118,36556967300,270792350,7184,862235784
"parse GZIP archive",10164,0,33938037205,3339043,44495,1243437985,2754086343820,270964811,7184,989045330
"schedule scan for symlink target",59503,0,28835231138,484601,6743,253771852,8051503420805,135312562,7184,987548162
"parse ZIP archive",190,0,24432651690,128592903,181246,8632864395,71774750517,377761844,7184,735692868
"check file excludes",90357,0,21398625933,236823,130,292897907,18383448322299,203453504,5089,995543870
"parse file content",105882,0,17878157361,168849,1943,662301121,22905167539517,216327303,7184,995543870
"scan object's command line with YARA",68,0,17306618959,254509102,831818,4596366105,257732715884,3790186998,19899,9451586062
"scan process for malicious indicators",68,0,8054846233,118453621,85604,2751480486,257732715884,3790186998,19899,9451586062
"check process excludes",207,0,6357309296,30711639,270,2469469104,462978514945,2236611183,8706,9753312447
"add meta information",45658,0,6224276756,136323,2364,358582655,12170693167376,266562117,7184,995543870
"parse journald format",5,0,2974648212,594929642,32465856,2166532017,400449320,80089864,64312,145241128
"check if file was already scanned",308853,0,2951801971,9557,109,33659614,53862624386053,174395665,3086,995543870
"check file existence",308986,0,2396579406,7756,120,4812924,53912988498419,174483596,3086,995543870
"check with STIX IOCs",105882,0,1277038403,12060,771,4856108,22905167539517,216327303,7184,995543870
"search for Cobalt Strike beacons",179867,0,774929258,4308,782,12829895,36148615910208,200974141,7184,9451586062
"check if object should be logged",994779,0,774628053,778,210,4257074,169224166661238,170112323,902,9451586062
"store time information about deep scan",105882,0,773855882,7308,641,31156958,22905167539517,216327303,7184,995543870
"apply hash IOCs",105882,0,735907170,6950,2555,3945870,22905167539517,216327303,7184,995543870
"deduplicate reasons",249147,0,502293472,2016,111,2791508,45870174012797,184108875,7184,995543870
"apply false positive filters",994779,0,498030003,500,191,4608755,169224166661238,170112323,902,9451586062
"limit frequent matches",994779,0,481793406,484,140,4950396,169224166661238,170112323,902,9451586062
"log object",502,0,434621477,865779,1062,11071639,650184186130,1295187621,7184,9451586062
"check if deep scan is needed",249147,0,347825460,1396,170,3166913,45870174012797,184108875,7184,995543870
"check if maximum file size is exceeded",249147,0,184629285,741,130,5748982,45870174012797,184108875,7184,995543870
"parse TARGZ archive",1,0,163440129,163440129,163440129,163440129,63547249,63547249,63547249,63547249
"fill in interesting content",249147,0,131324667,527,160,2815983,45870174012797,184108875,7184,995543870
"log file",249147,0,83369493,334,101,2578932,45870174012797,184108875,7184,995543870
"parsing Firefox history",1,0,66827420,66827420,66827420,66827420,7184,7184,7184,7184
"extract process handles",68,0,43324166,637120,214840,3230615,257732715884,3790186998,19899,9451586062
"enrich finding with file information",45,0,28791222,639804,18976,3197722,7018289402,155961986,7184,477788090
"parse authorized_keys format",1,0,28462907,28462907,28462907,28462907,7184,7184,7184,7184
"extract process environment variables",68,0,20506417,301564,108075,1287317,257732715884,3790186998,19899,9451586062
"initialize process memory reader",68,0,14634809,215217,111212,1186685,257732715884,3790186998,19899,9451586062
"truncate long values",502,0,13770339,27430,681,2976850,650184186130,1295187621,7184,9451586062
"parse TAR archive",1,0,10584218,10584218,10584218,10584218,77485619,77485619,77485619,77485619
"parse OLE format",14,0,6453089,460934,52310,1414809,6029880804,430705771,81793149,642304862
"parse system crontab",3,0,6416314,2138771,14076,4582616,219406339,73135446,38434215,101933572
"schedule scan for executable",156,0,4763730,30536,19197,66969,379617573077,2433445981,18976,5019510045
"check for C2 IOCs",8,0,3555734,444466,84311,891793,1066479609,133309951,8346,501422261
"unpack UPX",3,0,3305858,1101952,277870,2605903,497477936,165825978,7184,277443446
"analyze process connection",68,0,2753396,40491,1413,1583021,257732715884,3790186998,19899,9451586062
"scan eBPF program with file YARA rules",1,0,1733127,1733127,1733127,1733127,14817,14817,14817,14817
"retrieve interesting process memory",68,0,1469417,21609,3136,75834,257732715884,3790186998,19899,9451586062
"truncate unimportant process memory sections",68,0,1128613,16597,5882,47662,257732715884,3790186998,19899,9451586062
"log md5 to csv",38,0,626203,16479,131,72198,5756349038,151482869,7184,277443446
"check file mode",156,0,393174,2520,571,5470,379617573077,2433445981,18976,5019510045
"check for known evil services",156,0,291025,1865,1042,4329,379617573077,2433445981,18976,5019510045
"parse mail",5,0,194371,38874,10089,114218,1665152348,333030469,197223709,555037557
"scan dependent files",35,0,22625,646,210,2214,94356703,2695905,10569,6680279
"check for port 0",6,0,13554,2259,1272,3637,1062058723,177009787,8346,501422261
"check if profile is recent",1,0,6812,6812,6812,6812,15530,15530,15530,15530
"check for network pipes",6,0,3647,607,350,822,1062058723,177009787,8346,501422261
