hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273577,851596,868763574850,682144,0,50870185235,358460480158473,281459605,0,16242903187
"scan with file YARA rules",105882,0,301257881559,2845222,1216191,4108857466,149880974515265,1415547255,8987,15659193716
"scan with meta YARA rules",249151,0,84595422040,339534,92376,2636924595,293666816143259,1178670027,8987,15797467538
"scan object with YARA",49535,0,79422197900,1603355,352192,2781869398,127654843806057,2577063567,4057,15797467538
"scan with process YARA rules",68,0,62244443692,915359466,38392426,4315175028,594209601916,8738376498,27723,15650862196
"apply Sigma rules",994943,0,41194033569,41403,6964,42372010,2380240590471324,2392338647,4057,15797467538
"parse GZIP archive",10164,0,33188282754,3265277,67860,2023697223,16274107071903,1601151817,8987,7875660547
"parse log file",135,0,33147303142,245535578,1633,2935581172,278253735923,2061138784,8987,7347017961
"schedule scan for symlink target",59507,0,30385090847,510613,7634,649949061,39815783856053,669094120,8987,15797467538
"parse ZIP archive",190,0,26914711540,141656376,191607,14166405816,395134430421,2079654896,8987,4581202238
"compare to ThorDB",156,0,21421145506,137315035,41941909,210483814,406195291185,2603815969,25659,5276466586
"scan object's command line with YARA",68,0,11430364616,168093597,885800,2745631705,594209601916,8738376498,27723,15650862196
"parse file content",105882,0,10082872061,95227,1634,575696392,149880974515265,1415547255,8987,15659193716
"check file excludes",90361,0,5496414773,60827,130,635269778,130495151996785,1444153473,8987,15797467538
"parse journald format",5,0,3287819130,657563826,50348031,2417704378,3972916106,794583221,507616763,1025974753
"add meta information",45171,0,2400801495,53149,2215,326884125,97190621444667,2151615448,8987,15797467538
"check process excludes",207,0,2074822422,10023296,190,2070797355,918579140476,4437580388,8166,16242903187
"check file existence",308989,0,1791334356,5797,161,3654123,335024626107758,1084260689,8987,15797467538
"scan process for malicious indicators",68,0,1771284456,26048300,97598,784531108,594209601916,8738376498,27723,15650862196
"check with STIX IOCs",105882,0,1012774530,9565,691,1276887,149880974515265,1415547255,8987,15659193716
"check if file was already scanned",308856,0,979946813,3172,100,30682553,334921968068932,1084395213,8987,15797467538
"parse TARGZ archive",1,0,695216205,695216205,695216205,695216205,3648554413,3648554413,3648554413,3648554413
"check if object should be logged",994943,0,657535854,660,221,2298746,2380240590471324,2392338647,4057,15797467538
"search for Cobalt Strike beacons",179867,0,593789994,3301,762,337925,241791318286069,1344278373,8987,15659193716
"apply hash IOCs",105882,0,581360690,5490,2635,560791,149880974515265,1415547255,8987,15659193716
"apply false positive filters",994943,0,434006779,436,200,1844169,2380240590471324,2392338647,4057,15797467538
"limit frequent matches",994943,0,395694933,397,140,4045060,2380240590471324,2392338647,4057,15797467538
"deduplicate reasons",249151,0,385325543,1546,120,874489,293666816143259,1178670027,8987,15797467538
"store time information about deep scan",105882,0,276839531,2614,590,7666161,149880974515265,1415547255,8987,15659193716
"check if deep scan is needed",249151,0,264019843,1059,180,531243,293666816143259,1178670027,8987,15797467538
"check if maximum file size is exceeded",249151,0,144714591,580,131,4059488,293666816143259,1178670027,8987,15797467538
"fill in interesting content",249151,0,108858549,436,170,1089097,293666816143259,1178670027,8987,15797467538
"log object",502,0,83658519,166650,782,1564386,1084823588160,2161003163,4057,15650862196
"log file",249151,0,62934299,252,100,1930524,293666816143259,1178670027,8987,15797467538
"parsing Firefox history",1,0,53761374,53761374,53761374,53761374,6654267179,6654267179,6654267179,6654267179
"parse TAR archive",1,0,35529262,35529262,35529262,35529262,8987,8987,8987,8987
"extract process handles",68,0,27514108,404619,211633,1832447,594209601916,8738376498,27723,15650862196
"parse authorized_keys format",1,0,20729309,20729309,20729309,20729309,1762079297,1762079297,1762079297,1762079297
"extract process environment variables",68,0,15165911,223028,108908,402298,594209601916,8738376498,27723,15650862196
"truncate long values",502,0,12637683,25174,711,3338511,1084823588160,2161003163,4057,15650862196
"initialize process memory reader",68,0,10072076,148118,97606,273522,594209601916,8738376498,27723,15650862196
"parse OLE format",14,0,8158081,582720,60055,1651101,19541178638,1395798474,8987,3604188167
"enrich finding with file information",45,0,8054044,178978,12173,374265,65416278883,1453695086,4057,6573967041
"parse system crontab",3,0,6166047,2055349,8046,4543500,657618928,219206309,8987,427493260
"schedule scan for executable",156,0,4138780,26530,13315,76637,406195291185,2603815969,25659,5276466586
"scan eBPF program with file YARA rules",1,0,1647564,1647564,1647564,1647564,13415,13415,13415,13415
"unpack UPX",3,0,1537906,512635,285645,931197,6824523746,2274841248,1076576026,3211699198
"retrieve interesting process memory",68,0,1330306,19563,2935,64874,594209601916,8738376498,27723,15650862196
"analyze process connection",68,0,1135499,16698,1533,510745,594209601916,8738376498,27723,15650862196
"check for C2 IOCs",8,0,987454,123431,49946,263483,47621445483,5952680685,838470172,13887970078
"truncate unimportant process memory sections",68,0,963588,14170,3446,33003,594209601916,8738376498,27723,15650862196
"log md5 to csv",38,0,454350,11956,130,53282,45705720068,1202782107,8987,6573967041
"check file mode",156,0,284515,1823,931,8005,406195291185,2603815969,25659,5276466586
