hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273805,1273112,1252484743664,983262,0,237153020006,59040323274148,46349577,0,522044488327
"scan with file YARA rules",105802,0,255784989755,2417581,1001651,3450375451,4570801944,43201,10611,2567466105
"schedule scan for symlink target",59432,0,118718006735,1997543,16913,16826733402,803817353,13524,13465,364125
"scan with meta YARA rules",248984,0,61997192678,249000,83691,40335304,6532048624,26234,10611,2567466105
"scan with process YARA rules",68,0,59715053381,878162549,37246448,4078154033,721548,10611,10611,10611
"scan object with YARA",49633,0,52162262389,1050959,336702,19280002,447926692494,9024775,4659,6141410168
"parse GZIP archive",10164,0,47254830972,4649235,99711,2451044173,136858260,13465,13465,13465
"parse ZIP archive",190,0,43877457229,230933985,3825520,16769224215,2558350,13465,13465,13465
"apply Sigma rules",995178,0,39787911139,39980,6983,4096008,460658455919,462890,4659,6141410168
"parse log file",135,0,24271178765,179786509,1773,2282809975,1817775,13465,13465,13465
"parse file content",105802,0,9757970003,92228,2486,480477762,4570801944,43201,10611,2567466105
"check file excludes",90286,0,4505579675,49903,129,5825507,4406220901,48802,10611,2567466105
"compare to ThorDB",156,0,4466354300,28630476,25169742,37282627,432434326816,2772014915,17232,6141410168
"parse journald format",5,0,2700271924,540054384,28601111,2000381708,67325,13465,13465,13465
"add meta information",45268,0,2549715086,56324,2054,5403161,3789012684,83701,10611,2567466105
"check file existence",308815,0,1652974578,5352,210,204850,7348713886,23796,10611,2567466105
"scan process for malicious indicators",68,0,1413673113,20789310,182288,163728149,721548,10611,10611,10611
"check with STIX IOCs",105802,0,1070325544,10116,791,109420,4570801944,43201,10611,2567466105
"extract process environment variables",68,0,991167018,14575985,186486,27727943,721548,10611,10611,10611
"extract process handles",68,0,823121829,12104732,1969329,91002703,721548,10611,10611,10611
"schedule scan for executable",156,0,690290684,4424940,16451,159291071,432434326816,2772014915,17232,6141410168
"check if file was already scanned",308682,0,660621579,2140,120,26886227,7346923041,23800,10611,2567466105
"search for Cobalt Strike beacons",179781,0,637788844,3547,831,136401,5596470684,31129,10611,2567466105
"check if object should be logged",995178,0,580281562,583,220,316874,460658455919,462890,4659,6141410168
"parse TARGZ archive",1,0,546742818,546742818,546742818,546742818,13465,13465,13465,13465
"apply hash IOCs",105802,0,523523126,4948,1272,73209,4570801944,43201,10611,2567466105
"apply false positive filters",995178,0,359008965,360,189,273262,460658455919,462890,4659,6141410168
"deduplicate reasons",248984,0,337930202,1357,151,92386,6532048624,26234,10611,2567466105
"limit frequent matches",995178,0,334302242,335,140,9416429,460658455919,462890,4659,6141410168
"store time information about deep scan",105802,0,298240377,2818,1042,87648,4570801944,43201,10611,2567466105
"check if deep scan is needed",248984,0,273135710,1097,140,83810,6532048624,26234,10611,2567466105
"check if maximum file size is exceeded",248984,0,158605801,637,181,107695,6532048624,26234,10611,2567466105
"fill in interesting content",248984,0,106480932,427,169,97395,6532048624,26234,10611,2567466105
"scan object's command line with YARA",68,0,78334652,1151980,887253,1666260,721548,10611,10611,10611
"log file",248984,0,60180274,241,120,135028,6532048624,26234,10611,2567466105
"parse TAR archive",1,0,50461657,50461657,50461657,50461657,13465,13465,13465,13465
"parse authorized_keys format",1,0,32936004,32936004,32936004,32936004,13465,13465,13465,13465
"parsing Firefox history",1,0,31345358,31345358,31345358,31345358,13465,13465,13465,13465
"enrich finding with file information",45,0,9432231,209605,17392,979930,30435213,676338,4659,29745275
"initialize process memory reader",68,0,8924459,131242,87948,212866,721548,10611,10611,10611
"log object",502,0,8435889,16804,2074,686610,444094333372,884650066,4659,6141410168
"check process excludes",207,0,8368194,40426,231,366178,6394047362943,30889117695,10611,64000281468
"parse system crontab",3,0,8203273,2734424,8536,5398131,40395,13465,13465,13465
"analyze process connection",68,0,7810200,114855,2755,2786869,721548,10611,10611,10611
"truncate long values",502,0,7740575,15419,812,383240,444094333372,884650066,4659,6141410168
"parse OLE format",14,0,4005152,286082,44885,631484,188510,13465,13465,13465
"scan eBPF program with file YARA rules",1,0,2026187,2026187,2026187,2026187,17212,17212,17212,17212
"retrieve interesting process memory",68,0,1729420,25432,2755,78198,721548,10611,10611,10611
"check for C2 IOCs",8,0,1481145,185143,112824,462793,90596,11324,10611,13465
"truncate unimportant process memory sections",68,0,1200339,17652,6562,61988,721548,10611,10611,10611
"unpack UPX",3,0,1189058,396352,383201,422125,40395,13465,13465,13465
"check file mode",156,0,453552,2907,1352,7494,432434326816,2772014915,17232,6141410168
"check for known evil services",156,0,440039,2820,791,23094,432434326816,2772014915,17232,6141410168
"log md5 to csv",38,0,427627,11253,120,43453,30243480,795881,13465,29745275
"parse mail",5,0,87524,17504,7374,32111,67325,13465,13465,13465
"scan dependent files",35,0,14689,419,230,922,420268104,12007660,1093307,23298240
"check for port 0",6,0,10998,1833,861,2885,63666,10611,10611,10611
"check if profile is recent",1,0,5230,5230,5230,5230,4659,4659,4659,4659
"check for network pipes",6,0,3967,661,300,1282,63666,10611,10611,10611
