hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273450,1022541,1133954124042,890458,0,156225663668,73132518561244,57428653,0,158728649254
"scan with file YARA rules",105864,0,285218827794,2694200,1164642,4852103067,23816435409277,224971996,8897,156940740756
"schedule scan for symlink target",59495,0,121895837867,2048841,8997,20258380754,11596412949231,194914075,8897,156953775451
"scan with meta YARA rules",249060,0,77563312990,311424,88477,2337760801,40705231887029,163435444,8897,156953775451
"scan object with YARA",50023,0,74735066132,1494014,340742,2263597622,1858518353186,37153276,6873,24732689243
"scan with process YARA rules",68,0,64911792591,954585185,38582348,4396764168,656138453849,9649094909,38854,24732689243
"parse ZIP archive",190,0,57134790035,300709421,4031523,20196014339,921811580,4851639,804986,12422306
"parse GZIP archive",10164,0,47219593906,4645768,56208,3175827372,617928324223,60795781,8897,13400289229
"apply Sigma rules",994829,0,40126526756,40335,7244,15902137,59004536167974,59311234,2405,156953775451
"parse log file",135,0,30619290057,226809555,1583,2987720632,25357168959,187830881,101473,2108269275
"compare to ThorDB",156,0,17368907520,111339150,34046161,157809382,359756681860,2306132576,52941,4647490378
"parse file content",105864,0,10014594841,94598,2144,519681767,23816435409277,224971996,8897,156940740756
"scan object's command line with YARA",68,0,8150616581,119862008,902182,2101677034,656138453849,9649094909,38854,24732689243
"check file excludes",90349,0,4295601591,47544,130,365125902,662932075742,7337458,8897,156485351300
"scan process for malicious indicators",68,0,4118273517,60562845,100512,2706262726,656138453849,9649094909,38854,24732689243
"parse journald format",5,0,2766790574,553358114,38465124,2032109995,1911358021,382271604,13466379,1675791181
"add meta information",45657,0,2238052497,49018,2345,182796918,289861728510,6348681,8897,11384077452
"check file existence",308885,0,1676767500,5428,151,2326861,49187469101209,159242012,8897,156953775451
"check with STIX IOCs",105864,0,962198992,9089,792,3837032,23816435409277,224971996,8897,156940740756
"check if file was already scanned",308753,0,870220266,2818,120,30906981,49186766340362,159307816,8897,156953775451
"check if object should be logged",994829,0,624300836,627,220,4049258,59004536167974,59311234,2405,156953775451
"search for Cobalt Strike beacons",179817,0,591308517,3288,872,879077,27372023434324,152221555,8897,156940740756
"parse TARGZ archive",1,0,548583491,548583491,548583491,548583491,3114233,3114233,3114233,3114233
"apply hash IOCs",105864,0,498464844,4708,2354,1707058,23816435409277,224971996,8897,156940740756
"check process excludes",207,0,452001827,2183583,230,447513736,754214830409,3643549905,12122,24732689243
"apply false positive filters",994829,0,406404187,408,200,585978,59004536167974,59311234,2405,156953775451
"deduplicate reasons",249060,0,380426518,1527,130,393080,40705231887029,163435444,8897,156953775451
"limit frequent matches",994829,0,362021148,363,140,606898,59004536167974,59311234,2405,156953775451
"store time information about deep scan",105864,0,284469950,2687,661,1868506,23816435409277,224971996,8897,156940740756
"check if deep scan is needed",249060,0,254173495,1020,160,291968,40705231887029,163435444,8897,156953775451
"check if maximum file size is exceeded",249060,0,133638713,536,140,62571,40705231887029,163435444,8897,156953775451
"fill in interesting content",249060,0,104169384,418,170,126672,40705231887029,163435444,8897,156953775451
"log object",502,0,84574696,168475,971,1890978,1022580001087,2037011954,6873,24732689243
"log file",249060,0,62233091,249,111,2771479,40705231887029,163435444,8897,156953775451
"parse TAR archive",1,0,36073100,36073100,36073100,36073100,398841,398841,398841,398841
"extract process handles",68,0,27928058,410706,191205,1675157,656138453849,9649094909,38854,24732689243
"parse authorized_keys format",1,0,25592348,25592348,25592348,25592348,12422306,12422306,12422306,12422306
"extract process environment variables",68,0,20595258,302871,116561,4483866,656138453849,9649094909,38854,24732689243
"initialize process memory reader",68,0,14201833,208850,104880,357323,656138453849,9649094909,38854,24732689243
"truncate long values",502,0,9505544,18935,711,1602588,1022580001087,2037011954,6873,24732689243
"parse system crontab",3,0,8869706,2956568,9338,6371599,26846682,8948894,2002070,12422306
"enrich finding with file information",45,0,7625694,169459,15189,292407,202926431,4509476,6924,12422306
"schedule scan for executable",156,0,5512122,35334,18746,85583,359756681860,2306132576,52941,4647490378
"parsing Firefox history",1,0,5099272,5099272,5099272,5099272,12422306,12422306,12422306,12422306
"parse OLE format",14,0,4456637,318331,53582,933992,47318848,3379917,804986,12422306
"scan eBPF program with file YARA rules",1,0,2990138,2990138,2990138,2990138,21881,21881,21881,21881
"check for C2 IOCs",8,0,2129563,266195,58111,1258041,90955443,11369430,7086884,16750046
"retrieve interesting process memory",68,0,1481521,21787,3067,97416,656138453849,9649094909,38854,24732689243
"analyze process connection",68,0,1362946,20043,1532,427044,656138453849,9649094909,38854,24732689243
"truncate unimportant process memory sections",68,0,1033684,15201,4088,51819,656138453849,9649094909,38854,24732689243
"unpack UPX",3,0,906260,302086,260347,334418,14229598659,4743199553,2002070,14215174283
"check file mode",156,0,490152,3142,943,5200,359756681860,2306132576,52941,4647490378
"log md5 to csv",38,0,427460,11248,120,42341,195198696,5136807,24046,12422306
"check for known evil services",156,0,294865,1890,1022,24026,359756681860,2306132576,52941,4647490378
"parse mail",5,0,113496,22699,10930,45507,34996333,6999266,2002070,16567817
"scan dependent files",35,0,19036,543,230,2405,147660594,4218874,9818,9421719
"check for port 0",6,0,9258,1543,551,2285,66110831,11018471,7086884,16750046
"check if profile is recent",1,0,9026,9026,9026,9026,6924,6924,6924,6924
"check for network pipes",6,0,3213,535,350,971,66110831,11018471,7086884,16750046
