Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;114;114;10296
1031;208;208;10175
2053;260;260;10113
3073;296;296;10065
4096;322;322;10019
5117;332;332;9995
6139;445;445;9943
7161;507;507;9876
8184;396;396;10023
9206;433;433;9973
10227;472;472;9951
11250;413;413;9932
12272;411;411;9918
13293;420;420;9928
14314;439;439;9919
15334;445;445;9940
16355;584;584;9802
17376;684;684;9670
18398;715;715;9682
19425;708;708;9642
20447;747;747;9604
21468;799;799;9556
22496;802;802;9546
23517;914;914;9512
24539;989;989;9435
25561;1023;1023;9402
26582;1075;1075;9334
27604;990;990;9383
28626;973;973;9363
29647;784;784;9563
30667;770;770;9579
31689;758;758;9568
32711;773;773;9560
33732;785;785;9548
34752;804;804;9528
35774;818;818;9522
36795;824;824;9509
37816;811;811;9492
38837;875;875;9493
39859;834;834;9486
40880;850;850;9452
41902;883;883;9452
42923;867;867;9440
43945;886;886;9416
44965;833;833;9474
45986;829;829;9470
47008;831;831;9469
48028;828;828;9502
49049;819;819;9494
50071;828;828;9490
51092;831;831;9487
52114;900;900;9482
53136;852;852;9466
54158;846;846;9463
55180;893;893;9464
56202;868;868;9459
57223;881;881;9443
58245;866;866;9460
59265;849;849;9475
60287;850;850;9475
61308;854;854;9466
62329;883;883;9458
63350;875;875;9449
64371;884;884;9444
65392;884;884;9442
66413;896;896;9439
67435;889;889;9438
68455;938;938;9387
69476;881;881;9445
70498;902;902;9441
71519;890;890;9440
72539;889;889;9437
73560;884;884;9436
74580;885;885;9438
75601;907;907;9438
76621;885;885;9442
77641;859;859;9464
78662;848;848;9479
79682;822;822;9501
80702;812;812;9515
81723;805;805;9511
82744;833;833;9511
83766;817;817;9496
84786;838;838;9496
85807;830;830;9490
86828;840;840;9486
87849;842;842;9476
88869;829;829;9476
89889;818;818;9484
90909;817;817;9485
91930;807;807;9501
92951;811;811;9516
93971;806;806;9518
94992;807;807;9520
96013;816;816;9512
97034;822;822;9504
98054;831;831;9497
99075;833;833;9493
100095;820;820;9503
101115;820;820;9501
102133;816;816;9507
103152;816;816;9514
104171;793;793;9536
105191;793;793;9540
106210;732;732;9603
107229;733;733;9589
108249;725;725;9588
109268;725;725;9578
110287;713;713;9580
111305;713;713;9582
112323;713;713;9568
113342;720;720;9544
114363;720;720;9544
115385;720;720;9543
116407;720;720;9542
117427;720;720;9547
118448;720;720;9545
119469;720;720;9533
120491;720;720;9538
121512;720;720;9541
122532;720;720;9537
123553;720;720;9534
124574;720;720;9537
125595;720;720;9534
126616;720;720;9537
127637;720;720;9551
128658;720;720;9546
129680;720;720;9543
130700;720;720;9538
131722;720;720;9542
132743;720;720;9536
133763;720;720;9532
134784;749;749;9503
135804;757;757;9501
136825;812;812;9456
137844;812;812;9460
138865;812;812;9470
139885;852;852;9427
140904;856;856;9417
141922;856;856;9420
142941;873;873;9420
143960;865;865;9427
144979;878;878;9424
145997;885;885;9419
147016;883;883;9425
148035;882;882;9429
149054;882;882;9431
150073;903;903;9419
151091;927;927;9406
152112;956;956;9394
153133;979;979;9377
154154;983;983;9372
155176;1005;1005;9349
156199;1011;1011;9342
157221;1049;1049;9309
158242;1172;1172;9306
159264;1219;1219;9296
160286;1174;1174;9275
161307;1218;1218;9273
162329;1300;1300;9234
163351;1190;1190;9157
164372;1244;1244;9161
165394;1319;1319;9130
166414;1363;1363;9129
167435;1423;1423;9104
168458;1393;1393;9102
169483;1443;1443;9093
170505;1496;1496;9080
171527;1553;1553;9057
172548;1416;1416;9053
173570;1457;1457;9050
174591;1378;1378;9047
175613;1414;1414;9046
176635;1361;1361;8984
177660;1372;1372;8973
178681;1372;1372;8974
179704;1346;1346;8997
180726;1346;1346;8996
181747;1342;1342;8996
182768;1342;1342;8995
183789;1321;1321;8993
184811;1311;1311;8993
185832;1316;1316;8988
186852;1312;1312;8993
187874;1312;1312;8995
