Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;111;111;10289
1032;208;208;10178
2055;250;250;10118
3081;288;288;10075
4102;334;334;9995
5124;357;357;9977
6145;412;412;10007
7168;487;487;9915
8189;402;402;10007
9211;440;440;9957
10233;472;472;9919
11254;438;438;9893
12276;461;461;9862
13297;461;461;9856
14319;493;493;9835
15340;556;556;9769
16362;753;753;9570
17389;779;779;9595
18413;810;810;9569
19435;845;845;9524
20458;826;826;9524
21483;807;807;9541
22505;814;814;9527
23527;859;859;9580
24548;940;940;9498
25570;973;973;9461
26592;1023;1023;9398
27614;1012;1012;9367
28635;1078;1078;9304
29656;894;894;9465
30676;906;906;9418
31697;1014;1014;9328
32717;977;977;9358
33738;1050;1050;9248
34759;1135;1135;9345
35780;997;997;9315
36800;1051;1051;9276
37824;1052;1052;9273
38845;1065;1065;9257
39867;1062;1062;9263
40892;933;933;9320
41913;968;968;9309
42935;943;943;9311
43955;956;956;9298
44978;950;950;9297
46000;957;957;9298
47021;955;955;9304
48043;955;955;9305
49063;956;956;9306
50084;956;956;9308
51105;956;956;9309
52126;931;931;9335
53146;899;899;9383
54171;900;900;9385
55190;859;859;9397
56209;849;849;9426
57227;854;854;9428
58247;809;809;9483
59266;809;809;9487
60285;757;757;9528
61305;757;757;9523
62323;759;759;9524
63342;759;759;9520
64361;759;759;9520
65381;759;759;9518
66400;759;759;9520
67419;765;765;9515
68440;765;765;9511
69461;765;765;9512
70483;765;765;9500
71505;765;765;9498
72526;765;765;9497
73548;765;765;9470
74569;765;765;9470
75590;765;765;9468
76611;765;765;9470
77632;765;765;9469
78654;765;765;9469
79675;765;765;9476
80696;765;765;9470
81719;765;765;9471
82740;765;765;9464
83761;765;765;9467
84782;765;765;9468
85805;765;765;9468
86827;765;765;9465
87848;765;765;9461
88869;809;809;9419
89889;803;803;9408
90909;817;817;9414
91929;1041;1041;9242
92947;1162;1162;9130
93968;1381;1381;8948
94999;1402;1402;8923
96019;1474;1474;8854
97038;1488;1488;8843
98059;1510;1510;8815
99080;1539;1539;8786
100100;1542;1542;8784
101119;1595;1595;8723
102139;1669;1669;8656
103161;1846;1846;8494
104181;1849;1849;8491
105201;2106;2106;8241
106225;2223;2223;8178
107265;2872;2872;8181
108305;3118;3118;8095
109329;3124;3124;7945
110360;2650;2650;7901
111390;2676;2676;7900
112417;2667;2667;7908
113445;2441;2441;7881
114474;2545;2545;7956
115506;2615;2615;7968
116532;2652;2652;7903
117558;2551;2551;7898
118584;2676;2676;7901
119612;2780;2780;7861
120639;2644;2644;7857
121667;2485;2485;7844
122696;2498;2498;7837
123719;2488;2488;7847
124743;2516;2516;7825
125780;2468;2468;7900
126811;2466;2466;7893
127844;2470;2470;7888
128876;2455;2455;7887
129903;2452;2452;7889
130928;2452;2452;7888
131973;2455;2455;7904
133000;2424;2424;7903
134046;2485;2485;7844
135075;2611;2611;7754
136101;2647;2647;7670
137131;2751;2751;7722
138159;2743;2743;7729
139188;2756;2756;7705
140225;2859;2859;7601
141250;2869;2869;7603
142279;2856;2856;7591
143303;2866;2866;7582
144335;2882;2882;7576
145359;2871;2871;7580
146388;2873;2873;7593
147420;2986;2986;7461
148447;2992;2992;7459
149478;3076;3076;7389
150503;2921;2921;7454
151529;2926;2926;7466
152564;2969;2969;7449
153603;2654;2654;7700
154630;2525;2525;7831
155656;2534;2534;7828
156692;2573;2573;7789
157719;2455;2455;7877
158749;2455;2455;7883
159776;2456;2456;7893
160808;2458;2458;7896
161852;2406;2406;7934
162878;2377;2377;7975
163904;2372;2372;7980
164930;2371;2371;7982
165963;2380;2380;7979
166990;2381;2381;7980
168017;2388;2388;7976
169041;2383;2383;7984
170065;2532;2532;7840
171091;2643;2643;7706
172119;2704;2704;7652
173144;2699;2699;7653
174178;2704;2704;7652
175210;2765;2765;7593
176236;2715;2715;7611
177264;2722;2722;7612
178290;2722;2722;7614
179318;2723;2723;7617
180345;2723;2723;7618
181376;2761;2761;7608
182404;2679;2679;7648
183435;2567;2567;7722
184464;2567;2567;7730
185491;2554;2554;7764
186519;2554;2554;7769
187552;2562;2562;7771
188578;2562;2562;7773
189609;2564;2564;7775
190638;2536;2536;7806
191668;2528;2528;7812
192695;2540;2540;7811
193723;2540;2540;7810
194751;2546;2546;7809
195773;2538;2538;7826
196803;2537;2537;7826
197830;2538;2538;7827
198861;2538;2538;7827
199888;2538;2538;7826
200919;2547;2547;7823
201942;2526;2526;7842
202973;2533;2533;7842
204002;2560;2560;7796
205028;2566;2566;7788
206055;2566;2566;7787
207084;2578;2578;7785
208112;2575;2575;7786
209137;2574;2574;7791
210163;2821;2821;7542
211190;3021;3021;7367
212213;2985;2985;7382
213235;2996;2996;7374
214255;2980;2980;7376
215276;2971;2971;7379
216298;2751;2751;7521
217319;2723;2723;7542
218341;0;0;10368
