Time;CPU
1064; 33.00
2124; 21.00
3183; 20.00
4241; 19.00
5301; 22.00
6364; 31.00
7426; 29.00
8494; 39.00
9555; 25.00
10614; 18.00
11674; 17.00
12734; 16.00
13794; 18.00
14856; 19.00
15916; 22.00
16976; 17.00
18038; 18.00
19101; 18.00
20162; 17.00
21222; 17.00
22281; 17.00
23341; 17.00
24401; 17.00
25463; 17.00
26523; 17.00
27583; 17.00
28643; 17.00
29704; 17.00
30760; 17.00
31818; 17.00
32875; 18.00
33932; 17.00
34993; 17.00
36053; 17.00
37113; 17.00
38175; 17.00
39234; 17.00
40292; 18.00
41352; 17.00
42417; 17.00
43478; 19.00
44537; 17.00
45599; 17.00
46660; 17.00
47721; 18.00
48781; 17.00
49843; 17.00
50902; 17.00
51963; 17.00
53024; 17.00
54084; 17.00
55144; 17.00
56204; 17.00
57265; 17.00
58326; 17.00
59386; 17.00
60450; 17.00
61511; 17.00
62573; 17.00
63632; 17.00
64695; 17.00
65755; 17.00
66816; 17.00
67875; 17.00
68936; 17.00
69995; 17.00
71055; 17.00
72115; 17.00
73176; 17.00
74237; 17.00
75303; 17.00
76364; 17.00
77425; 17.00
78485; 17.00
79543; 17.00
80605; 16.00
81667; 16.00
82727; 17.00
83786; 17.00
84846; 17.00
85907; 17.00
86970; 17.00
88032; 17.00
89094; 17.00
90155; 17.00
91217; 17.00
92281; 17.00
93342; 17.00
94402; 17.00
95466; 17.00
96529; 28.00
97589; 25.00
98651; 36.00
99715; 27.00
100772; 20.00
101831; 27.00
102891; 18.00
103951; 16.00
105011; 16.00
106067; 16.00
107124; 16.00
108181; 17.00
109240; 20.00
110296; 19.00
111358; 23.00
112414; 21.00
113474; 21.00
114531; 20.00
115590; 21.00
116648; 18.00
117707; 18.00
118766; 18.00
119824; 16.00
120883; 18.00
121944; 18.00
123004; 17.00
124064; 18.00
125120; 17.00
126179; 18.00
127238; 18.00
128299; 17.00
129361; 18.00
130420; 17.00
131480; 18.00
132540; 18.00
133600; 19.00
134657; 19.00
135716; 27.00
136774; 30.00
137835; 65.00
138905; 80.00
139965; 82.00
141030; 89.00
142094; 80.00
143163; 89.00
144240; 79.00
145304; 83.00
146366; 83.00
147433; 77.00
148495; 89.00
149576; 83.00
150639; 89.00
151703; 77.00
152766; 90.00
153830; 98.00
154893; 83.00
155960; 84.00
157032; 91.00
158097; 94.00
159160; 79.00
160235; 82.00
161298; 82.00
162370; 81.00
163433; 91.00
164497; 89.00
165561; 92.00
166632; 75.00
167697; 78.00
168759; 75.00
169822; 74.00
170884; 73.00
171949; 77.00
173011; 80.00
174074; 79.00
175138; 83.00
176202; 96.00
177273; 87.00
178357; 75.00
179427; 82.00
180489; 81.00
181566; 88.00
182635; 92.00
183723; 96.00
184786; 62.00
185845; 41.00
186906; 16.00
187968; 22.00
189031; 19.00
190092; 18.00
191153; 18.00
192216; 19.00
193276; 19.00
194335; 19.00
195396; 21.00
196457; 18.00
197516; 20.00
198578; 21.00
199634; 19.00
200692; 17.00
201749; 20.00
202808; 19.00
203870; 18.00
204930; 21.00
205989; 20.00
207047; 23.00
208111; 20.00
