hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3410923,2827884,3716973723400,1089726,0,102401398200,1628501015537400,477437050,0,76057486800
"scan with file YARA rules",55739,0,1142052099800,20489282,0,11053871100,622518734494800,11168458969,0,68101593700
"scan with meta YARA rules",95822,0,500217681400,5220280,0,11022098500,901909333266500,9412340937,0,68101593700
"scan object with YARA",118552,0,336506526600,2838471,0,15862297700,990628252925900,8356065295,0,76011483700
"scan with process YARA rules",119,0,216061231000,1815640596,0,16605058500,3787510612500,31827820273,0,76011483700
"parse CAB archive",26,0,142972876300,5498956780,1119900,102114275600,258050444400,9925017092,0,28891561300
"apply Sigma rules",2916642,0,81446623100,27924,0,43052600,23615785410951100,8096909189,0,76011483700
"parse Shim database",21,0,80672566800,3841550800,0,24191055700,128436119800,6116005704,0,21015526800
"parse registry hive",383,0,61781687600,161309889,0,25506738200,2435343148900,6358598300,0,28321585600
"extract process handles",119,0,61154506900,513903419,7560200,11008879700,3787510612500,31827820273,0,76011483700
"parse log file",203,0,56039117500,276054766,0,18411844400,1516433786800,7470117176,0,28161668000
"parse file content",55739,0,50387272800,903985,0,1066553800,622518734494800,11168458969,0,68101593700
"parse ETL file",234,0,50230671400,214660988,3814000,22452002000,1669947361100,7136527184,0,27048017500
"parse ZIP archive",312,0,48095863000,154153407,0,18682791100,1743746240500,5588930258,0,32419755800
"parse GZIP archive",6632,0,43417272000,6546633,0,1286903700,90247231759500,13607845560,0,28970626400
"schedule scan for executed file",884,0,27219223500,30790976,0,5530243700,722362936100,817152642,0,3630891600
"apply handle IOCs",6414,0,26478572400,4128246,0,6858945600,268777956174300,41904888708,0,76011483700
"parse SHIM cache",2,0,24057200700,12028600350,6928483100,17128717600,0,0,0,0
"scan object's command line with YARA",119,0,22300398400,187398305,0,10377385600,3787510612500,31827820273,0,76011483700
"scan process for malicious indicators",119,0,21108277500,177380483,519700,7069710000,3787510612500,31827820273,0,76011483700
"extract process environment variables",119,0,17842265300,149935002,0,2737487500,3787510612500,31827820273,0,76011483700
"parse Amcache",4,0,16752317700,4188079425,0,16751792600,83205569900,20801392475,18119400000,23488113700
"parse CHM file",23,0,16202713700,704465813,68427400,1545042800,180572135600,7850962417,0,19455104900
"parsing Chrome history",5,0,14779326800,2955865360,8055500,14704888900,38489065600,7697813120,0,11224600400
"check file excludes",24782,0,13586791800,548252,0,5530243700,221514603602900,8938528109,0,76011483700
"check file existence",107715,0,12577214000,116763,0,8038800,980170050773200,9099661614,0,76011483700
"add meta information",21113,0,7534558400,356868,0,1066628900,200459162497500,9494584497,0,68101593700
"scan entry",726,0,6970661500,9601462,0,1072989100,14843300011400,20445316820,122462900,23474984200
