hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3413844,2045558,5018319937500,1469990,0,130684422800,189379942418300,55474105,0,10110626000
"scan with file YARA rules",55747,0,1559460578300,27973892,0,25875677600,71811995847100,1288176867,0,7379746200
"scan with meta YARA rules",95832,0,960166158900,10019264,0,18529052500,117461421920100,1225701455,0,7384527600
"scan object with YARA",107730,0,384736211700,3571300,0,18570492400,69907525819900,648914191,0,7324782300
"scan with process YARA rules",119,0,239518767800,2012762754,458900,18579745600,87699709600,736972349,0,5396587200
"parse CAB archive",26,0,184715697600,7104449907,0,137142990500,29335265900,1128279457,0,3368904400
"apply Sigma rules",2919531,0,94092835300,32228,0,54905000,1939256939034900,664235775,0,7384527600
"parse file content",55747,0,88567280200,1588736,0,5885540100,71811995847100,1288176867,0,7379746200
"parse registry hive",383,0,73544575700,192022390,0,28326915900,339205100500,885653003,0,3688989600
"parse GZIP archive",6632,0,69993059800,10553838,0,4678518100,9118477069800,1374921150,0,5473948700
"parse ETL file",234,0,63391286900,270902935,6722000,23237632400,243270348500,1039616873,0,3158620100
"parse log file",206,0,62999638100,305823485,0,22160614000,209430461100,1016652723,0,3184492100
"parse Shim database",21,0,57849375600,2754732171,522000,12828900800,22764654100,1084031147,0,3045196500
"check process excludes",133,0,29549693100,222178143,0,11125562700,103475075800,778008088,0,5396587200
"parse ZIP archive",312,0,25140192600,80577540,0,7324767400,383962329400,1230648491,0,2864950200
"schedule scan for executed file",884,0,24561398800,27784387,0,6053034600,276476289500,312755983,6258600,1641358600
"scan object's command line with YARA",119,0,23510945600,197570971,0,6521926300,87699709600,736972349,0,5396587200
"parse Amcache",4,0,21011079800,5252769950,0,21011079800,5764613000,1441153250,767018300,1873490700
"check file existence",107716,0,17519203600,162642,0,734151500,127055402735400,1179540669,0,7384527600
"parse SHIM cache",2,0,17016470400,8508235200,4179442000,12837028400,22619300,11309650,7945400,14673900
"scan process for malicious indicators",119,0,16277003200,136781539,1079000,2220692200,87699709600,736972349,0,5396587200
"parsing Chrome history",5,0,14814723100,2962944620,11532800,14728927900,5152180100,1030436020,187282200,2055831800
"parse CHM file",23,0,14145308800,615013426,22427000,2199956100,29091857100,1264863352,0,6924137800
"check file excludes",24782,0,12789917700,516097,0,1759535400,25169634292900,1015641767,0,7346836400
"apply handle IOCs",6415,0,12481332000,1945648,0,2102450500,5267739454900,821159696,0,5396587200
"extract process handles",119,0,11541408600,96986626,8354100,4183306900,87699709600,736972349,0,5396587200
"log object",73764,0,10667314900,144614,0,105575500,90300779605900,1224184962,0,7384527600
"add meta information",21125,0,9828446800,465251,0,1213883700,23647166676600,1119392505,0,7324782300
"check if file was already scanned",106544,0,9364405500,87892,0,15588400,126453160731100,1186863274,0,7384527600
"parse OLE format",22,0,9058554600,411752481,0,7412221800,30614107400,1391550336,0,6331838100
"scan entry",726,0,7719605700,10633065,0,1044238800,781607244300,1076594000,333783300,2589957800
"analyze prefetch file",343,0,7448348000,21715300,0,1908894800,577091338200,1682482035,0,3131012900
"parse RAR archive",15,0,2779860700,185324046,0,1769908100,5433105000,362207000,0,1346996000
"scan SHIM cache entry for executed file",884,0,2618884000,2962538,0,572297200,276476289500,312755983,6258600,1641358600
"parse Atjobs file",237,0,2573458200,10858473,0,380461300,267217099600,1127498310,0,1709771300
"enrich finding with file information",335,0,1975405800,5896733,0,309534300,47005309800,140314357,0,2931838500
"parse PowerShell module cache",1,0,1939103900,1939103900,1939103900,1939103900,0,0,0,0
"check with STIX IOCs",1150084,0,1869545500,1625,0,6559000,550833969631800,478951076,0,7379746200
