Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;110;110;10312
1030;206;206;10183
2053;244;244;10135
3074;293;293;10081
4095;306;306;10024
5117;306;306;10018
6138;475;475;9945
7160;549;549;9864
8184;378;378;10024
9204;413;413;9973
10225;448;448;9930
11247;456;456;9919
12268;455;455;9897
13289;441;441;9908
14309;487;487;9872
15330;522;522;9809
16351;705;705;9646
17372;713;713;9616
18393;759;759;9595
19414;764;764;9590
20442;835;835;9528
21463;856;856;9487
22483;850;850;9460
23505;974;974;9434
24526;1034;1034;9383
25548;1073;1073;9334
26569;1142;1142;9266
27591;946;946;9390
28612;986;986;9351
29633;797;797;9561
30654;780;780;9550
31675;767;767;9547
32696;792;792;9524
33715;800;800;9518
34736;809;809;9504
35757;834;834;9504
36778;819;819;9495
37798;844;844;9488
38820;913;913;9491
39840;820;820;9465
40863;838;838;9464
41885;824;824;9465
42906;857;857;9434
43928;823;823;9465
44947;832;832;9467
45968;831;831;9461
46990;837;837;9458
48011;870;870;9456
49031;847;847;9445
50051;848;848;9439
51071;888;888;9439
52092;858;858;9441
53113;855;855;9442
54134;862;862;9439
55154;927;927;9439
56175;876;876;9441
57194;865;865;9445
58214;865;865;9444
59235;889;889;9443
60256;877;877;9437
61276;889;889;9429
62296;890;890;9423
63316;897;897;9406
64337;926;926;9406
65358;901;901;9402
66378;928;928;9409
67400;918;918;9398
68420;982;982;9336
69440;918;918;9395
70462;943;943;9395
71484;940;940;9365
72505;929;929;9391
73526;925;925;9388
74547;921;921;9390
75568;946;946;9389
76589;915;915;9400
77610;907;907;9406
78631;855;855;9437
79652;877;877;9417
80672;878;878;9413
81691;891;891;9405
82713;919;919;9406
83735;901;901;9395
84755;908;908;9399
85775;901;901;9391
86796;916;916;9391
87817;918;918;9381
88838;927;927;9367
89859;910;910;9383
90880;890;890;9402
91901;889;889;9401
92922;890;890;9408
93942;890;890;9409
94962;878;878;9421
95983;881;881;9421
97002;833;833;9461
98023;844;844;9453
99043;844;844;9454
100062;800;800;9500
101081;768;768;9540
102100;766;766;9544
103119;766;766;9545
104138;757;757;9548
105157;760;760;9544
106175;770;770;9535
107193;770;770;9535
108212;771;771;9529
109231;771;771;9532
110249;771;771;9530
111268;771;771;9531
112287;771;771;9529
113306;740;740;9546
114327;740;740;9549
115347;740;740;9534
116368;740;740;9522
117389;740;740;9521
118410;740;740;9524
119431;740;740;9502
120452;740;740;9497
121472;740;740;9498
122493;740;740;9510
123514;740;740;9509
124535;740;740;9504
125557;740;740;9500
126577;740;740;9505
127597;740;740;9506
128618;740;740;9501
129639;740;740;9507
130660;740;740;9505
131680;740;740;9504
132701;740;740;9504
133722;740;740;9501
134742;776;776;9458
135761;777;777;9459
136781;795;795;9441
137800;793;793;9446
138818;801;801;9446
139838;796;796;9442
140856;794;794;9447
141875;794;794;9449
142893;813;813;9437
143913;835;835;9429
144938;835;835;9432
145956;847;847;9420
146975;847;847;9426
147992;869;869;9415
149011;869;869;9418
150029;880;880;9416
151047;904;904;9389
152068;934;934;9385
153088;962;962;9367
154109;963;963;9366
155130;965;965;9363
156152;965;965;9363
157172;1096;1096;9327
158192;1140;1140;9326
159213;1212;1212;9306
160235;1152;1152;9295
161256;1196;1196;9295
162279;1113;1113;9231
163300;1222;1222;9100
164321;1317;1317;9090
165343;1375;1375;9074
166364;1418;1418;9073
167387;1319;1319;9072
168408;1424;1424;9074
169429;1478;1478;9056
170451;1513;1513;9055
171471;1376;1376;9047
172492;1420;1420;9047
173512;1479;1479;9024
174533;1389;1389;9024
175554;1304;1304;9024
176574;1263;1263;9016
177594;1257;1257;9025
178615;1257;1257;9030
179637;1242;1242;9044
180660;1244;1244;9044
181680;1260;1260;9034
182701;1274;1274;9023
183722;1285;1285;9018
184743;1290;1290;9014
185764;1293;1293;9012
186786;1141;1141;9157
187806;1141;1141;9155
188831;1141;1141;9155
189852;1141;1141;9155
190873;1141;1141;9154
191894;1141;1141;9154
192915;1141;1141;9153
193936;1221;1221;9086
194957;1295;1295;9075
195977;1333;1333;9000
196998;1417;1417;9001
198020;1475;1475;8986
199040;1416;1416;9002
200062;1473;1473;8986
201084;1306;1306;8991
202104;1389;1389;9044
203125;1455;1455;9024
204145;1294;1294;9016
205164;1287;1287;9017
206184;1272;1272;9033
207205;1273;1273;9025
208225;1273;1273;9024
209246;1274;1274;9023
210267;1275;1275;9022
211287;1280;1280;9023
212307;1274;1274;9022
213329;1279;1279;9016
214349;1274;1274;9016
215369;1274;1274;9016
216391;1277;1277;9016
217411;1279;1279;9015
218431;1296;1296;9002
219452;1307;1307;8996
220471;1322;1322;8985
221491;1153;1153;9138
222512;1164;1164;9136
223532;1166;1166;9128
224553;1166;1166;9128
225573;1167;1167;9128
226593;1147;1147;9142
227614;1093;1093;9202
228635;1093;1093;9202
229656;1093;1093;9202
230677;1093;1093;9202
231698;1094;1094;9202
232725;1094;1094;9201
233747;1094;1094;9201
234768;1094;1094;9201
235789;1094;1094;9201
236810;1094;1094;9201
237831;1094;1094;9201
238853;1094;1094;9201
239874;1094;1094;9201
240896;1104;1104;9196
241917;1106;1106;9192
242938;1098;1098;9201
243959;1102;1102;9197
244981;1102;1102;9197
246002;1102;1102;9197
247023;1102;1102;9197
248044;1102;1102;9197
249066;1102;1102;9197
250087;1102;1102;9197
251108;1102;1102;9196
252129;1102;1102;9196
253150;1102;1102;9196
254171;1102;1102;9196
255192;1062;1062;9233
256212;1055;1055;9246
257233;1058;1058;9244
258257;1058;1058;9244
259279;1058;1058;9244
260299;1058;1058;9244
261321;1058;1058;9243
262342;1059;1059;9243
263363;1059;1059;9242
264383;1060;1060;9242
265403;1060;1060;9242
266425;1060;1060;9242
267446;1066;1066;9235
268467;1061;1061;9230
269486;1069;1069;9232
270507;1068;1068;9226
271528;1069;1069;9226
272547;1084;1084;9217
273568;1088;1088;9216
274589;1087;1087;9216
275607;1096;1096;9211
276628;1099;1099;9210
277650;1102;1102;9206
278672;1071;1071;9217
279691;1060;1060;9227
280711;1062;1062;9227
281731;1065;1065;9223
282751;1072;1072;9223
283771;1066;1066;9223
284792;1066;1066;9223
285813;1070;1070;9223
286834;1070;1070;9218
287855;1067;1067;9214
288875;1072;1072;9214
289894;1070;1070;9215
290915;1068;1068;9215
291935;1079;1079;9212
292955;1070;1070;9212
293976;1073;1073;9212
294997;1093;1093;9212
296017;1084;1084;9213
297039;1070;1070;9213
298059;1071;1071;9213
299079;1072;1072;9213
300100;1086;1086;9213
301121;1070;1070;9213
302142;1070;1070;9213
303162;1073;1073;9214
304183;1085;1085;9200
305204;1082;1082;9199
306225;1082;1082;9199
307247;1082;1082;9197
308268;1083;1083;9197
309289;1082;1082;9197
310308;1083;1083;9197
311329;1084;1084;9197
312349;1088;1088;9195
313371;1087;1087;9195
314392;1089;1089;9197
315414;1088;1088;9197
316434;1087;1087;9197
317458;1088;1088;9197
318483;1101;1101;9188
319504;1114;1114;9181
320526;1159;1159;9124
321548;1138;1138;9125
322569;1140;1140;9130
323590;1139;1139;9135
324611;1192;1192;9088
325631;1252;1252;9016
326650;1294;1294;8982
327671;1266;1266;8995
328692;1199;1199;9022
329713;1201;1201;9030
330732;1222;1222;9015
331751;1233;1233;9010
