benchmark,os,runs_count,runtime_mean_s,runtime_max_s,runtime_min_s,runtime_std_s,runtime_variance_s2,runtime_coefficient_of_variation,ram_thor_private_mean_mb,ram_thor_private_max_mb,ram_thor_private_max_std_mb,ram_thor_private_std_mb,cpu_overall_avg_percent,cpu_overall_std_percent,tasks_count_avg,tasks_count_std,tasks_channel_full_count_avg,tasks_channel_full_count_std,tasks_exec_time_avg_ms,tasks_exec_time_std_ms,tasks_queue_time_avg_ms,tasks_queue_time_std_ms
SSTF_4T,Windows,20.0,1123.659600 +- 24.391787,1178.726,1093.2,24.391787186264168,594.9592821400008,0.0217074523158652,2208.953660 +- 60.569709,7844.000000 +- 380.380914,380.3809143477101,60.56970888532153,48.850000 +- 1.107926,1.107925990308017,3414648.300000 +- 2288.201042,2288.201042303757,1827094.050000 +- 134373.727989,134373.72798894692,1.070806 +- 0.016371,0.016371158245829773,45.060430 +- 1.336991,1.336990997403441
