hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3426994,3421241,3720243320600,1085570,0,728038717200,224524549932300,65516470,0,1926121709200
"scan with file YARA rules",55689,0,904452367100,16241131,0,9114344600,2638580752000,47380645,0,209586279600
"scan with process YARA rules",119,0,204357165700,1717287106,0,15564525500,12511922758700,105142208056,0,216846634900
"parse CAB archive",26,0,143743568300,5528598780,2011200,101796476200,0,0,0,0
"scan object with YARA",98921,0,93842496900,948661,0,338223500,437545877222100,4423184937,0,216846634900
"scan with meta YARA rules",95735,0,72898523200,761461,0,44028300,2667809199600,27866602,0,209586279600
"apply Sigma rules",2932749,0,71983937200,24544,0,43720200,498077583264500,169833007,0,216846634900
"parse GZIP archive",6632,0,65799543500,9921523,0,930287500,0,0,0,0
"parse registry hive",383,0,55085730700,143826973,0,23915174900,0,0,0,0
"parse log file",214,0,49695751900,232223139,0,16621902500,0,0,0,0
"parse Shim database",21,0,44918914000,2138995904,7189700,12023389200,0,0,0,0
"parse file content",55689,0,41658923300,748063,0,2574426400,2638580752000,47380645,0,209586279600
"parse ZIP archive",312,0,39020090000,125064391,524600,21196402800,0,0,0,0
"parse ETL file",237,0,39002645200,164568123,7190300,19865913800,0,0,0,0
"parse SHIM cache",2,0,21812737700,10906368850,704527100,21108210600,0,0,0,0
"schedule scan for executed file",884,0,20426232600,23106597,0,4559214800,0,0,0,0
"parsing Chrome history",5,0,14086731800,2817346360,7173400,14024374600,0,0,0,0
"parse Amcache",4,0,12639060800,3159765200,0,12639060800,0,0,0,0
"parse CHM file",23,0,11733193100,510138830,118421000,1079414400,0,0,0,0
"parse OLE format",22,0,8313404000,377882000,6035700,7145515700,0,0,0,0
"check file existence",107596,0,6441759500,59869,0,12543200,9754097229600,90654831,0,209586279600
"add meta information",21027,0,4817261800,229098,0,703900400,2667809199600,126875407,0,209586279600
"extract process handles",119,0,4552408000,38255529,7063600,483118800,12511922758700,105142208056,0,216846634900
"scan entry",710,0,4146749100,5840491,0,3662198800,0,0,0,0
"check if file was already scanned",106441,0,3992549500,37509,0,25237700,9721167401700,91329162,0,209586279600
"parse RAR archive",15,0,3767149900,251143326,0,1951901100,0,0,0,0
"analyze prefetch file",343,0,3542296100,10327393,1530800,618799400,0,0,0,0
"check file excludes",24766,0,3042905400,122866,0,1552362600,9754097229600,393850328,0,209586279600
"extract process environment variables",119,0,1924964500,16176172,0,38053000,12511922758700,105142208056,0,216846634900
"parse PowerShell module cache",1,0,1703203700,1703203700,1703203700,1703203700,0,0,0,0
