Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;116;116;10288
1031;209;209;10172
2053;258;258;10127
3077;299;299;10072
4098;329;329;10009
5119;295;295;10018
6140;463;463;9962
7163;514;514;9900
8188;422;422;9966
9211;497;497;9888
10232;539;539;9849
11254;487;487;9888
12276;458;458;9910
13296;454;454;9905
14318;477;477;9880
15340;555;555;9818
16365;716;716;9683
17386;728;728;9649
18407;769;769;9608
19430;788;788;9553
20456;786;786;9535
21477;738;738;9579
22498;752;752;9586
23520;847;847;9570
24541;896;896;9519
25562;942;942;9465
26584;998;998;9386
27606;932;932;9436
28626;912;912;9447
29648;793;793;9544
30668;793;793;9532
31689;816;816;9495
32710;812;812;9491
33731;817;817;9487
34751;827;827;9478
35772;850;850;9480
36794;837;837;9467
37814;846;846;9445
38836;937;937;9462
39857;860;860;9444
40878;875;875;9442
41900;877;877;9430
42921;863;863;9442
43942;927;927;9382
44964;860;860;9446
45984;898;898;9406
47006;843;843;9464
48028;877;877;9455
49049;862;862;9443
50070;838;838;9460
51091;835;835;9458
52111;936;936;9454
53132;863;863;9439
54154;849;849;9447
55175;899;899;9443
56196;868;868;9432
57217;868;868;9429
58238;855;855;9448
59259;873;873;9445
60280;866;866;9436
61300;880;880;9423
62320;904;904;9423
63341;874;874;9424
64362;894;894;9424
65384;874;874;9426
66404;890;890;9434
67425;872;872;9435
68446;929;929;9373
69466;854;854;9443
70487;885;885;9439
71507;922;922;9369
72528;877;877;9429
73550;868;868;9429
74573;863;863;9431
75594;894;894;9436
76614;875;875;9423
77635;863;863;9439
78656;850;850;9453
79677;849;849;9450
80697;846;846;9448
81718;848;848;9446
82739;873;873;9445
83761;848;848;9441
84782;875;875;9441
85803;862;862;9431
86824;871;871;9431
87845;866;866;9427
88865;854;854;9441
89886;853;853;9440
90907;854;854;9437
91929;853;853;9438
92950;856;856;9445
93970;865;865;9438
94991;885;885;9432
96010;877;877;9432
97030;877;877;9433
98050;877;877;9432
99071;877;877;9432
100092;835;835;9462
101111;835;835;9460
102130;843;843;9456
103149;831;831;9463
104168;831;831;9469
105187;823;823;9479
106209;823;823;9481
107228;826;826;9469
108247;826;826;9474
109266;773;773;9494
110285;772;772;9498
111304;772;772;9494
112322;719;719;9551
113341;719;719;9553
114362;724;724;9539
115383;724;724;9536
116404;724;724;9519
117425;724;724;9529
118447;724;724;9530
119468;724;724;9533
120490;724;724;9504
121511;724;724;9510
122533;724;724;9506
123555;724;724;9503
124576;724;724;9496
125597;724;724;9497
126617;724;724;9497
127638;724;724;9496
128660;724;724;9498
129682;724;724;9498
130704;724;724;9495
131725;724;724;9494
132746;724;724;9490
133768;724;724;9490
134790;724;724;9492
135810;761;761;9457
136830;742;742;9457
137856;801;801;9473
138876;801;801;9476
139896;809;809;9481
140916;840;840;9448
141935;839;839;9449
142955;839;839;9450
143973;859;859;9432
144992;875;875;9421
146011;857;857;9431
147030;855;855;9427
148051;855;855;9426
149069;872;872;9426
150089;871;871;9426
151107;890;890;9414
152126;890;890;9417
153146;948;948;9381
154167;978;978;9351
155188;996;996;9331
156210;1001;1001;9326
157230;1007;1007;9323
158253;1015;1015;9307
159275;1170;1170;9304
160297;1229;1229;9283
161319;1186;1186;9265
162340;1231;1231;9264
163360;1282;1282;9247
164382;1286;1286;9059
165403;1364;1364;9043
166425;1441;1441;9007
167447;1484;1484;9006
168469;1532;1532;8990
169491;1499;1499;8988
170512;1554;1554;8987
171536;1606;1606;8967
172558;1653;1653;8950
173579;1517;1517;8949
174600;1559;1559;8948
175621;1469;1469;8952
176643;1510;1510;8952
177663;1328;1328;8977
