Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;116;116;10302
1031;207;207;10195
2053;260;260;10133
3076;291;291;10091
4100;322;322;10009
5122;331;331;10003
6144;413;413;9885
7165;489;489;9919
8190;362;362;10044
9212;426;426;9978
10235;458;458;9946
11255;461;461;9927
12278;449;449;9885
13300;463;463;9876
14322;482;482;9846
15343;476;476;9841
16364;676;676;9692
17393;709;709;9655
18413;722;722;9638
19442;789;789;9572
20463;769;769;9576
21484;740;740;9593
22506;741;741;9597
23528;761;761;9666
24551;843;843;9578
25572;878;878;9539
26594;906;906;9502
27615;922;922;9457
28637;954;954;9416
29659;784;784;9575
30680;797;797;9538
31701;851;851;9526
32722;854;854;9527
33743;829;829;9516
34764;880;880;9442
35784;843;843;9504
36805;831;831;9488
37828;891;891;9431
38849;857;857;9491
39871;869;869;9468
40893;882;882;9457
41916;860;860;9465
42937;874;874;9448
43959;863;863;9464
44980;859;859;9462
46001;845;845;9466
47022;844;844;9467
48042;842;842;9468
49064;871;871;9460
50085;856;856;9442
51112;851;851;9447
52133;923;923;9444
53154;893;893;9432
54176;878;878;9426
55196;863;863;9444
56217;949;949;9432
57237;882;882;9413
58258;899;899;9402
59280;918;918;9401
60302;883;883;9411
61322;869;869;9419
62341;883;883;9406
63362;900;900;9412
64382;900;900;9413
65403;884;884;9427
66424;884;884;9429
67445;879;879;9435
68465;849;849;9473
69484;849;849;9472
70502;869;869;9433
71521;869;869;9439
72540;869;869;9442
73558;822;822;9466
74577;822;822;9468
75596;780;780;9508
76615;778;778;9500
77634;778;778;9496
78652;777;777;9501
79671;777;777;9502
80690;777;777;9506
81710;783;783;9463
82731;783;783;9468
83753;783;783;9470
84774;783;783;9474
85795;783;783;9469
86816;783;783;9469
87838;783;783;9447
88860;783;783;9442
89882;783;783;9433
90904;783;783;9437
91926;783;783;9433
92948;783;783;9433
93969;783;783;9437
94991;783;783;9438
96012;783;783;9440
97040;783;783;9450
98061;783;783;9445
99087;783;783;9440
100109;783;783;9445
101129;783;783;9448
102150;783;783;9451
103171;838;838;9453
104193;848;848;9484
105213;952;952;9354
106232;1018;1018;9285
107252;1008;1008;9279
108272;1115;1115;9191
109293;1161;1161;9137
110313;1159;1159;9127
111333;1289;1289;9004
112354;1333;1333;8968
113383;1333;1333;8967
114403;1370;1370;8926
115423;1408;1408;8882
116443;1492;1492;8821
117464;1571;1571;8748
118489;1617;1617;8700
119510;1651;1651;8703
120535;1820;1820;8679
121555;1942;1942;8661
122577;1874;1874;8608
123598;1877;1877;8526
124619;2019;2019;8477
125638;2117;2117;8467
126660;2084;2084;8418
127683;2175;2175;8405
128705;2280;2280;8394
129727;2373;2373;8373
130749;1947;1947;8363
131773;1932;1932;8363
132798;1933;1933;8373
133824;1945;1945;8360
134852;1955;1955;8354
135877;2159;2159;8319
136898;2238;2238;8318
137919;2114;2114;8340
138941;1929;1929;8371
139963;1943;1943;8347
140987;1936;1936;8347
142010;1906;1906;8380
143031;1934;1934;8362
144051;1958;1958;8359
145073;1927;1927;8367
146096;1931;1931;8365
147118;1931;1931;8365
148142;1923;1923;8374
149173;1923;1923;8364
150197;1923;1923;8364
151219;1918;1918;8363
152242;1918;1918;8363
153264;1918;1918;8363
154286;1921;1921;8362
155309;1924;1924;8362
156332;1935;1935;8352
157354;1954;1954;8348
158377;1954;1954;8342
159400;1968;1968;8325
160423;2006;2006;8296
161445;1982;1982;8306
162467;1969;1969;8315
163487;1985;1985;8314
164508;1974;1974;8314
165529;1970;1970;8314
166552;1971;1971;8315
167573;1964;1964;8315
168594;1964;1964;8315
169615;1964;1964;8315
170637;1965;1965;8315
171659;1963;1963;8315
172681;1967;1967;8314
173702;1946;1946;8340
174724;1947;1947;8340
175745;1949;1949;8335
176767;1960;1960;8334
177787;1949;1949;8334
178809;1951;1951;8333
179831;1965;1965;8325
180852;1979;1979;8320
181874;1972;1972;8319
182895;2033;2033;8275
183915;2083;2083;8251
