Time;CPU
1058; 17.00
2117; 26.00
3176; 25.00
4234; 37.00
5291; 27.00
6346; 17.00
7401; 14.00
8455; 15.00
9511; 17.00
10567; 21.00
11623; 15.00
12679; 17.00
13734; 19.00
14789; 19.00
15843; 16.00
16898; 23.00
17961; 23.00
19017; 25.00
20073; 25.00
21130; 28.00
22189; 29.00
23246; 18.00
24301; 16.00
25354; 14.00
26411; 15.00
27467; 15.00
28522; 20.00
29575; 15.00
30630; 16.00
31687; 55.00
32743; 38.00
33809; 44.00
34863; 38.00
35918; 21.00
36983; 46.00
38039; 29.00
39096; 23.00
40151; 47.00
41208; 76.00
42265; 71.00
43320; 75.00
44376; 75.00
45435; 77.00
46498; 85.00
47555; 79.00
48613; 62.00
49687; 36.00
50742; 19.00
51796; 15.00
52852; 15.00
53907; 13.00
54961; 15.00
56018; 19.00
57072; 57.00
58125; 58.00
59180; 56.00
60237; 54.00
61290; 61.00
62344; 67.00
63398; 65.00
64450; 66.00
65505; 56.00
66560; 64.00
67613; 66.00
68666; 58.00
69721; 51.00
70777; 17.00
71832; 19.00
72889; 22.00
73944; 19.00
74999; 19.00
76052; 21.00
77109; 23.00
78164; 23.00
79220; 23.00
80275; 22.00
81331; 21.00
82387; 20.00
83443; 19.00
84497; 19.00
85551; 20.00
86606; 19.00
87663; 20.00
88721; 19.00
89777; 18.00
90836; 20.00
91897; 22.00
92953; 24.00
94017; 26.00
95071; 71.00
96125; 80.00
97181; 92.00
98237; 95.00
99296; 94.00
100355; 94.00
101413; 90.00
102470; 95.00
103531; 93.00
104592; 94.00
105656; 95.00
106714; 92.00
107770; 68.00
108846; 89.00
109915; 91.00
110989; 89.00
112060; 75.00
113134; 92.00
114219; 90.00
115296; 89.00
116375; 87.00
117459; 85.00
118541; 85.00
119622; 86.00
120703; 84.00
121798; 87.00
122878; 86.00
123963; 89.00
125043; 92.00
126112; 90.00
127186; 89.00
128261; 87.00
129330; 87.00
130396; 84.00
131471; 89.00
132546; 64.00
133603; 15.00
134660; 14.00
135716; 55.00
136805; 84.00
137887; 84.00
138963; 84.00
140031; 86.00
141111; 89.00
142180; 86.00
143254; 88.00
144319; 90.00
145380; 88.00
146461; 86.00
147543; 87.00
148636; 85.00
149714; 86.00
150798; 87.00
151887; 88.00
152969; 90.00
154073; 55.00
155129; 14.00
156184; 42.00
157248; 87.00
158315; 88.00
159386; 86.00
160466; 87.00
161551; 86.00
162625; 89.00
163715; 83.00
164796; 84.00
165864; 92.00
166947; 91.00
168021; 89.00
169096; 90.00
170168; 88.00
171238; 83.00
172324; 86.00
173402; 86.00
174477; 88.00
175551; 87.00
176632; 88.00
177701; 91.00
178783; 88.00
179859; 88.00
180930; 85.00
182014; 85.00
183091; 86.00
184162; 88.00
185242; 86.00
186308; 86.00
187380; 90.00
188452; 90.00
189530; 90.00
190593; 88.00
191673; 87.00
192760; 86.00
193853; 84.00
194915; 87.00
196001; 86.00
197069; 88.00
198161; 90.00
199226; 93.00
200301; 90.00
201377; 94.00
202464; 90.00
203551; 89.00
204632; 87.00
205714; 86.00
206801; 85.00
207879; 86.00
208953; 87.00
210025; 90.00
211100; 89.00
212175; 89.00
213240; 94.00
214316; 87.00
215404; 91.00
216484; 89.00
217554; 89.00
218631; 85.00
219714; 85.00
220794; 86.00
221877; 83.00
222951; 88.00
224021; 87.00
225113; 67.00
226168; 7.00
Overall; 62.00
