hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273846,1273453,620109965779,486801,3336,21023801483,29673754981967,23294617,0,512753137579
"scan with file YARA rules",105848,0,250520732336,2366797,1001231,3335956411,11967228665,113060,4899,4760959475
"schedule scan for symlink target",59432,0,117214123767,1972239,19647,16768163932,585661158,9854,5962,34014992
"scan with meta YARA rules",249033,0,59315132391,238181,79141,41631537,13217095120,53073,4899,4760959475
"scan with process YARA rules",68,0,58987971855,867470174,37006550,4072920476,333132,4899,4899,4899
"scan object with YARA",49633,0,51548112466,1038585,320932,91342291,315373718940,6354113,3657,6747209045
"parse GZIP archive",10164,0,47222347264,4646039,109699,2532060940,76992300,7575,7575,7575
"parse ZIP archive",190,0,43873954746,230915551,3939578,16704425449,1439250,7575,7575,7575
"apply Sigma rules",995218,0,39243903123,39432,6863,15765455,322536525315,324086,3657,6747209045
"parse log file",135,0,24707944552,183021811,1874,2376169578,1022625,7575,7575,7575
"parse file content",105848,0,9748002587,92094,2665,487974900,11967228665,113060,4899,4760959475
"compare to ThorDB",156,0,4976404188,31900026,28086478,39756157,293701177479,1882699855,5962,6747209045
"check file excludes",90286,0,4427827949,49042,121,13835784,12865361511,142495,4899,4760959475
"parse journald format",5,0,2778525868,555705173,29946337,2042950875,37875,7575,7575,7575
"add meta information",45268,0,2480349105,54792,2075,13528186,11673575245,257876,4899,4760959475
"check file existence",308864,0,1619218108,5242,210,147180,14521089861,47014,4899,4760959475
"scan process for malicious indicators",68,0,1398568391,20567182,209720,170015928,333132,4899,4899,4899
"check with STIX IOCs",105848,0,1036111191,9788,913,195444,11967228665,113060,4899,4760959475
"schedule scan for executable",156,0,1035748089,6639410,21020,152617666,293701177479,1882699855,5962,6747209045
"extract process environment variables",68,0,918502777,13507393,135418,25997642,333132,4899,4899,4899
"extract process handles",68,0,803418837,11814982,2308074,98463020,333132,4899,4899,4899
"check if file was already scanned",308731,0,648944603,2101,109,27106958,14520082386,47031,4899,4760959475
"search for Cobalt Strike beacons",179830,0,591322469,3288,811,252443,12557236669,69828,4899,4760959475
"check if object should be logged",995218,0,585073573,587,230,393370,322536525315,324086,3657,6747209045
"apply hash IOCs",105848,0,497332865,4698,1323,247973,11967228665,113060,4899,4760959475
"parse TARGZ archive",1,0,443687375,443687375,443687375,443687375,7575,7575,7575,7575
"apply false positive filters",995218,0,360151710,361,180,336192,322536525315,324086,3657,6747209045
"deduplicate reasons",249033,0,355156736,1426,160,19336531,13217095120,53073,4899,4760959475
"limit frequent matches",995218,0,317567234,319,129,1122082,322536525315,324086,3657,6747209045
"store time information about deep scan",105848,0,297976087,2815,932,121532,11967228665,113060,4899,4760959475
"check if deep scan is needed",249033,0,264935374,1063,200,284945,13217095120,53073,4899,4760959475
"check if maximum file size is exceeded",249033,0,148345849,595,171,289172,13217095120,53073,4899,4760959475
"fill in interesting content",249033,0,106071258,425,160,60345,13217095120,53073,4899,4760959475
"scan object's command line with YARA",68,0,77295729,1136701,904155,2521713,333132,4899,4899,4899
"log file",249033,0,62279232,250,120,72378,13217095120,53073,4899,4760959475
"parse TAR archive",1,0,42523018,42523018,42523018,42523018,7575,7575,7575,7575
"parse authorized_keys format",1,0,34919307,34919307,34919307,34919307,7575,7575,7575,7575
"parse OLE format",14,0,11697683,835548,66007,2496023,106050,7575,7575,7575
"truncate long values",502,0,10717925,21350,831,3097670,303560821819,604702832,3657,6747209045
"parsing Firefox history",1,0,10322309,10322309,10322309,10322309,7575,7575,7575,7575
"initialize process memory reader",68,0,9411343,138402,90313,278983,333132,4899,4899,4899
"enrich finding with file information",45,0,8708491,193522,11090,618510,30113279,669183,3657,29785510
"check process excludes",208,0,8110376,38992,211,521225,3217197897586,15467297584,4899,63097691872
"parse system crontab",3,0,7890849,2630283,9890,5402339,22725,7575,7575,7575
"analyze process connection",68,0,7804876,114777,2304,2830762,333132,4899,4899,4899
"log object",502,0,5929570,11811,801,702140,303560821819,604702832,3657,6747209045
"scan eBPF program with file YARA rules",1,0,1957776,1957776,1957776,1957776,13957,13957,13957,13957
"retrieve interesting process memory",68,0,1660377,24417,3406,107886,333132,4899,4899,4899
"unpack UPX",3,0,1223064,407688,383552,430572,22725,7575,7575,7575
"check for C2 IOCs",8,0,1111098,138887,69512,276848,44544,5568,4899,7575
"truncate unimportant process memory sections",68,0,1087913,15998,4618,45377,333132,4899,4899,4899
"check for known evil services",156,0,456187,2924,1111,24656,293701177479,1882699855,5962,6747209045
"log md5 to csv",38,0,454940,11972,120,42190,30065785,791204,7575,29785510
"check file mode",156,0,416042,2666,1192,5550,293701177479,1882699855,5962,6747209045
"parse mail",5,0,81077,16215,9979,31380,37875,7575,7575,7575
"scan dependent files",35,0,29987,856,210,17733,396396771,11325622,1322794,18767846
"check for port 0",6,0,9009,1501,912,2565,29394,4899,4899,4899
"check if profile is recent",1,0,7766,7766,7766,7766,3657,3657,3657,3657
"check for network pipes",6,0,4037,672,280,1323,29394,4899,4899,4899
