Time;CPU
1060; 34.00
2120; 21.00
3182; 20.00
4241; 19.00
5301; 21.00
6364; 31.00
7434; 29.00
8501; 39.00
9562; 26.00
10618; 18.00
11675; 17.00
12734; 17.00
13793; 18.00
14853; 19.00
15916; 22.00
16976; 17.00
18039; 19.00
19101; 18.00
20162; 17.00
21224; 17.00
22285; 17.00
23345; 17.00
24404; 17.00
25466; 17.00
26528; 17.00
27588; 17.00
28647; 17.00
29706; 17.00
30766; 17.00
31824; 17.00
32887; 18.00
33948; 18.00
35009; 17.00
36069; 17.00
37130; 17.00
38191; 17.00
39252; 17.00
40313; 17.00
41375; 17.00
42434; 17.00
43496; 17.00
44557; 19.00
45615; 17.00
46676; 17.00
47739; 18.00
48802; 17.00
49863; 17.00
50924; 17.00
51984; 17.00
53045; 17.00
54106; 17.00
55165; 17.00
56225; 17.00
57285; 17.00
58347; 17.00
59408; 17.00
60470; 17.00
61532; 17.00
62592; 17.00
63652; 17.00
64714; 17.00
65777; 17.00
66835; 17.00
67894; 17.00
68954; 17.00
70017; 17.00
71077; 17.00
72138; 17.00
73198; 17.00
74257; 17.00
75315; 17.00
76375; 17.00
77435; 17.00
78494; 16.00
79554; 17.00
80614; 17.00
81675; 16.00
82735; 17.00
83796; 17.00
84856; 17.00
85916; 17.00
86975; 17.00
88037; 17.00
89098; 17.00
90159; 17.00
91218; 17.00
92277; 17.00
93337; 17.00
94398; 17.00
95457; 19.00
96516; 26.00
97573; 23.00
98632; 26.00
99691; 28.00
100753; 33.00
101812; 21.00
102871; 18.00
103929; 16.00
104986; 16.00
106045; 16.00
107102; 16.00
108159; 20.00
109218; 18.00
110278; 21.00
111341; 22.00
112400; 22.00
113458; 19.00
114517; 20.00
115577; 28.00
116648; 45.00
117709; 54.00
118773; 48.00
119846; 47.00
120914; 48.00
121977; 30.00
123040; 20.00
124099; 30.00
125156; 36.00
126219; 42.00
127284; 34.00
128346; 31.00
129411; 34.00
130473; 32.00
131534; 39.00
132597; 47.00
133654; 41.00
134713; 35.00
135778; 40.00
136841; 43.00
137906; 39.00
138964; 54.00
140026; 52.00
141084; 31.00
142144; 47.00
143211; 49.00
144271; 46.00
145335; 31.00
146397; 31.00
147461; 32.00
148521; 35.00
149580; 41.00
150638; 47.00
151706; 47.00
152766; 44.00
153827; 43.00
154889; 45.00
155947; 47.00
157007; 52.00
158067; 45.00
159131; 41.00
160197; 49.00
161258; 39.00
162319; 45.00
163379; 45.00
164449; 40.00
165511; 36.00
166572; 52.00
167636; 36.00
168695; 34.00
169757; 36.00
170818; 42.00
171880; 46.00
172943; 45.00
174003; 37.00
175064; 31.00
176127; 35.00
177186; 33.00
178249; 41.00
179316; 36.00
180380; 39.00
181443; 45.00
182506; 45.00
183566; 45.00
184626; 40.00
185686; 35.00
186749; 33.00
187812; 37.00
188871; 50.00
189952; 37.00
191014; 40.00
192073; 35.00
193132; 31.00
194190; 33.00
195251; 37.00
196311; 32.00
197370; 38.00
198433; 39.00
199495; 40.00
200555; 38.00
201614; 44.00
202677; 34.00
203738; 35.00
204799; 40.00
205858; 45.00
206919; 43.00
207980; 42.00
209041; 36.00
210103; 39.00
211165; 48.00
212225; 44.00
213285; 34.00
214342; 33.00
215405; 43.00
216467; 38.00
217525; 35.00
218586; 31.00
219646; 31.00
220706; 32.00
221765; 31.00
222822; 35.00
223880; 19.00
224938; 16.00
225999; 31.00
227059; 35.00
228118; 37.00
229181; 36.00
230244; 35.00
231303; 29.00
232364; 30.00
233425; 34.00
234491; 38.00
235553; 36.00
236613; 33.00
237674; 28.00
238732; 43.00
239793; 44.00
240850; 48.00
241905; 50.00
242965; 50.00
244024; 50.00
245087; 50.00
246145; 51.00
247201; 50.00
248256; 50.00
249311; 50.00
250372; 36.00
251433; 27.00
252492; 30.00
253552; 25.00
254612; 26.00
255672; 27.00
256730; 26.00
257786; 26.00
258847; 26.00
259909; 25.00
260969; 28.00
262028; 27.00
263087; 27.00
264145; 26.00
265205; 27.00
266262; 28.00
267318; 28.00
268377; 28.00
269436; 26.00
270495; 26.00
271554; 26.00
272610; 26.00
273670; 27.00
274730; 26.00
275790; 28.00
276853; 27.00
277911; 26.00
278972; 26.00
280029; 34.00
281091; 45.00
282147; 58.00
283203; 59.00
284259; 69.00
285314; 55.00
286371; 54.00
287430; 55.00
288484; 81.00
289554; 99.00
290616; 93.00
291676; 100.00
292737; 100.00
293803; 99.00
294870; 85.00
295931; 58.00
296992; 74.00
298053; 75.00
299117; 73.00
300181; 66.00
301243; 68.00
302312; 77.00
303375; 100.00
304444; 97.00
305508; 93.00
306577; 68.00
307643; 62.00
308713; 81.00
309778; 88.00
310846; 89.00
311908; 86.00
312970; 73.00
314030; 91.00
315092; 82.00
316153; 86.00
317218; 87.00
318280; 86.00
319339; 86.00
320399; 89.00
321461; 88.00
322531; 86.00
323610; 91.00
324671; 93.00
325733; 71.00
326791; 17.00
327851; 25.00
328913; 67.00
329976; 16.00
331038; 26.00
332101; 57.00
333164; 20.00
334224; 46.00
335292; 63.00
336353; 59.00
337424; 69.00
338486; 53.00
339547; 20.00
340603; 17.00
341662; 54.00
342733; 42.00
343788; 33.00
