Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;113;113;10281
1029;190;190;10185
2051;257;257;10111
3072;298;298;10076
4095;321;321;10009
5121;324;324;9981
6142;437;437;9950
7162;503;503;9870
8184;409;409;10010
9205;500;500;9877
10230;497;497;9835
11252;470;470;9829
12273;462;462;9839
13293;471;471;9838
14315;489;489;9806
15335;514;514;9789
16356;730;730;9594
17377;732;732;9576
18398;752;752;9560
19425;810;810;9500
20447;819;819;9507
21468;756;756;9519
22488;775;775;9440
23510;805;805;9600
24531;882;882;9513
25552;894;894;9498
26573;955;955;9416
27594;932;932;9408
28615;999;999;9340
29636;838;838;9503
30657;836;836;9502
31677;819;819;9502
32697;833;833;9492
33718;850;850;9483
34739;834;834;9491
35761;848;848;9487
36782;851;851;9478
37803;859;859;9452
38823;917;917;9456
39844;871;871;9461
40865;872;872;9429
41886;897;897;9429
42908;874;874;9425
43929;920;920;9375
44950;853;853;9444
45971;872;872;9431
46993;839;839;9446
48029;863;863;9442
49051;855;855;9436
50072;859;859;9430
51093;870;870;9416
52113;927;927;9415
53134;880;880;9416
54155;869;869;9421
55177;888;888;9419
56198;956;956;9412
57219;897;897;9399
58239;869;869;9422
59260;878;878;9413
60281;901;901;9413
61303;882;882;9408
62323;893;893;9404
63345;894;894;9397
64365;904;904;9392
65387;926;926;9392
66408;897;897;9392
67429;927;927;9392
68449;914;914;9380
69470;977;977;9313
70491;919;919;9376
71514;949;949;9371
72535;929;929;9356
73556;945;945;9354
74577;931;931;9354
75599;918;918;9376
76620;934;934;9384
77641;897;897;9409
78662;896;896;9396
79683;892;892;9398
80704;876;876;9413
81725;867;867;9419
82745;873;873;9417
83767;906;906;9409
84787;884;884;9401
85808;907;907;9401
86830;878;878;9408
87851;895;895;9404
88873;892;892;9398
89894;881;881;9400
90914;884;884;9402
91935;876;876;9413
92957;873;873;9416
93978;872;872;9418
94999;872;872;9420
96020;872;872;9418
97040;829;829;9467
98060;817;817;9477
99080;814;814;9483
100100;808;808;9504
101118;789;789;9519
102137;785;785;9512
103157;792;792;9506
104177;784;784;9508
105196;784;784;9513
106215;770;770;9520
107234;770;770;9522
108253;729;729;9549
109271;729;729;9539
110290;729;729;9538
111309;729;729;9539
112328;729;729;9539
113347;722;722;9537
114368;722;722;9536
115389;722;722;9534
116410;722;722;9521
117432;722;722;9518
118453;722;722;9487
119474;722;722;9463
120495;722;722;9463
121516;722;722;9468
122537;722;722;9461
123557;722;722;9464
124579;722;722;9463
125601;722;722;9474
126622;722;722;9460
127644;722;722;9462
128665;722;722;9461
129686;722;722;9464
130707;722;722;9463
131728;722;722;9462
132751;722;722;9466
133772;722;722;9470
134793;746;746;9460
135813;746;746;9460
136833;802;802;9438
137854;802;802;9434
138872;802;802;9439
139891;835;835;9398
140910;840;840;9406
141929;840;840;9410
142950;858;858;9403
143969;858;858;9403
144988;859;859;9421
146006;876;876;9411
147024;877;877;9415
148044;896;896;9402
149062;896;896;9401
150081;916;916;9392
151099;916;916;9392
152119;953;953;9354
153139;988;988;9338
154160;993;993;9330
155182;1008;1008;9313
156202;1011;1011;9312
157223;1101;1101;9270
158244;1181;1181;9274
159266;1261;1261;9245
160289;1206;1206;9229
161311;1254;1254;9223
162333;1165;1165;9156
163354;1197;1197;9119
164375;1293;1293;9090
165398;1357;1357;9073
166419;1403;1403;9072
167442;1266;1266;9079
168466;1397;1397;9079
169487;1437;1437;9073
170508;1493;1493;9049
171529;1320;1320;9034
172549;1404;1404;9035
173571;1448;1448;9035
174592;1353;1353;9037
175614;1394;1394;9036
176635;1264;1264;9006
177656;1266;1266;9000
178678;1266;1266;9000
179698;1266;1266;9000
180721;1272;1272;9002
181741;1243;1243;9017
182763;1243;1243;9022
183788;1244;1244;9032
184809;1226;1226;9040
185830;1230;1230;9041
186850;1230;1230;9043
187871;1225;1225;9054
188895;1227;1227;9056
189917;1227;1227;9057
190939;1228;1228;9055
191961;1233;1233;9053
192981;1233;1233;9052
194002;1234;1234;9053
195023;1221;1221;9071
196044;1332;1332;9055
197066;1388;1388;9041
198086;1383;1383;9031
199108;1437;1437;9023
200130;1333;1333;9020
201151;1433;1433;9019
202173;1478;1478;9018
203194;1397;1397;9011
204215;1449;1449;9009
205236;1511;1511;8987
206258;1322;1322;8946
207280;1274;1274;8967
208301;1293;1293;8964
209322;1284;1284;8964
210343;1288;1288;8964
211364;1292;1292;8964
212385;1298;1298;8963
213405;1299;1299;8977
214426;1305;1305;8975
215448;1329;1329;8959
216469;1336;1336;8958
217490;1360;1360;8957
218512;1336;1336;8956
219533;1335;1335;8956
220555;1278;1278;9001
221575;1180;1180;9074
222596;1188;1188;9071
223616;1188;1188;9071
224636;1189;1189;9071
225657;1198;1198;9071
226677;1213;1213;9065
227697;1147;1147;9135
228716;1123;1123;9153
229738;1124;1124;9155
230758;1125;1125;9155
231779;1125;1125;9154
232801;1125;1125;9154
233823;1126;1126;9154
234845;1126;1126;9154
235867;1126;1126;9154
236889;1126;1126;9153
237910;1126;1126;9153
238932;1143;1143;9141
239954;1143;1143;9143
240976;1148;1148;9139
241998;1148;1148;9139
243020;1149;1149;9139
244042;1149;1149;9139
245064;1149;1149;9139
246086;1149;1149;9139
247107;1149;1149;9138
248130;1150;1150;9138
249153;1150;1150;9138
250174;1150;1150;9143
251196;1150;1150;9143
252219;1150;1150;9146
253241;1159;1159;9140
254263;1159;1159;9140
255285;1159;1159;9140
256306;1159;1159;9139
257328;1159;1159;9139
258348;1159;1159;9139
259377;1159;1159;9139
260399;1159;1159;9140
261420;1159;1159;9140
262441;1159;1159;9140
263463;1159;1159;9140
264484;1157;1157;9140
265504;1144;1144;9155
266524;1144;1144;9155
267546;1157;1157;9150
268567;1161;1161;9145
269589;1161;1161;9144
270610;1170;1170;9139
271630;1188;1188;9125
272651;1226;1226;9091
273672;1216;1216;9089
274694;1207;1207;9097
275713;1201;1201;9096
276735;1201;1201;9096
277755;1202;1202;9095
278775;1147;1147;9145
279796;1150;1150;9145
280817;1143;1143;9150
281838;1144;1144;9150
282858;1146;1146;9150
283880;1152;1152;9148
284901;1153;1153;9147
285923;1161;1161;9147
286945;1155;1155;9147
287966;1152;1152;9146
288986;1153;1153;9146
290009;1177;1177;9146
291031;1154;1154;9145
292051;1154;1154;9144
293072;1155;1155;9144
294093;1184;1184;9142
295114;1175;1175;9143
296136;1164;1164;9137
297156;1169;1169;9128
298177;1170;1170;9128
299198;1170;1170;9128
300219;1167;1167;9135
301240;1163;1163;9135
302260;1170;1170;9128
303280;1182;1182;9128
304301;1198;1198;9124
305322;1215;1215;9124
306342;1170;1170;9132
307363;1171;1171;9132
308383;1171;1171;9131
309404;1172;1172;9131
310426;1171;1171;9131
311447;1171;1171;9131
312469;1171;1171;9131
313490;1172;1172;9131
314511;1172;1172;9131
315533;1174;1174;9130
316554;1177;1177;9130
317575;1150;1150;9152
318596;1145;1145;9154
319619;1151;1151;9147
320639;1147;1147;9158
321661;1147;1147;9158
322680;1147;1147;9158
323700;1153;1153;9153
324721;1141;1141;9161
325741;1167;1167;9138
326762;1163;1163;9111
327782;1168;1168;9111
328804;1234;1234;9060
329825;1219;1219;9060
330845;1172;1172;9084
331864;1227;1227;9039
332885;1267;1267;9012
333906;1282;1282;9007
334925;1254;1254;9011
335945;1335;1335;8937
336966;1352;1352;8972
337987;1324;1324;8987
339008;1337;1337;8973
340030;1349;1349;8944
341049;1309;1309;8965
342068;1279;1279;8987
343086;1275;1275;9002
344108;1282;1282;9002
345129;1293;1293;9001
346150;1309;1309;8965
347169;1280;1280;8959
348190;1264;1264;8988
349210;1216;1216;9040
350230;1249;1249;9019
351250;1223;1223;9051
352271;1249;1249;9030
353289;1225;1225;9008
354311;1223;1223;9019
355332;1238;1238;9038
356352;1322;1322;8958
357374;1264;1264;8949
358394;1155;1155;9010
359416;1161;1161;9034
360437;1187;1187;9018
361458;1225;1225;9005
362480;1240;1240;9007
363501;1203;1203;9034
364520;1238;1238;9018
365542;1216;1216;9028
366562;1229;1229;9030
367583;1284;1284;8976
368602;1259;1259;8985
369625;1209;1209;9036
370643;1212;1212;9042
371665;1203;1203;9062
372684;1248;1248;9026
373709;1238;1238;9029
374730;1232;1232;9008
375751;1248;1248;9008
376772;1253;1253;9008
377793;1188;1188;9054
378813;1193;1193;9063
379833;1194;1194;9070
380854;1185;1185;9081
381880;1170;1170;9102
382901;1166;1166;9107
383923;1167;1167;9111
384943;1163;1163;9119
385963;1169;1169;9122
386985;1165;1165;9126
388005;1165;1165;9127
389023;1167;1167;9127
390044;1167;1167;9132
391064;1107;1107;9184
392082;1107;1107;9184
393100;1083;1083;9207
394119;1083;1083;9208
395138;1051;1051;9247
396157;1051;1051;9248
397176;1016;1016;9278
398194;1016;1016;9278
399213;1013;1013;9280
400231;1013;1013;9280
401250;1026;1026;9276
402271;1063;1063;9243
403292;1063;1063;9243
404314;1064;1064;9243
405334;1050;1050;9253
406358;1050;1050;9253
407379;1067;1067;9241
408401;1067;1067;9240
409421;1075;1075;9232
410441;1075;1075;9232
411463;1075;1075;9232
412482;1076;1076;9231
413502;1076;1076;9233
414523;1076;1076;9232
415544;1097;1097;9209
416563;1098;1098;9209
417584;1098;1098;9208
418605;1098;1098;9208
419626;1098;1098;9208
420647;1115;1115;9188
421667;1121;1121;9184
422689;1121;1121;9184
423709;1123;1123;9182
424731;1124;1124;9181
425752;1124;1124;9181
426773;1124;1124;9181
427794;1124;1124;9181
428815;1107;1107;9199
429835;1108;1108;9199
430855;1108;1108;9201
431876;1091;1091;9215
432896;1091;1091;9215
433916;1091;1091;9215
434938;1091;1091;9215
435959;1092;1092;9215
436979;1078;1078;9222
437997;1104;1104;9203
439017;1104;1104;9203
440036;1105;1105;9203
441057;1104;1104;9202
442078;1104;1104;9202
443099;1082;1082;9220
444119;1091;1091;9212
445140;1071;1071;9231
446162;1071;1071;9231
447183;1068;1068;9234
448205;1068;1068;9234
449226;1068;1068;9233
450248;1068;1068;9233
451269;1072;1072;9230
452290;1053;1053;9249
453311;1057;1057;9245
454332;1057;1057;9245
455353;1057;1057;9244
456375;1057;1057;9244
457397;1057;1057;9244
458418;1056;1056;9244
459439;1057;1057;9244
460459;1057;1057;9244
461486;1079;1079;9229
