hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3414258,1706695,3799815664000,1112925,0,249214762100,300703444403800,88072853,0,201577127300
"scan with file YARA rules",55741,0,1152480176900,20675627,0,16032616200,83288986738200,1494214074,0,201577127300
"scan with meta YARA rules",95825,0,524017327300,5468482,0,17015304600,174228698176700,1818196693,0,201577127300
"scan object with YARA",109498,0,246047145800,2247046,0,16584905100,228056683228800,2082747476,0,157042605000
"scan with process YARA rules",119,0,222982767500,1873804768,0,16599537800,4063496557900,34147029898,0,101386630600
"parse CAB archive",26,0,149652805200,5755877123,0,100123953100,135499312100,5211512003,0,47088901200
"apply Sigma rules",2919980,0,79215228400,27128,0,26349000,3639894340051800,1246547695,0,201577127300
"parse file content",55741,0,56862137900,1020113,0,3738633700,83288986738200,1494214074,0,201577127300
"parse GZIP archive",6632,0,45689414000,6889236,0,767066100,1839286175400,277335068,0,69739202900
"parse log file",202,0,44158697000,218607410,0,15846457700,1254989069400,6212817175,0,201577127300
"parse registry hive",383,0,42380110200,110653029,0,14721683900,756728069900,1975791305,0,91119270500
"parse ETL file",234,0,39847696200,170289300,4025400,19480549200,7192759892100,30738290137,0,201511796800
"parse Shim database",21,0,37886193400,1804104447,531800,9502418100,141973014700,6760619747,0,66567554800
"parse ZIP archive",312,0,34059192800,109164079,0,15330799800,305399073500,978843184,0,38503788700
"scan object's command line with YARA",119,0,29765025800,250126267,0,10541799900,4063496557900,34147029898,0,101386630600
"apply handle IOCs",6401,0,23051935700,3601302,0,11326875000,19513797074600,3048554456,0,50784003100
"parse Amcache",4,0,19990117800,4997529450,0,19990117800,34487386500,8621846625,0,34453856000
"parse SHIM cache",2,0,18352639400,9176319700,3422952500,14929686900,0,0,0,0
"schedule scan for executed file",884,0,16953320900,19177964,0,5055921800,1589056523100,1797575252,0,12466195600
"scan process for malicious indicators",119,0,15449523500,129827928,514000,4653963100,4063496557900,34147029898,0,101386630600
"parsing Chrome history",5,0,14799903100,2959980620,7786700,14734448300,146280000,29256000,0,110028600
"check file excludes",24782,0,14540318900,586729,0,3567959200,28515379348500,1150648831,0,157042605000
"check file existence",107715,0,13026820000,120937,0,26285000,201181481505600,1867720201,0,201577127300
"parse CHM file",23,0,8414931200,365866573,64895100,1043619300,24508055400,1065567626,0,18170486500
"add meta information",21119,0,8293292200,392693,0,899662100,16340563179900,773737543,0,157042605000
"parse RAR archive",15,0,7774797600,518319840,0,6395158200,8838412200,589227480,0,4331697300
"scan entry",726,0,7661685500,10553285,0,586900000,18192628844400,25058717416,0,43222249200
"check if file was already scanned",106538,0,6824808000,64059,0,5802200,200784619529000,1884629141,0,201577127300
"analyze prefetch file",343,0,4665220900,13601227,0,816430400,1522409680300,4438512187,0,128796269000
"extract process handles",119,0,4113005800,34563073,7274000,2404626600,4063496557900,34147029898,0,101386630600
"check for suspicious locations",885,0,1674077900,1891613,0,1187089400,1589056523100,1795544093,0,12466195600
"parse Atjobs file",237,0,1591220400,6714010,0,305257700,1243560912300,5247092456,0,51704531100
"check with STIX IOCs",1149953,0,1537890900,1337,0,14622200,712491238153400,619582920,0,201577127300
"check if object should be logged",2919980,0,1424736900,487,0,2541500,3639894340051800,1246547695,0,201577127300
"scan SHIM cache entry for executed file",884,0,1403365500,1587517,0,317510900,1589056523100,1797575252,0,12466195600
"apply false positive filters",2919980,0,1314795800,450,0,6815000,3639894340051800,1246547695,0,201577127300
"log object",73760,0,1238065200,16785,0,26733000,174457737801200,2365207941,0,201577127300
"enrich finding with file information",336,0,1222812600,3639323,0,203026400,254946358500,758768924,0,53953388000
"parse PowerShell module cache",1,0,1066052000,1066052000,1066052000,1066052000,0,0,0,0
"limit frequent matches",2919980,0,1004587600,344,0,41844300,3639894340051800,1246547695,0,201577127300
"parse SRUM database",1,0,783391100,783391100,783391100,783391100,12569662500,12569662500,12569662500,12569662500
"parse OLE format",22,0,665733700,30260622,0,174815800,1143913500,51996068,0,403136800
"parse ESE database",8,0,583829400,72978675,0,410857900,20166195000,2520774375,0,12569662500
"apply hash IOCs",55741,0,538012800,9652,0,2528700,83288986738200,1494214074,0,201577127300
"check size",1094212,0,443300800,405,0,4962000,629202251415200,575027738,0,96009515000
"search for Cobalt Strike beacons",81171,0,404404200,4982,0,2536600,152847368364300,1883029263,0,201577127300
"store time information about deep scan",55741,0,329088400,5903,0,2603600,83288986738200,1494214074,0,201577127300
"deduplicate reasons",95825,0,280020500,2922,0,4478200,174228698176700,1818196693,0,201577127300
"check process excludes",133,0,273363500,2055364,0,140032200,4462202917600,33550397876,0,101386630600
"extract process environment variables",119,0,273009100,2294194,0,142256000,4063496557900,34147029898,0,101386630600
"scan scheduled task image",180,0,267156300,1484201,0,51510700,64759440200,359774667,0,618049100
"check for suspicious event ID",297705,0,264311300,887,0,2515200,1314503814416300,4415457632,0,201511796800
"check if deep scan is needed",95825,0,163448200,1705,0,2884300,174228698176700,1818196693,0,201577127300
"parse WMI persistence file",1,0,112619500,112619500,112619500,112619500,27952300,27952300,27952300,27952300
"check if maximum file size is exceeded",95825,0,63131500,658,0,2036900,174228698176700,1818196693,0,201577127300
"truncate long values",2477,0,62022300,25039,0,2045800,9422994685100,3804196481,0,101386630600
"fill in interesting content",95825,0,45399300,473,0,2014800,174228698176700,1818196693,0,201577127300
"WER",12,0,43133500,3594458,0,37176300,2906433600,242202800,0,2052160300
"log found WER report",12,0,37583900,3131991,0,6926600,2906433600,242202800,0,2052160300
"log file",95825,0,30593300,319,0,2063700,174228698176700,1818196693,0,201577127300
"parse LNK format",184,0,28476100,154761,0,9090800,657306752400,3572319306,0,47107504200
"compare cache to last scan",2,0,18817200,9408600,8382600,10434600,0,0,0,0
"parse jumplist file",11,0,18147700,1649790,0,7192700,163111300,14828300,0,68485000
"compare to ThorDB",1,0,15248900,15248900,15248900,15248900,0,0,0,0
"check for webserver directory",6401,0,13800200,2155,0,2016200,19513797074600,3048554456,0,50784003100
"parse EVTX file",179,0,7155700,39975,0,4038800,1695779873600,9473630578,0,141578673800
"scan with pipe IOCs",41,0,6819200,166321,0,1032000,367876600,8972600,0,15891400
"check for C2 IOCs",33,0,4575800,138660,0,2041000,3200936700,96998081,0,1208331500
"check service permissions",688,0,3576000,5197,0,2024100,1715082000,2492851,0,199604600
"analyze process connection",119,0,3567100,29975,0,2008900,4063496557900,34147029898,0,101386630600
"retrieve interesting process memory",119,0,3107600,26114,0,523800,4063496557900,34147029898,0,101386630600
"initialize process memory reader",119,0,2627500,22079,0,544100,4063496557900,34147029898,0,101386630600
"truncate unimportant process memory sections",110,0,2116700,19242,0,544000,3769552591600,34268659923,0,101386630600
"check for known suspicious indicators",5,0,1559900,311980,0,520900,2111700,422340,0,2111700
"scan network share metadata",3,0,1038000,346000,0,519000,0,0,0,0
"log md5 to csv",7,0,542500,77500,0,542500,24935308300,3562186900,0,15304829100
"check for suspicious user",1,0,528900,528900,528900,528900,0,0,0,0
"check for golden ticket",1,0,523500,523500,523500,523500,0,0,0,0
"check for service overlap",683,0,523500,766,0,523500,43640641100,63895521,0,2564762400
"parse Microsoft Defender Protection log",9,0,516500,57388,0,516500,4517300,501922,0,2508100
"check permissions on file",1,0,0,0,0,0,0,0,0,0
"check for empty SHIM cache",2,0,0,0,0,0,0,0,0,0
"check for unusual last logon",5,0,0,0,0,0,2111700,422340,0,2111700
"check for network pipes",15,0,0,0,0,0,3195392100,213026140,0,1208331500
"scan started image",9,0,0,0,0,0,2739458800,304384311,90108600,1989285000
"check for port 0",15,0,0,0,0,0,3195392100,213026140,0,1208331500
"check for known malicious patterns",1,0,0,0,0,0,27952300,27952300,27952300,27952300
"check if profile is recent",3,0,0,0,0,0,0,0,0,0
