benchmark,os,runs_count,runtime_mean_s,runtime_max_s,runtime_min_s,runtime_std_s,runtime_variance_s2,runtime_coefficient_of_variation,ram_thor_private_mean_mb,ram_thor_private_max_mb,ram_thor_private_max_std_mb,ram_thor_private_std_mb,cpu_overall_avg_percent,cpu_overall_std_percent,tasks_count_avg,tasks_count_std,tasks_channel_full_count_avg,tasks_channel_full_count_std,tasks_exec_time_avg_ms,tasks_exec_time_std_ms,tasks_queue_time_avg_ms,tasks_queue_time_std_ms
WS_1T,Linux,20.0,659.623950 +- 3.470172,669.473,653.606,3.470171529982331,12.042090447499913,0.005260833130729003,1064.911002 +- 17.644388,1653.000000 +- 30.438298,30.43829824415287,17.644387803530034,23.500000 +- 0.500000,0.5,1273804.900000 +- 4.182105,4.182104733265297,1273111.600000 +- 4.352011,4.352011029397789,0.983061 +- 0.006274,0.0062737973530789136,46.255432 +- 0.276140,0.2761401683041424
