hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3414120,1967619,3884719909000,1137839,0,164928140600,326799285026100,95719917,0,414469032400
"scan with file YARA rules",55689,0,1135255425300,20385631,0,15693533000,112353978755300,2017525521,0,284717147200
"scan with meta YARA rules",95750,0,525091007800,5483979,0,15424609100,205146622558900,2142523473,0,284717147200
"scan object with YARA",104412,0,286619215500,2745079,0,15293345100,600629061089900,5752490720,0,141420377300
"scan with process YARA rules",119,0,217423169700,1827085459,0,16519506800,4371287352200,36733507161,0,90758434400
"parse CAB archive",26,0,163456925200,6286804815,513400,119700829800,133613764900,5138990957,0,50230996100
"apply Sigma rules",2919845,0,80265379800,27489,0,83486400,53117770028611900,18191982803,0,284717147200
"parse file content",55689,0,56686649800,1017914,0,3758060000,112353978755300,2017525521,0,284717147200
"parse Shim database",21,0,55034274600,2620679742,0,18268431500,241712258400,11510107542,0,48989782700
"parse log file",204,0,50912511300,249571133,0,15956512900,1272770712900,6239072122,0,224718236200
"parse registry hive",383,0,50798974400,132634397,0,21498686300,759485709900,1982991409,0,76595021000
"parse ETL file",234,0,41235136500,176218532,6349900,20572941300,9309763475100,39785313996,0,224737791600
"parse GZIP archive",6632,0,40787591100,6150119,0,643867300,6289416278900,948343829,0,166438818900
"scan process for malicious indicators",119,0,39500825900,331939713,1034400,10107066600,4371287352200,36733507161,0,90758434400
"parse ZIP archive",312,0,34655276300,111074603,0,21593507700,1526641767200,4893082587,0,197474327000
"scan object's command line with YARA",119,0,26967864100,226620706,0,6484498300,4371287352200,36733507161,0,90758434400
"schedule scan for executed file",884,0,22222175000,25138207,0,4849676600,1927869744900,2180848127,0,11408865600
"parse SHIM cache",2,0,18464992100,9232496050,6362310500,12102681600,0,0,0,0
"parse CHM file",23,0,17618803400,766034930,37005700,6109136400,116326152200,5057658791,0,52173493700
"parse Amcache",4,0,15551207000,3887801750,0,15547996400,8974120800,2243530200,41710700,4221371700
"parsing Chrome history",5,0,14977543500,2995508700,8194500,14914889000,2384121800,476824360,0,2359275400
"apply handle IOCs",6400,0,13173507700,2058360,0,2881693400,14875897936300,2324359052,0,72492595200
"check file existence",107637,0,12693642400,117930,0,27104800,216723938148200,2013470629,0,284717147200
"check file excludes",24782,0,12631894500,509720,0,4137440400,26167578689900,1055910688,0,141420377300
"enrich finding with file information",335,0,7025631200,20972033,0,4139570700,597058192600,1782263261,0,76406254900
"add meta information",21080,0,6985630800,331386,0,859611200,24548912637500,1164559423,0,141420377300
"check if file was already scanned",106462,0,6737171100,63282,0,17091800,216079119563000,2029636110,0,284717147200
"parse RAR archive",15,0,6315842000,421056133,0,4725800700,151155822300,10077054820,0,76106321300
"analyze prefetch file",343,0,4461526200,13007365,0,1558444400,1802992675000,5256538411,0,117495799100
"check for suspicious locations",885,0,2399204100,2710965,0,1487552500,1927870278400,2178384495,0,11408865600
"check process excludes",133,0,2107103300,15842881,0,1968818000,4655918807500,35006908327,0,90758434400
"extract process handles",119,0,1738606900,14610142,0,145576200,4371287352200,36733507161,0,90758434400
"parse OLE format",22,0,1722784400,78308381,0,998928300,152709371200,6941335054,0,130744948400
"check with STIX IOCs",1149903,0,1649330400,1434,0,17599700,723170527760200,628896983,0,284717147200
"scan SHIM cache entry for executed file",884,0,1589033000,1797548,0,525581500,1927869744900,2180848127,0,11408865600
"check if object should be logged",2919845,0,1450281200,496,0,3031100,53117770028611900,18191982803,0,284717147200
"scan entry",726,0,1423649500,1960949,0,250407000,846722716900,1166284734,0,12176112600
"apply false positive filters",2919845,0,1259630800,431,0,2541600,53117770028611900,18191982803,0,284717147200
"log object",73685,0,1258521800,17079,0,43646600,177241533627100,2405395041,0,284717147200
"parse Atjobs file",237,0,1180806000,4982303,0,197306400,440109573700,1857002420,0,74632846000
"limit frequent matches",2919845,0,944981600,323,0,10858200,53117770028611900,18191982803,0,284717147200
"parse PowerShell module cache",1,0,887350800,887350800,887350800,887350800,0,0,0,0
"apply hash IOCs",55689,0,551087800,9895,0,3197000,112353978755300,2017525521,0,284717147200
"parse SRUM database",1,0,503269400,503269400,503269400,503269400,0,0,0,0
"parse ESE database",8,0,487347200,60918400,0,353623000,35424500600,4428062575,0,32862957400
"check size",1094214,0,422509100,386,0,2519300,610816549004900,558224030,0,74624332300
"scan scheduled task image",180,0,420701500,2337230,0,189604100,62576142300,347645235,0,625958000
"search for Cobalt Strike beacons",81116,0,383415500,4726,0,2509700,181019678742500,2231614955,0,284717147200
"store time information about deep scan",55689,0,363314000,6523,0,2514100,112353978755300,2017525521,0,284717147200
"deduplicate reasons",95750,0,278817000,2911,0,2507700,205146622558900,2142523473,0,284717147200
"check for suspicious event ID",297508,0,210819000,708,0,2506900,2303628747553900,7743081690,0,224610030900
"check if deep scan is needed",95750,0,194329600,2029,0,2510300,205146622558900,2142523473,0,284717147200
"WER",12,0,174847500,14570625,0,169401000,9666004300,805500358,0,8288113500
"extract process environment variables",119,0,114466500,961903,0,18167900,4371287352200,36733507161,0,90758434400
"parse WMI persistence file",1,0,102544400,102544400,102544400,102544400,4517660700,4517660700,4517660700,4517660700
"check if maximum file size is exceeded",95750,0,66662700,696,0,2082800,205146622558900,2142523473,0,284717147200
"fill in interesting content",95750,0,54646800,570,0,2043500,205146622558900,2142523473,0,284717147200
"log file",95750,0,43589800,455,0,2541400,205146622558900,2142523473,0,284717147200
"parse LNK format",184,0,43190600,234731,0,4049200,1279529877500,6953966725,0,122505206000
"log found WER report",12,0,41598900,3466575,560800,8575900,9666004300,805500358,0,8288113500
"truncate long values",2476,0,34402000,13894,0,2064100,6984948058100,2821061412,0,90758434400
"parse jumplist file",11,0,25256700,2296063,0,14768500,664634800,60421345,0,366158600
"check for webserver directory",6400,0,23872400,3730,0,2051100,14875897936300,2324359052,0,72492595200
"compare cache to last scan",2,0,19671200,9835600,8035900,11635300,626995100,313497550,0,626995100
"compare to ThorDB",1,0,14312200,14312200,14312200,14312200,533500,533500,533500,533500
"scan with pipe IOCs",41,0,10000000,243902,0,1569200,426079300,10392178,0,18472300
"initialize process memory reader",119,0,7687100,64597,0,2055700,4371287352200,36733507161,0,90758434400
"retrieve interesting process memory",119,0,3809900,32015,0,668200,4371287352200,36733507161,0,90758434400
"check for C2 IOCs",33,0,3651000,110636,0,533300,8805534000,266834363,0,3086059200
"analyze process connection",119,0,2151200,18077,0,548800,4371287352200,36733507161,0,90758434400
"parse EVTX file",179,0,2104200,11755,0,533500,149998076200,837978079,0,13314187400
"scan network share metadata",3,0,1572300,524100,522800,526700,0,0,0,0
"check for service overlap",683,0,1152100,1686,0,629500,40179880500,58828521,0,2608071300
"log md5 to csv",6,0,1052900,175483,0,529400,76424259200,12737376533,0,76406254900
"truncate unimportant process memory sections",110,0,1038400,9440,0,521500,4235882497200,38508022701,0,90758434400
"check service permissions",688,0,545000,792,0,545000,2860608200,4157860,0,103494500
"check for known suspicious indicators",5,0,522000,104400,0,522000,2152200,430440,0,2152200
"check for unusual last logon",5,0,515100,103020,0,515100,2152200,430440,0,2152200
"parse Microsoft Defender Protection log",9,0,0,0,0,0,157696600,17521844,0,22453900
"check for suspicious user",1,0,0,0,0,0,0,0,0,0
"scan started image",9,0,0,0,0,0,812710400,90301155,86717200,94770500
"check if profile is recent",3,0,0,0,0,0,0,0,0,0
"check for known malicious patterns",1,0,0,0,0,0,13701600,13701600,13701600,13701600
"check for network pipes",15,0,0,0,0,0,8767935000,584529000,0,3086059200
"check permissions on file",1,0,0,0,0,0,533500,533500,533500,533500
"check for port 0",15,0,0,0,0,0,8767935000,584529000,0,3086059200
"check for empty SHIM cache",2,0,0,0,0,0,626995100,313497550,0,626995100
"check for golden ticket",1,0,0,0,0,0,0,0,0,0
