Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;116;116;10295
1031;209;209;10187
2055;246;246;10141
3079;293;293;10080
4101;330;330;10035
5124;312;312;10028
6146;413;413;9896
7172;486;486;9894
8194;388;388;10013
9215;445;445;9964
10237;487;487;9911
11259;425;425;9892
12281;453;453;9858
13303;466;466;9862
14324;482;482;9834
15345;482;482;9834
16367;689;689;9653
17388;711;711;9618
18411;726;726;9613
19436;813;813;9501
20458;729;729;9549
21479;733;733;9511
22500;739;739;9530
23522;793;793;9633
24544;866;866;9555
25564;898;898;9516
26585;959;959;9441
27606;928;928;9423
28628;997;997;9354
29649;786;786;9532
30669;812;812;9492
31689;839;839;9464
32710;889;889;9429
33731;972;972;9431
34751;893;893;9423
35772;956;956;9352
36794;907;907;9405
37814;936;936;9369
38835;942;942;9371
39859;1017;1017;9398
40881;943;943;9382
41902;920;920;9378
42922;901;901;9424
43943;908;908;9411
44964;982;982;9383
45985;921;921;9380
47007;956;956;9366
48029;973;973;9354
49049;956;956;9353
50069;980;980;9345
51090;959;959;9356
52111;922;922;9374
53134;914;914;9371
54155;932;932;9372
55177;979;979;9358
56199;953;953;9338
57219;934;934;9356
58240;916;916;9370
59261;926;926;9366
60283;899;899;9395
61303;907;907;9388
62323;910;910;9385
63343;906;906;9395
64364;912;912;9388
65385;908;908;9390
66404;877;877;9390
67423;869;869;9432
68442;870;870;9437
69460;860;860;9444
70480;860;860;9436
71501;764;764;9531
72520;765;765;9525
73541;778;778;9505
74560;779;779;9507
75579;708;708;9538
76598;708;708;9542
77616;708;708;9546
78635;708;708;9547
79654;713;713;9543
80676;713;713;9546
81698;713;713;9538
82719;713;713;9526
83741;713;713;9531
84763;713;713;9498
85784;713;713;9494
86805;713;713;9491
87827;713;713;9496
88848;713;713;9490
89870;713;713;9492
90891;713;713;9494
91912;713;713;9498
92934;713;713;9501
93956;713;713;9501
94977;713;713;9497
95999;713;713;9495
97022;713;713;9483
98044;713;713;9486
99064;713;713;9479
100085;748;748;9458
101106;748;748;9455
102127;749;749;9456
103147;940;940;9310
104166;1036;1036;9211
105186;1146;1146;9133
106206;1193;1193;9100
107226;1238;1238;9055
108247;1276;1276;8992
109266;1273;1273;9001
110287;1286;1286;8996
111306;1313;1313;8971
112325;1343;1343;8935
113345;1388;1388;8887
114365;1426;1426;8856
115385;1444;1444;8840
116408;1615;1615;8703
117430;1636;1636;8670
118455;1760;1760;8647
119478;2130;2130;8601
120500;2248;2248;8550
121522;1896;1896;8494
122544;2186;2186;8491
123565;2188;2188;8460
124587;2060;2060;8462
125610;2043;2043;8475
126633;1787;1787;8483
127659;1793;1793;8486
128690;1793;1793;8486
129719;2069;2069;8282
130769;2085;2085;8287
131791;2346;2346;8272
132813;2305;2305;8266
133836;2379;2379;8265
134857;2179;2179;8215
135879;2219;2219;8213
136900;2263;2263;8200
137921;2093;2093;8185
138942;2095;2095;8183
139964;2104;2104;8180
140985;2051;2051;8188
142007;2049;2049;8199
143029;2053;2053;8199
144053;2056;2056;8201
145077;2067;2067;8200
146101;2110;2110;8165
147126;2158;2158;8110
148151;2162;2162;8110
149177;1993;1993;8266
150201;1991;1991;8267
151226;1987;1987;8266
152250;1975;1975;8281
153276;1978;1978;8280
154299;1974;1974;8280
155323;1965;1965;8296
156345;1954;1954;8299
157370;1955;1955;8302
158391;1963;1963;8301
159413;1988;1988;8301
160435;1993;1993;8300
161457;1963;1963;8299
162479;1953;1953;8299
163500;1958;1958;8299
164522;1967;1967;8291
165542;1957;1957;8291
166564;1992;1992;8291
167585;1955;1955;8302
168606;1947;1947;8302
169628;1949;1949;8302
170650;1955;1955;8298
171671;1953;1953;8298
172692;1970;1970;8300
173712;1936;1936;8311
174739;2100;2100;8155
175767;2170;2170;8094
176789;2151;2151;8084
177812;2154;2154;8090
178836;2141;2141;8095
179858;2215;2215;8036
180883;2303;2303;7962
181908;2320;2320;7906
182929;2322;2322;7915
183951;2255;2255;7973
184977;2283;2283;7945
186004;2173;2173;8034
187026;2146;2146;8070
188048;2145;2145;8075
189069;2143;2143;8076
190092;2114;2114;8099
191116;2111;2111;8081
192146;2066;2066;8118
193171;1933;1933;8263
194195;1958;1958;8264
195218;1962;1962;8267
196252;1965;1965;8265
197279;1983;1983;8259
198301;1956;1956;8260
199327;1952;1952;8270
200349;1952;1952;8269
201374;1953;1953;8269
202397;1961;1961;8265
203420;1959;1959;8265
204446;1959;1959;8265
205470;1959;1959;8265
206493;1960;1960;8265
207518;1960;1960;8262
208542;1950;1950;8276
209567;1935;1935;8293
210591;1936;1936;8293
211615;1936;1936;8293
212638;1937;1937;8293
213665;1919;1919;8315
214689;1918;1918;8315
215713;1918;1918;8315
216738;1919;1919;8315
217762;1921;1921;8311
218790;1922;1922;8310
219813;1925;1925;8311
220837;1925;1925;8311
221866;1925;1925;8311
222890;1925;1925;8311
223914;1925;1925;8311
224937;1919;1919;8319
225960;1919;1919;8319
226988;1919;1919;8319
228013;1919;1919;8319
229039;1916;1916;8318
230062;1916;1916;8318
231087;1923;1923;8310
232114;1923;1923;8310
233138;1923;1923;8310
234163;1923;1923;8317
235188;1923;1923;8316
236215;1914;1914;8324
237241;1918;1918;8307
238266;1915;1915;8314
239289;1963;1963;8270
240310;2054;2054;8185
241335;2055;2055;8184
242357;2056;2056;8184
243382;2056;2056;8183
244406;2056;2056;8183
245430;2054;2054;8183
246452;2027;2027;8200
247474;1930;1930;8280
248497;1984;1984;8249
249523;1927;1927;8271
250548;1926;1926;8277
251572;1932;1932;8281
252595;1923;1923;8291
253626;1927;1927;8294
254653;1927;1927;8294
255677;1928;1928;8295
256698;1928;1928;8301
257723;2051;2051;8170
