hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273799,1273109,1239469240452,973049,0,232452484305,58284053404322,45756083,0,515406095391
"scan with file YARA rules",105802,0,249921168026,2362159,964341,3308019148,3779059582,35718,6462,2323147694
"schedule scan for symlink target",59432,0,118138796417,1987797,22073,16813721732,2709775566,45594,6462,2323147694
"scan with meta YARA rules",248984,0,61538768365,247159,85915,20040374,7068605189,28389,6462,2323147694
"scan with process YARA rules",68,0,59031039223,868103517,36797772,4110334834,1137844,16733,16733,16733
"scan object with YARA",49633,0,52561986918,1059012,314060,43215780,442028677780,8905943,4308,6192538627
"parse GZIP archive",10164,0,46918599659,4616155,99740,2469501835,65679768,6462,6462,6462
"parse ZIP archive",190,0,44127353584,232249229,3489128,16755606768,1227780,6462,6462,6462
"apply Sigma rules",995172,0,39222224462,39412,6924,11182030,448138750798,450312,4308,6192538627
"parse log file",135,0,24289919900,179925332,1793,2303623625,872370,6462,6462,6462
"parse file content",105802,0,9796123725,92589,2284,481563906,3779059582,35718,6462,2323147694
"compare to ThorDB",156,0,4522762186,28992065,25558093,44916516,425279561932,2726151038,12044,6192538627
"check file excludes",90286,0,4469385030,49502,129,7794234,6061380501,67135,6462,2323147694
"parse journald format",5,0,2715827627,543165525,32228232,2015925340,32310,6462,6462,6462
"add meta information",45268,0,2487401226,54948,2114,5975424,5752192397,127069,6462,2323147694
"check file existence",308815,0,1637074732,5301,200,315353,7473514899,24200,6462,2323147694
"scan process for malicious indicators",68,0,1371510255,20169268,209711,158972914,1137844,16733,16733,16733
"check with STIX IOCs",105802,0,1101367701,10409,802,180074,3779059582,35718,6462,2323147694
"extract process environment variables",68,0,921847112,13556575,144625,27546478,1137844,16733,16733,16733
"extract process handles",68,0,784242333,11532975,2140956,96438606,1137844,16733,16733,16733
"search for Cobalt Strike beacons",179781,0,665831945,3703,941,828120,4296387849,23897,6462,2323147694
"check if file was already scanned",308682,0,650993831,2108,120,27474470,7472655453,24208,6462,2323147694
"check if object should be logged",995172,0,600950987,603,230,111513,448138750798,450312,4308,6192538627
"apply hash IOCs",105802,0,502928204,4753,1543,216553,3779059582,35718,6462,2323147694
"schedule scan for executable",156,0,484423790,3105280,19597,19197906,425279561932,2726151038,12044,6192538627
"parse TARGZ archive",1,0,422691095,422691095,422691095,422691095,6462,6462,6462,6462
"apply false positive filters",995172,0,379864732,381,201,253223,448138750798,450312,4308,6192538627
"deduplicate reasons",248984,0,328760493,1320,160,168051,7068605189,28389,6462,2323147694
"limit frequent matches",995172,0,326325038,327,130,4378616,448138750798,450312,4308,6192538627
"store time information about deep scan",105802,0,314907317,2976,932,175654,3779059582,35718,6462,2323147694
"check if deep scan is needed",248984,0,289858627,1164,149,19478692,7068605189,28389,6462,2323147694
"check if maximum file size is exceeded",248984,0,153236635,615,180,45666,7068605189,28389,6462,2323147694
"fill in interesting content",248984,0,106451509,427,160,52581,7068605189,28389,6462,2323147694
"scan object's command line with YARA",68,0,77519490,1139992,897764,1906478,1137844,16733,16733,16733
"log file",248984,0,60732432,243,120,43904,7068605189,28389,6462,2323147694
"parse TAR archive",1,0,48653697,48653697,48653697,48653697,6462,6462,6462,6462
"parse authorized_keys format",1,0,35127946,35127946,35127946,35127946,6462,6462,6462,6462
"parse OLE format",14,0,15797376,1128384,50075,3136326,90468,6462,6462,6462
"parsing Firefox history",1,0,10387603,10387603,10387603,10387603,6462,6462,6462,6462
"initialize process memory reader",68,0,9189649,135141,89641,206995,1137844,16733,16733,16733
"truncate long values",502,0,9128688,18184,771,2165874,436207826955,868939894,4308,6192538627
"enrich finding with file information",45,0,8970504,199344,9478,519702,38962399,865831,4308,38578421
"log object",502,0,8970438,17869,882,739011,436207826955,868939894,4308,6192538627
"check process excludes",207,0,8509883,41110,240,360548,6309107213587,30478778809,16733,63164151193
"parse system crontab",3,0,8354875,2784958,7485,5729424,19386,6462,6462,6462
"analyze process connection",68,0,7885935,115969,2384,2853085,1137844,16733,16733,16733
"unpack UPX",3,0,5226864,1742288,384152,4449391,19386,6462,6462,6462
"scan eBPF program with file YARA rules",1,0,1957985,1957985,1957985,1957985,18507,18507,18507,18507
"retrieve interesting process memory",68,0,1588158,23355,3807,70766,1137844,16733,16733,16733
"check for C2 IOCs",8,0,1451017,181377,89339,399895,113322,14165,6462,16733
"truncate unimportant process memory sections",68,0,1245802,18320,5921,81777,1137844,16733,16733,16733
"check file mode",156,0,462229,2963,1283,5150,425279561932,2726151038,12044,6192538627
"check for known evil services",156,0,452209,2898,1002,17823,425279561932,2726151038,12044,6192538627
"log md5 to csv",38,0,447574,11778,120,41879,38817515,1021513,6462,38578421
"parse mail",5,0,97404,19480,9278,34315,32310,6462,6462,6462
"scan dependent files",35,0,14309,408,220,961,377524615,10786417,1127412,19985339
"check for port 0",6,0,10150,1691,792,2164,100398,16733,16733,16733
"check if profile is recent",1,0,7033,7033,7033,7033,4308,4308,4308,4308
"check for network pipes",6,0,3980,663,290,1263,100398,16733,16733,16733
