Time;CPU
1056; 17.00
2112; 26.00
3170; 26.00
4226; 37.00
5283; 27.00
6338; 16.00
7392; 15.00
8447; 15.00
9502; 17.00
10560; 21.00
11613; 15.00
12666; 17.00
13718; 19.00
14772; 19.00
15827; 16.00
16883; 22.00
17940; 24.00
18997; 25.00
20055; 26.00
21112; 30.00
22175; 30.00
23247; 16.00
24302; 15.00
25356; 14.00
26411; 15.00
27464; 16.00
28518; 19.00
29573; 17.00
30626; 44.00
31681; 79.00
32737; 75.00
33792; 77.00
34849; 75.00
35909; 79.00
36966; 84.00
38026; 85.00
39084; 75.00
40140; 77.00
41197; 78.00
42253; 79.00
43311; 50.00
44368; 26.00
45423; 15.00
46476; 15.00
47531; 11.00
48588; 11.00
49642; 11.00
50698; 11.00
51753; 10.00
52809; 11.00
53862; 50.00
54918; 59.00
55970; 60.00
57022; 53.00
58076; 65.00
59129; 65.00
60183; 63.00
61236; 62.00
62289; 67.00
63342; 59.00
64396; 54.00
65447; 41.00
66499; 45.00
67552; 43.00
68605; 17.00
69658; 19.00
70714; 22.00
71770; 19.00
72826; 19.00
73880; 21.00
74940; 23.00
75995; 23.00
77049; 23.00
78103; 22.00
79156; 21.00
80212; 19.00
81268; 19.00
82323; 19.00
83377; 20.00
84432; 19.00
85489; 20.00
86543; 19.00
87598; 18.00
88652; 20.00
89706; 18.00
90764; 18.00
91818; 26.00
92871; 68.00
93924; 64.00
94981; 91.00
96039; 95.00
97093; 91.00
98150; 92.00
99205; 91.00
100258; 93.00
101314; 92.00
102374; 92.00
103430; 93.00
104486; 87.00
105543; 93.00
106612; 91.00
107694; 86.00
108756; 87.00
109834; 92.00
110910; 91.00
111974; 87.00
113037; 91.00
114115; 90.00
115194; 90.00
116269; 93.00
117334; 92.00
118415; 90.00
119481; 91.00
120561; 90.00
121628; 90.00
122692; 91.00
123778; 88.00
124846; 90.00
125919; 89.00
126986; 90.00
128054; 89.00
129131; 90.00
130211; 88.00
131278; 90.00
132351; 89.00
133421; 88.00
134494; 88.00
135566; 89.00
136629; 88.00
137706; 87.00
138786; 89.00
139859; 88.00
140942; 88.00
142014; 89.00
143076; 88.00
144142; 90.00
145220; 86.00
146289; 91.00
147357; 86.00
148429; 88.00
149506; 86.00
150575; 86.00
151646; 88.00
152718; 87.00
153787; 87.00
154850; 87.00
155923; 88.00
156999; 87.00
158070; 90.00
159140; 87.00
160214; 87.00
161287; 88.00
162378; 86.00
163450; 87.00
164527; 87.00
165610; 88.00
166682; 85.00
167751; 85.00
168826; 86.00
169904; 90.00
170982; 86.00
172055; 88.00
173152; 84.00
174246; 83.00
175316; 87.00
176396; 86.00
177476; 87.00
178557; 85.00
179642; 86.00
180717; 88.00
181811; 85.00
182887; 86.00
183973; 85.00
185050; 87.00
186143; 86.00
187228; 87.00
188300; 88.00
189397; 85.00
190474; 87.00
191551; 86.00
192642; 86.00
193720; 87.00
194796; 86.00
195865; 87.00
196934; 89.00
198017; 88.00
199105; 87.00
200195; 86.00
201279; 86.00
202345; 89.00
203423; 87.00
204496; 85.00
205575; 86.00
206651; 86.00
207726; 89.00
208792; 84.00
209864; 87.00
210934; 88.00
211997; 88.00
213056; 70.00
214121; 71.00
215182; 40.00
216238; 17.00
217294; 6.00
Overall; 63.00
