Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;114;114;10292
1031;204;204;10173
2052;255;255;10100
3074;306;306;10064
4095;345;345;10008
5125;320;320;9981
6146;447;447;9951
7172;518;518;9866
8198;393;393;10039
9220;457;457;9948
10241;492;492;9918
11262;464;464;9915
12284;461;461;9814
13305;471;471;9812
14326;487;487;9818
15347;539;539;9803
16368;698;698;9651
17390;752;752;9626
18412;785;785;9551
19433;816;816;9545
20461;829;829;9526
21483;870;870;9459
22505;885;885;9435
23526;924;924;9487
24548;1003;1003;9408
25569;1025;1025;9385
26590;1071;1071;9328
27611;1060;1060;9321
28632;941;941;9393
29653;937;937;9393
30673;829;829;9495
31694;838;838;9477
32713;858;858;9477
33734;894;894;9477
34754;941;941;9459
35774;907;907;9431
36796;889;889;9418
37818;888;888;9413
38837;910;910;9400
39858;901;901;9418
40885;890;890;9421
41906;967;967;9422
42925;983;983;9400
43946;927;927;9368
44967;910;910;9377
45989;921;921;9382
47011;916;916;9382
48032;967;967;9368
49054;923;923;9361
50074;1003;1003;9301
51095;934;934;9362
52117;931;931;9363
53141;941;941;9331
54163;928;928;9352
55183;929;929;9359
56205;993;993;9355
57226;948;948;9340
58247;962;962;9324
59269;926;926;9362
60290;930;930;9355
61310;922;922;9356
62330;922;922;9366
63350;914;914;9367
64371;921;921;9364
65391;921;921;9356
66411;890;890;9378
67430;891;891;9384
68448;908;908;9344
69468;890;890;9352
70486;890;890;9354
71505;893;893;9356
72525;893;893;9357
73545;872;872;9380
74598;872;872;9384
75617;872;872;9382
76636;834;834;9413
77655;834;834;9416
78674;840;840;9421
79696;840;840;9410
80717;840;840;9409
81738;840;840;9411
82759;840;840;9413
83780;840;840;9418
84801;840;840;9389
85822;840;840;9391
86844;840;840;9393
87864;840;840;9388
88886;840;840;9385
89907;840;840;9387
90928;840;840;9391
91949;840;840;9394
92970;840;840;9388
93991;840;840;9382
95013;840;840;9381
96034;840;840;9385
97054;840;840;9380
98076;840;840;9383
99096;840;840;9385
100117;907;907;9363
101137;860;860;9406
102157;1071;1071;9219
103178;1091;1091;9203
104199;1115;1115;9197
105218;1240;1240;9078
106245;1275;1275;9050
107265;1308;1308;9011
108284;1350;1350;8956
109305;1482;1482;8816
110325;1527;1527;8762
111344;1539;1539;8755
112364;1525;1525;8759
113384;1574;1574;8724
114404;1585;1585;8715
115424;1632;1632;8667
116444;1724;1724;8587
117467;1721;1721;8590
118491;1749;1749;8565
119513;1849;1849;8563
120534;1892;1892;8561
121556;1964;1964;8532
122577;1995;1995;8517
123599;2095;2095;8498
124622;2028;2028;8473
125645;1881;1881;8474
126670;1963;1963;8471
127691;2034;2034;8460
128712;1864;1864;8454
129734;1866;1866;8451
130755;1874;1874;8449
131777;1875;1875;8448
132796;1874;1874;8447
133816;1870;1870;8445
134839;1884;1884;8440
135859;1882;1882;8429
136882;1912;1912;8405
137909;2070;2070;8237
138934;2127;2127;8156
139957;2102;2102;8173
140979;2063;2063;8201
142000;2089;2089;8188
143023;1965;1965;8282
144048;1945;1945;8305
145077;1945;1945;8306
146101;1946;1946;8306
147126;1944;1944;8308
148151;1944;1944;8315
149174;1940;1940;8317
150202;1940;1940;8317
151226;1938;1938;8321
152250;1938;1938;8320
153275;1939;1939;8320
154302;1927;1927;8336
155325;1927;1927;8336
156352;1927;1927;8336
157376;1927;1927;8335
158402;1927;1927;8335
159427;1938;1938;8322
160452;1950;1950;8312
161476;1950;1950;8312
162501;1948;1948;8312
163527;1948;1948;8311
164552;1948;1948;8311
165578;1948;1948;8311
166604;1946;1946;8311
167627;1992;1992;8292
168651;1997;1997;8270
169675;2187;2187;8098
170696;2317;2317;7979
171718;2407;2407;7950
172744;2373;2373;7928
173768;2543;2543;7934
174790;2619;2619;7932
175812;2610;2610;7874
176833;2457;2457;7871
177855;2428;2428;7869
178888;2267;2267;7984
179911;2170;2170;8057
180935;2192;2192;8064
181955;2157;2157;8064
182976;2285;2285;7979
184003;2289;2289;7982
185028;2486;2486;7785
186052;2518;2518;7747
187073;2508;2508;7720
188096;2466;2466;7741
189125;2442;2442;7773
190151;2442;2442;7774
191176;2488;2488;7767
192204;2110;2110;8099
193230;2082;2082;8131
194254;2082;2082;8133
195277;2083;2083;8134
196304;2077;2077;8146
197328;2036;2036;8183
198352;2037;2037;8184
199378;2030;2030;8189
200399;1975;1975;8229
201426;1977;1977;8229
202453;1977;1977;8229
203479;1996;1996;8223
204504;2018;2018;8222
205529;2090;2090;8169
206551;2410;2410;7858
207572;2491;2491;7875
208595;2532;2532;7874
209616;2418;2418;7829
210637;2532;2532;7829
211659;2569;2569;7821
212680;2658;2658;7776
213700;2477;2477;7782
214721;2471;2471;7780
215746;2446;2446;7794
216772;2459;2459;7793
217797;2423;2423;7797
218822;2062;2062;8101
219845;2104;2104;8119
220869;2069;2069;8125
221890;2069;2069;8130
222914;2073;2073;8134
223939;2116;2116;8118
224968;2437;2437;7805
226003;2398;2398;7800
227026;2358;2358;7819
228050;2267;2267;7839
229075;2032;2032;8027
