hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273393,1271424,1229651814924,965649,0,233266683248,288873783172801,226853597,0,512262775956
"scan with file YARA rules",105597,0,248871462340,2356804,992625,3339495446,2592360730674,24549567,4709,62357400312
"schedule scan for symlink target",59430,0,117315895345,1974018,13605,16820833503,501868372924,8444697,4709,62056295181
"scan with meta YARA rules",248717,0,61142062963,245829,83199,41677876,3094665394320,12442516,4709,62357400312
"scan with process YARA rules",69,0,59362891293,860331757,18526,4124930729,2122501016849,30760884302,611945016,62483155715
"scan object with YARA",49765,0,52734174160,1059663,331132,91909844,131580403689233,2644035038,4709,62483155715
"parse GZIP archive",10164,0,47162052796,4640107,127543,2409743908,47862276,4709,4709,4709
"parse ZIP archive",190,0,44013634688,231650708,4137135,16758218864,894710,4709,4709,4709
"apply Sigma rules",994901,0,39100427318,39300,6883,5971375,131584854334657,132259244,4709,62483155715
"parse log file",135,0,23633300051,175061481,1844,2248474141,635715,4709,4709,4709
"parse file content",105597,0,9660993756,91489,2424,480576753,2592360730674,24549567,4709,62357400312
"compare to ThorDB",156,0,4480209946,28719294,25193728,74558933,380168030451,2436974554,110147209,4744062350
"check file excludes",90285,0,4423526323,48995,120,26580044,3456016387142,38278965,4709,62357400312
"parse journald format",5,0,2818090510,563618102,57888441,2082882097,23545,4709,4709,4709
"add meta information",45399,0,2469236512,54389,2004,14018472,3093707969858,68144848,4709,62357400312
"check file existence",308418,0,1592886406,5164,190,15571525,3457043575439,11208955,4709,62357400312
"scan process for malicious indicators",69,0,1283812921,18605984,186536,158783341,2122501016849,30760884302,611945016,62483155715
"check with STIX IOCs",105597,0,1009432640,9559,742,191185,2592360730674,24549567,4709,62357400312
"extract process environment variables",69,0,889773786,12895272,12804,26735200,2122501016849,30760884302,611945016,62483155715
"extract process handles",69,0,726914655,10534995,25098,190989952,2122501016849,30760884302,611945016,62483155715
"check if file was already scanned",308285,0,639395029,2074,120,26927647,3457042949142,11213789,4709,62357400312
"search for Cobalt Strike beacons",179528,0,632476465,3522,721,280335,4715251758193,26264715,4709,62483155715
"check if object should be logged",994901,0,594994210,598,220,155927,131584854334657,132259244,4709,62483155715
"parse TARGZ archive",1,0,522995771,522995771,522995771,522995771,4709,4709,4709,4709
"apply hash IOCs",105597,0,508802343,4818,1683,238225,2592360730674,24549567,4709,62357400312
"apply false positive filters",994901,0,356624387,358,190,254405,131584854334657,132259244,4709,62483155715
"deduplicate reasons",248717,0,335190862,1347,160,137763,3094665394320,12442516,4709,62357400312
"limit frequent matches",994901,0,316584457,318,129,215781,131584854334657,132259244,4709,62483155715
"store time information about deep scan",105597,0,284135348,2690,891,312767,2592360730674,24549567,4709,62357400312
"check if deep scan is needed",248717,0,273068437,1097,170,242663,3094665394320,12442516,4709,62357400312
"check if maximum file size is exceeded",248717,0,147875992,594,190,55305,3094665394320,12442516,4709,62357400312
"fill in interesting content",248717,0,104621776,420,160,58922,3094665394320,12442516,4709,62357400312
"scan object's command line with YARA",69,0,78556478,1138499,810516,2091291,2122501016849,30760884302,611945016,62483155715
"log file",248717,0,60066483,241,110,124939,3094665394320,12442516,4709,62357400312
"parse TAR archive",1,0,49407967,49407967,49407967,49407967,4709,4709,4709,4709
"parse authorized_keys format",1,0,37166515,37166515,37166515,37166515,4709,4709,4709,4709
"parsing Firefox history",1,0,29313960,29313960,29313960,29313960,4709,4709,4709,4709
"initialize process memory reader",69,0,14470095,209711,50928,270126,2122501016849,30760884302,611945016,62483155715
"parse OLE format",14,0,13092797,935199,46338,3852583,65926,4709,4709,4709
"truncate long values",503,0,10385472,20647,621,3053117,2521970482150,5013857817,4709,62483155715
"parse system crontab",3,0,9327310,3109103,7784,6741276,14127,4709,4709,4709
"enrich finding with file information",45,0,8741790,194262,11261,572622,4689266132,104205914,4709,4646859033
"check process excludes",208,0,6015283,28919,221,163422,3652734068206,17561221481,611945016,62485345854
"log object",503,0,5778582,11488,1253,536133,2521970482150,5013857817,4709,62483155715
"schedule scan for executable",156,0,3915389,25098,12565,86745,380168030451,2436974554,110147209,4744062350
"scan eBPF program with file YARA rules",1,0,2084808,2084808,2084808,2084808,15038,15038,15038,15038
"analyze process connection",69,0,2082451,30180,1963,1316524,2122501016849,30760884302,611945016,62483155715
"retrieve interesting process memory",69,0,1600379,23193,150,79441,2122501016849,30760884302,611945016,62483155715
"log md5 to csv",38,0,1183200,31136,129,778486,42373454,1115090,4709,42199221
"truncate unimportant process memory sections",69,0,1139264,16511,5501,42251,2122501016849,30760884302,611945016,62483155715
"check for C2 IOCs",8,0,1082197,135274,55907,400244,69659294890,8707411861,4709,55682665212
"unpack UPX",3,0,1063037,354345,311995,380194,14127,4709,4709,4709
"check for known evil services",156,0,308641,1978,671,22282,380168030451,2436974554,110147209,4744062350
"check file mode",156,0,233115,1494,842,3537,380168030451,2436974554,110147209,4744062350
"parse mail",5,0,127995,25599,10199,79973,23545,4709,4709,4709
"scan dependent files",35,0,15721,449,191,1703,413511107,11814603,1654126,22625527
"check if profile is recent",1,0,7344,7344,7344,7344,10100,10100,10100,10100
"check for port 0",6,0,6615,1102,481,2084,69659285472,11609880912,361672731,55682665212
"check for network pipes",6,0,3056,509,240,892,69659285472,11609880912,361672731,55682665212
