Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;114;114;10295
1031;208;208;10183
2054;257;257;10136
3079;293;293;10071
4102;315;315;10016
5125;316;316;10005
6146;435;435;9962
7169;509;509;9870
8195;373;373;10051
9219;442;442;9945
10242;481;481;9913
11263;443;443;9918
12285;481;481;9877
13306;494;494;9887
14328;510;510;9868
15350;544;544;9804
16375;701;701;9664
17399;737;737;9658
18420;769;769;9617
19442;785;785;9605
20464;826;826;9563
21487;848;848;9503
22509;888;888;9471
23530;929;929;9485
24552;991;991;9417
25574;1020;1020;9381
26595;1078;1078;9316
27616;952;952;9392
28637;1006;1006;9341
29659;809;809;9506
30678;843;843;9465
31699;855;855;9450
32721;949;949;9457
33742;966;966;9357
34762;981;981;9352
35782;891;891;9406
36802;887;887;9385
37824;948;948;9391
38845;914;914;9384
39872;908;908;9375
40896;1056;1056;9329
41919;956;956;9365
42944;976;976;9326
43968;981;981;9306
44988;965;965;9291
46014;980;980;9306
47035;976;976;9300
48057;979;979;9286
49078;972;972;9285
50103;955;955;9293
51123;955;955;9307
52144;955;955;9309
53165;955;955;9310
54187;955;955;9311
55210;955;955;9312
56231;993;993;9283
57249;948;948;9324
58268;947;947;9312
59287;956;956;9315
60306;895;895;9369
61325;895;895;9369
62344;823;823;9456
63363;823;823;9451
64382;738;738;9512
65401;735;735;9512
66420;735;735;9511
67439;694;694;9549
68459;694;694;9549
69478;694;694;9554
70498;700;700;9528
71519;700;700;9526
72544;700;700;9524
73565;700;700;9524
74588;700;700;9522
75610;700;700;9508
76632;700;700;9491
77653;700;700;9496
78675;700;700;9495
79697;700;700;9492
80719;700;700;9480
81740;700;700;9484
82761;700;700;9481
83784;700;700;9486
84805;700;700;9494
85827;700;700;9490
86848;700;700;9502
87869;700;700;9509
88890;700;700;9506
89912;700;700;9508
90933;700;700;9510
91954;783;783;9457
92974;784;784;9463
93995;1129;1129;9178
95016;1152;1152;9167
96036;1316;1316;9015
97055;1493;1493;8842
98075;1504;1504;8828
99097;1547;1547;8791
100118;1608;1608;8675
101139;1621;1621;8673
102160;1664;1664;8651
103181;1713;1713;8601
104203;1714;1714;8598
105224;1889;1889;8449
106253;1966;1966;8366
107276;2062;2062;8220
108305;2321;2321;8178
109330;2366;2366;8117
110356;2441;2441;8061
111379;2300;2300;8035
112406;2300;2300;8029
113439;2316;2316;8012
114471;2337;2337;7990
115496;2339;2339;7990
116534;2349;2349;7977
117561;2358;2358;7976
118595;2361;2361;7972
119631;2364;2364;7968
120658;2397;2397;7934
121686;2497;2497;7834
122713;2629;2629;7791
123744;2706;2706;7741
124770;2762;2762;7712
125804;3057;3057;7465
126836;2868;2868;7455
127868;2820;2820;7485
128895;2816;2816;7497
129929;2709;2709;7543
130962;2601;2601;7643
131989;2618;2618;7635
133020;2620;2620;7640
134054;2627;2627;7638
135083;2636;2636;7629
136115;2656;2656;7625
137140;2674;2674;7607
138172;2680;2680;7605
139208;2770;2770;7514
140232;2740;2740;7523
141265;2740;2740;7522
142295;2740;2740;7522
143322;2750;2750;7531
144349;2756;2756;7526
145382;2759;2759;7526
146420;2808;2808;7478
147448;2899;2899;7424
148485;2711;2711;7532
149515;2695;2695;7554
150544;2695;2695;7557
151578;2692;2692;7565
152607;2741;2741;7510
153633;2724;2724;7532
154661;2833;2833;7435
155696;2929;2929;7349
156728;2942;2942;7349
157752;3006;3006;7214
158782;2996;2996;7230
159807;2991;2991;7243
160833;3003;3003;7246
161870;3024;3024;7242
162900;3105;3105;7265
163933;3138;3138;7245
164959;3138;3138;7130
165985;3134;3134;7120
167015;3140;3140;7124
168041;3150;3150;7112
169070;3156;3156;7108
170097;3154;3154;7107
171127;3153;3153;7108
172153;2805;2805;7419
173184;2898;2898;7453
174215;3156;3156;7465
175239;3277;3277;7431
176264;3293;3293;7375
177290;3152;3152;7102
178316;3112;3112;7132
179342;3112;3112;7132
180370;3112;3112;7133
181395;2960;2960;7250
182419;2912;2912;7318
183442;2949;2949;7309
184465;2921;2921;7447
185492;2939;2939;7451
186519;3071;3071;7375
187552;3108;3108;7367
188596;3136;3136;7361
189623;2886;2886;7361
190647;2775;2775;7460
191674;2718;2718;7522
192705;2742;2742;7525
193737;2753;2753;7488
194765;2587;2587;7632
195789;2572;2572;7637
196820;2740;2740;7454
197849;2730;2730;7466
198878;2792;2792;7446
199910;2872;2872;7384
200933;3050;3050;7159
201971;3216;3216;7057
202996;3170;3170;7111
204023;3125;3125;7071
205049;3056;3056;7099
206079;3057;3057;7102
207116;3079;3079;7092
208146;3087;3087;7100
209172;3383;3383;6967
210208;3497;3497;6973
211240;3605;3605;6932
212285;3490;3490;6897
213312;3296;3296;6914
214337;3078;3078;7099
215364;2968;2968;7202
216393;2922;2922;7258
217419;2590;2590;7547
