hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3427390,3426734,3736283299100,1090124,0,731214311400,119262355484700,34796844,0,1935311293800
"scan with file YARA rules",55720,0,903568800700,16216238,0,9021614400,1575248725700,28270795,0,173338713600
"scan with process YARA rules",116,0,200091508400,1724926796,0,15033718900,8374614143800,72194949515,0,213226411100
"parse CAB archive",26,0,142763940500,5490920788,2025900,100803522100,0,0,0,0
"scan object with YARA",98762,0,97139645800,983573,0,333681500,685539210553700,6941325717,0,213226411100
"scan with meta YARA rules",95779,0,76758361200,801411,0,65462800,1604522439800,16752340,0,173338713600
"apply Sigma rules",2933142,0,72641771200,24765,0,42081800,758568051251100,258619613,0,213226411100
"parse GZIP archive",6632,0,66618374900,10044990,0,938091100,0,0,0,0
"parse registry hive",381,0,54882816400,144049386,0,23534061100,0,0,0,0
"parse log file",213,0,50068127100,235061629,0,16842794300,0,0,0,0
"parse Shim database",21,0,46708886800,2224232704,8193600,12166181400,0,0,0,0
"parse file content",55720,0,41081844100,737290,0,2669695400,1575248725700,28270795,0,173338713600
"parse ZIP archive",312,0,40910990100,131124968,0,22539293900,0,0,0,0
"parse ETL file",237,0,39460920900,166501775,6561300,19714675400,0,0,0,0
"parse SHIM cache",2,0,21616416000,10808208000,726390500,20890025500,0,0,0,0
"schedule scan for executed file",884,0,20196600500,22846833,0,4383931000,0,0,0,0
"parsing Chrome history",5,0,14648824500,2929764900,9657000,14554632600,0,0,0,0
"parse Amcache",4,0,12774903000,3193725750,0,12774903000,0,0,0,0
"parse CHM file",23,0,12000418400,521757321,114377200,1077720500,0,0,0,0
"parse OLE format",22,0,8322493000,378295136,10064700,7102634600,0,0,0,0
"extract process handles",116,0,7163997100,61758595,7115700,569458300,8374614143800,72194949515,0,213226411100
"check file existence",107641,0,6825917000,63413,0,10994000,8974869337100,83377795,0,213226411100
"add meta information",21027,0,4855229400,230904,0,741108500,1604522439800,76307720,0,173338713600
"scan entry",710,0,4192601300,5905072,0,3652224200,0,0,0,0
"check if file was already scanned",106486,0,4141195900,38889,0,4835800,8943141224600,83984197,0,213226411100
"parse RAR archive",15,0,3767131800,251142120,0,1932677800,0,0,0,0
"analyze prefetch file",343,0,3584045700,10449112,1536400,619033000,0,0,0,0
"check file excludes",24763,0,3094070200,124947,0,1512277800,8974869337100,362430615,0,213226411100
"extract process environment variables",116,0,2536417800,21865670,0,33198300,8374614143800,72194949515,0,213226411100
"parse PowerShell module cache",1,0,1728220000,1728220000,1728220000,1728220000,0,0,0,0
"scan process for malicious indicators",116,0,1612090300,13897330,1076900,188743300,8374614143800,72194949515,0,213226411100
