Time;CPU
1056; 18.00
2113; 26.00
3169; 25.00
4227; 35.00
5285; 27.00
6340; 16.00
7393; 15.00
8448; 15.00
9504; 16.00
10559; 21.00
11613; 16.00
12668; 17.00
13721; 19.00
14772; 19.00
15826; 17.00
16879; 24.00
17935; 26.00
18991; 26.00
20051; 34.00
21110; 19.00
22163; 23.00
23221; 22.00
24275; 15.00
25329; 14.00
26385; 15.00
27441; 15.00
28495; 19.00
29550; 15.00
30610; 19.00
31665; 40.00
32722; 39.00
33775; 36.00
34829; 32.00
35884; 29.00
36939; 33.00
37996; 32.00
39050; 29.00
40104; 36.00
41159; 33.00
42215; 30.00
43272; 29.00
44328; 36.00
45382; 43.00
46437; 43.00
47493; 41.00
48548; 43.00
49604; 39.00
50659; 29.00
51713; 33.00
52767; 34.00
53822; 36.00
54895; 34.00
55952; 29.00
57008; 37.00
58067; 37.00
59126; 34.00
60180; 16.00
61236; 16.00
62291; 15.00
63346; 14.00
64400; 13.00
65455; 42.00
66506; 62.00
67561; 58.00
68614; 49.00
69668; 51.00
70722; 64.00
71777; 68.00
72838; 59.00
73895; 65.00
74947; 63.00
76000; 63.00
77055; 44.00
78107; 48.00
79161; 30.00
80214; 32.00
81270; 18.00
82325; 21.00
83381; 20.00
84436; 19.00
85491; 19.00
86549; 23.00
87604; 23.00
88660; 23.00
89713; 23.00
90770; 21.00
91824; 20.00
92880; 20.00
93935; 19.00
94990; 19.00
96048; 19.00
97103; 20.00
98158; 19.00
99215; 18.00
100270; 18.00
101324; 20.00
102381; 22.00
103434; 28.00
104491; 36.00
105552; 68.00
106604; 93.00
107662; 96.00
108718; 98.00
109777; 97.00
110838; 96.00
111902; 95.00
112960; 97.00
114018; 98.00
115073; 99.00
116129; 99.00
117185; 64.00
118243; 47.00
119304; 18.00
120360; 15.00
121418; 51.00
122490; 22.00
123545; 16.00
124601; 14.00
125657; 50.00
126725; 60.00
127783; 57.00
128859; 63.00
129927; 63.00
130999; 63.00
132075; 63.00
133150; 63.00
134223; 73.00
135277; 60.00
136339; 46.00
137394; 49.00
138453; 49.00
139513; 59.00
140572; 77.00
141637; 75.00
142692; 88.00
143750; 88.00
144818; 80.00
145885; 81.00
146958; 78.00
148030; 78.00
149102; 77.00
150179; 78.00
151264; 78.00
152337; 77.00
153411; 76.00
154481; 77.00
155558; 77.00
156636; 77.00
157703; 78.00
158777; 77.00
159857; 76.00
160926; 77.00
161997; 78.00
163066; 80.00
164134; 70.00
165209; 83.00
166284; 85.00
167347; 77.00
168417; 76.00
169485; 79.00
170545; 56.00
171609; 39.00
172664; 48.00
173741; 59.00
174797; 17.00
175854; 23.00
176911; 65.00
177973; 83.00
179041; 78.00
180104; 63.00
181164; 53.00
182221; 50.00
183288; 70.00
184357; 84.00
185414; 83.00
186475; 86.00
187549; 80.00
188618; 81.00
189691; 80.00
190765; 78.00
191842; 78.00
192916; 79.00
193991; 80.00
195063; 79.00
196144; 78.00
197216; 78.00
198289; 78.00
199364; 80.00
200438; 79.00
201517; 69.00
202588; 64.00
203659; 64.00
204741; 64.00
205815; 63.00
206894; 71.00
207971; 74.00
209037; 77.00
210104; 80.00
211165; 75.00
212223; 72.00
213284; 43.00
214342; 43.00
215399; 45.00
216478; 57.00
217536; 14.00
218590; 35.00
219658; 45.00
220721; 36.00
221776; 65.00
222845; 67.00
223905; 56.00
224984; 74.00
226050; 83.00
227106; 87.00
228188; 80.00
229248; 85.00
230308; 89.00
231374; 83.00
232445; 80.00
233512; 80.00
234588; 82.00
235663; 81.00
236737; 79.00
237807; 80.00
238883; 79.00
239949; 81.00
241013; 71.00
242081; 80.00
243151; 79.00
244224; 78.00
245281; 65.00
246349; 78.00
247419; 42.00
248487; 40.00
249542; 15.00
250601; 36.00
251677; 64.00
252738; 30.00
253795; 15.00
254852; 42.00
255914; 63.00
256977; 60.00
258035; 68.00
259104; 77.00
260169; 86.00
261231; 84.00
262305; 77.00
263377; 83.00
264456; 80.00
265525; 82.00
266607; 80.00
267684; 78.00
268756; 80.00
269830; 83.00
270906; 69.00
271977; 80.00
273048; 76.00
274115; 84.00
275183; 37.00
276240; 28.00
277294; 7.00
Overall; 53.00
