Time;CPU
1056; 18.00
2115; 26.00
3174; 25.00
4229; 37.00
5289; 27.00
6343; 16.00
7397; 15.00
8453; 15.00
9507; 17.00
10562; 21.00
11616; 15.00
12671; 17.00
13725; 19.00
14779; 19.00
15833; 16.00
16891; 27.00
17946; 22.00
19004; 27.00
20060; 24.00
21119; 33.00
22174; 24.00
23227; 18.00
24283; 14.00
25338; 15.00
26393; 15.00
27446; 15.00
28501; 19.00
29556; 17.00
30612; 39.00
31685; 83.00
32741; 74.00
33795; 73.00
34860; 81.00
35915; 77.00
36973; 71.00
38029; 73.00
39088; 76.00
40144; 76.00
41199; 81.00
42254; 83.00
43309; 73.00
44369; 35.00
45424; 15.00
46479; 14.00
47533; 12.00
48588; 11.00
49644; 11.00
50700; 10.00
51754; 11.00
52808; 10.00
53862; 38.00
54914; 59.00
55965; 57.00
57016; 54.00
58070; 63.00
59123; 68.00
60177; 64.00
61231; 65.00
62284; 61.00
63337; 61.00
64389; 49.00
65443; 45.00
66494; 50.00
67547; 37.00
68599; 32.00
69656; 18.00
70716; 20.00
71771; 20.00
72828; 19.00
73883; 19.00
74938; 22.00
75993; 23.00
77048; 23.00
78104; 23.00
79162; 21.00
80217; 20.00
81271; 19.00
82326; 19.00
83381; 19.00
84437; 19.00
85492; 19.00
86548; 19.00
87604; 19.00
88659; 18.00
89714; 19.00
90770; 19.00
91827; 20.00
92881; 26.00
93934; 69.00
94989; 83.00
96046; 93.00
97101; 94.00
98157; 93.00
99212; 92.00
100267; 91.00
101322; 92.00
102378; 92.00
103437; 94.00
104494; 95.00
105552; 87.00
106613; 88.00
107692; 93.00
108761; 85.00
109822; 83.00
110881; 93.00
111965; 90.00
113050; 89.00
114128; 89.00
115202; 89.00
116262; 89.00
117330; 92.00
118402; 90.00
119474; 91.00
120555; 90.00
121625; 91.00
122702; 90.00
123777; 91.00
124849; 90.00
125927; 89.00
126997; 88.00
128070; 89.00
129161; 89.00
130234; 89.00
131309; 88.00
132393; 88.00
133480; 87.00
134548; 89.00
135619; 90.00
136686; 91.00
137754; 89.00
138828; 85.00
139897; 90.00
140982; 87.00
142059; 87.00
143133; 89.00
144209; 87.00
145281; 86.00
146362; 86.00
147429; 87.00
148515; 87.00
149584; 88.00
150677; 85.00
151749; 89.00
152833; 85.00
153905; 87.00
154974; 87.00
156052; 87.00
157127; 87.00
158208; 88.00
159305; 84.00
160391; 87.00
161467; 88.00
162538; 88.00
163616; 86.00
164694; 85.00
165759; 85.00
166837; 90.00
167914; 86.00
168985; 87.00
170064; 89.00
171141; 86.00
172214; 87.00
173307; 85.00
174378; 87.00
175452; 88.00
176537; 86.00
177622; 86.00
178691; 89.00
179784; 85.00
180858; 87.00
181949; 85.00
183029; 87.00
184099; 87.00
185179; 86.00
186257; 87.00
187338; 86.00
188420; 87.00
189503; 87.00
190580; 87.00
191649; 88.00
192726; 87.00
193816; 86.00
194884; 88.00
195961; 87.00
197036; 90.00
198117; 86.00
199200; 87.00
200281; 86.00
201349; 88.00
202441; 85.00
203527; 87.00
204602; 86.00
205687; 86.00
206780; 85.00
207856; 85.00
208935; 83.00
210010; 88.00
211074; 74.00
212138; 60.00
213193; 40.00
214253; 53.00
215318; 42.00
216383; 41.00
217442; 23.00
218498; 32.00
219566; 15.00
220621; 43.00
221676; 8.00
Overall; 62.00
