benchmark,os,runs_count,runtime_mean_s,runtime_max_s,runtime_min_s,runtime_std_s,runtime_variance_s2,runtime_coefficient_of_variation,ram_thor_private_mean_mb,ram_thor_private_max_mb,ram_thor_private_max_std_mb,ram_thor_private_std_mb,cpu_overall_avg_percent,cpu_overall_std_percent,tasks_count_avg,tasks_count_std,tasks_channel_full_count_avg,tasks_channel_full_count_std,tasks_exec_time_avg_ms,tasks_exec_time_std_ms,tasks_queue_time_avg_ms,tasks_queue_time_std_ms
FIFO_500_4T,Windows,20.0,1112.042100 +- 29.190291,1161.181,1062.101,29.19029126250712,852.0731039899995,0.026249268136977123,2293.812590 +- 236.671854,10782.000000 +- 932.199006,932.199006382221,236.67185419458175,49.900000 +- 1.178983,1.1789826122551597,3413266.000000 +- 1153.145914,1153.1459144444818,2715503.900000 +- 99014.060340,99014.06033988304,1.098432 +- 0.024215,0.02421454621792448,481.522619 +- 13.965025,13.96502533448522
