Time;CPU
1059; 34.00
2121; 21.00
3179; 19.00
4237; 20.00
5296; 22.00
6360; 31.00
7419; 29.00
8481; 40.00
9540; 25.00
10601; 18.00
11660; 17.00
12717; 16.00
13776; 18.00
14838; 20.00
15897; 21.00
16956; 17.00
18018; 18.00
19080; 18.00
20143; 17.00
21204; 17.00
22261; 17.00
23320; 17.00
24381; 17.00
25441; 17.00
26502; 17.00
27564; 17.00
28622; 17.00
29679; 17.00
30738; 17.00
31798; 17.00
32855; 18.00
33915; 17.00
34975; 17.00
36036; 17.00
37096; 17.00
38158; 17.00
39218; 17.00
40278; 17.00
41338; 17.00
42398; 17.00
43456; 18.00
44512; 17.00
45572; 17.00
46637; 17.00
47697; 17.00
48756; 17.00
49816; 17.00
50874; 17.00
51935; 16.00
52994; 16.00
54052; 17.00
55112; 17.00
56172; 17.00
57233; 17.00
58294; 17.00
59355; 17.00
60415; 17.00
61473; 17.00
62534; 17.00
63594; 17.00
64655; 17.00
65714; 17.00
66772; 17.00
67833; 17.00
68892; 17.00
69954; 16.00
71013; 16.00
72074; 17.00
73134; 16.00
74193; 16.00
75251; 17.00
76309; 17.00
77367; 17.00
78427; 17.00
79485; 17.00
80543; 16.00
81603; 16.00
82665; 16.00
83723; 16.00
84781; 16.00
85841; 16.00
86901; 16.00
87957; 16.00
89016; 16.00
90075; 16.00
91136; 16.00
92194; 17.00
93255; 16.00
94313; 16.00
95373; 17.00
96431; 25.00
97494; 23.00
98553; 27.00
99611; 25.00
100671; 35.00
101732; 26.00
102790; 18.00
103851; 16.00
104910; 16.00
105967; 16.00
107027; 16.00
108083; 16.00
109140; 21.00
110196; 18.00
111253; 23.00
112311; 21.00
113368; 22.00
114428; 20.00
115486; 21.00
116544; 20.00
117604; 18.00
118663; 17.00
119723; 18.00
120781; 18.00
121844; 18.00
122902; 17.00
123961; 18.00
125020; 17.00
126082; 18.00
127145; 17.00
128204; 18.00
129262; 17.00
130323; 17.00
131380; 18.00
132442; 17.00
133502; 19.00
134561; 19.00
135628; 29.00
136687; 29.00
137747; 21.00
138805; 23.00
139866; 25.00
140924; 17.00
141982; 16.00
143042; 16.00
144102; 17.00
145160; 16.00
146218; 17.00
147276; 16.00
148334; 16.00
149394; 16.00
150452; 23.00
151509; 22.00
152566; 25.00
153622; 19.00
154681; 17.00
155740; 17.00
156797; 16.00
157857; 16.00
158917; 16.00
159974; 18.00
161033; 17.00
162091; 16.00
163149; 25.00
164209; 31.00
165267; 17.00
166327; 17.00
167385; 18.00
168445; 16.00
169503; 17.00
170562; 16.00
171618; 18.00
172676; 19.00
173735; 18.00
174792; 17.00
175849; 17.00
176905; 16.00
177962; 16.00
179020; 16.00
180079; 16.00
181137; 16.00
182196; 19.00
183255; 19.00
184316; 18.00
185375; 17.00
186433; 17.00
187492; 17.00
188552; 16.00
189610; 17.00
190663; 17.00
191721; 17.00
192777; 17.00
193833; 17.00
194891; 17.00
195949; 17.00
197007; 17.00
198067; 17.00
199124; 18.00
200182; 17.00
201242; 17.00
202300; 17.00
203358; 17.00
204417; 17.00
205476; 17.00
206536; 17.00
207595; 17.00
208656; 17.00
209715; 17.00
210775; 22.00
211833; 21.00
212892; 18.00
213953; 17.00
215010; 17.00
216069; 17.00
217126; 16.00
218183; 17.00
219241; 17.00
220302; 17.00
221360; 17.00
222417; 25.00
223474; 29.00
224533; 19.00
225591; 23.00
226649; 17.00
227705; 17.00
228761; 17.00
229822; 18.00
230880; 24.00
231939; 17.00
232997; 18.00
234056; 23.00
235113; 17.00
236172; 17.00
237233; 17.00
238293; 17.00
239353; 23.00
240413; 17.00
241474; 17.00
242532; 17.00
243594; 17.00
244652; 17.00
245714; 17.00
246775; 23.00
247834; 30.00
248894; 21.00
249954; 16.00
251012; 17.00
252070; 17.00
253128; 17.00
254186; 17.00
255245; 16.00
256304; 16.00
257360; 17.00
258419; 18.00
259479; 17.00
260537; 16.00
261598; 16.00
262656; 17.00
263714; 17.00
264771; 22.00
265829; 27.00
266887; 24.00
267944; 19.00
269000; 17.00
270058; 16.00
271114; 16.00
272171; 16.00
273231; 16.00
274289; 17.00
275346; 16.00
276403; 17.00
277462; 16.00
278521; 19.00
279582; 16.00
280641; 17.00
281699; 17.00
282758; 17.00
283817; 18.00
284877; 16.00
285938; 16.00
286998; 16.00
288057; 18.00
289114; 17.00
290171; 16.00
291231; 17.00
292290; 16.00
293351; 16.00
294410; 18.00
295468; 16.00
296526; 18.00
297585; 22.00
298646; 17.00
299706; 17.00
300765; 17.00
301822; 16.00
302882; 18.00
303942; 16.00
305001; 17.00
306057; 16.00
307116; 16.00
308174; 17.00
309233; 16.00
310294; 17.00
311352; 16.00
312410; 18.00
313471; 18.00
314528; 24.00
315587; 30.00
316647; 17.00
317706; 16.00
318765; 16.00
319822; 17.00
320881; 17.00
321941; 17.00
322998; 19.00
