Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;113;113;10294
1031;201;201;10182
2054;244;244;10141
3076;292;292;10071
4102;318;318;10023
5125;313;313;10018
6146;418;418;9880
7167;502;502;9904
8190;372;372;10055
9211;448;448;9956
10231;477;477;9926
11252;483;483;9875
12273;483;483;9864
13295;496;496;9862
14316;512;512;9843
15337;548;548;9805
16359;715;715;9646
17380;758;758;9590
18401;746;746;9564
19422;794;794;9546
20449;834;834;9500
21472;856;856;9490
22494;838;838;9472
23515;818;818;9604
24537;904;904;9521
25559;935;935;9486
26580;994;994;9422
27602;929;929;9449
28623;952;952;9426
29645;785;785;9561
30665;836;836;9517
31685;847;847;9493
32706;870;870;9479
33727;923;923;9471
34748;911;911;9456
35769;924;924;9434
36790;927;927;9394
37811;888;888;9458
38834;894;894;9434
39854;882;882;9426
40873;921;921;9437
41894;934;934;9444
42914;901;901;9411
43936;911;911;9395
44956;949;949;9378
45977;985;985;9373
46998;948;948;9362
48019;1030;1030;9294
49040;999;999;9345
50061;989;989;9342
51083;965;965;9351
52104;961;961;9348
53127;980;980;9354
54148;930;930;9379
55170;956;956;9392
56191;929;929;9382
57211;939;939;9374
58232;942;942;9398
59254;925;925;9386
60275;932;932;9380
61296;932;932;9381
62317;920;920;9390
63339;919;919;9392
64359;917;917;9393
65381;914;914;9393
66401;915;915;9403
67422;914;914;9406
68441;869;869;9451
69460;869;869;9457
70482;868;868;9454
71500;859;859;9466
72519;859;859;9459
73539;857;857;9463
74558;857;857;9461
75578;842;842;9464
76597;842;842;9456
77616;827;827;9484
78635;827;827;9487
79653;827;827;9486
80672;808;808;9499
81693;801;801;9482
82715;801;801;9476
83736;801;801;9474
84758;801;801;9470
85780;801;801;9468
86801;801;801;9469
87822;801;801;9449
88845;801;801;9443
89866;801;801;9442
90888;801;801;9437
91909;801;801;9437
92935;801;801;9440
93984;801;801;9443
95005;801;801;9446
96027;801;801;9445
97048;801;801;9448
98069;801;801;9448
99089;801;801;9449
100118;801;801;9444
101140;801;801;9446
102162;801;801;9445
103184;850;850;9409
104204;857;857;9416
105225;974;974;9307
106245;991;991;9286
107265;1151;1151;9195
108284;1200;1200;9143
109304;1205;1205;9140
110327;1251;1251;9096
111346;1263;1263;9079
112366;1294;1294;9054
113398;1333;1333;9014
114421;1374;1374;8978
115442;1416;1416;8950
116464;1416;1416;8949
117484;1440;1440;8917
118506;1539;1539;8818
119527;1652;1652;8728
120563;1664;1664;8716
121587;2122;2122;8699
122607;2303;2303;8669
123629;2176;2176;8543
124650;2003;2003;8539
125673;2069;2069;8524
126694;2171;2171;8508
127716;2112;2112;8507
128737;1853;1853;8506
129762;1800;1800;8543
130801;1800;1800;8543
131828;1801;1801;8543
132855;1823;1823;8559
133878;2155;2155;8426
134900;2231;2231;8424
135922;2159;2159;8374
136942;2186;2186;8241
137964;2227;2227;8245
138984;2264;2264;8243
140004;2247;2247;8242
141025;2301;2301;8242
142048;2161;2161;8218
143070;2121;2121;8218
144091;2022;2022;8261
145114;2021;2021;8268
146138;2062;2062;8271
147160;2065;2065;8271
148183;2113;2113;8233
149208;2160;2160;8180
150232;1891;1891;8366
151258;1883;1883;8378
152284;1881;1881;8389
153308;1882;1882;8395
154339;1882;1882;8400
155363;1883;1883;8404
156389;1889;1889;8402
157413;1871;1871;8431
158436;1866;1866;8431
159459;1900;1900;8431
160480;1879;1879;8423
161502;1877;1877;8436
162524;1879;1879;8436
163544;1869;1869;8436
164567;1869;1869;8436
165588;1867;1867;8435
166611;1891;1891;8437
167634;1955;1955;8433
168654;1862;1862;8437
169677;1863;1863;8437
170700;1864;1864;8437
171721;1864;1864;8438
172743;1861;1861;8438
173768;1884;1884;8434
174798;1850;1850;8453
175819;1852;1852;8452
176840;2100;2100;8203
177865;2173;2173;8156
178887;2197;2197;8134
179910;2102;2102;8176
180936;2002;2002;8299
181959;2018;2018;8282
182983;2139;2139;8158
184008;2292;2292;7998
185030;2293;2293;8003
186051;2309;2309;7991
187074;2279;2279;8004
188099;2261;2261;8017
189122;2288;2288;7946
190152;2092;2092;8068
191182;2101;2101;8088
192213;1969;1969;8220
193236;2009;2009;8210
194258;2009;2009;8217
195281;2049;2049;8196
196305;2066;2066;8195
197328;2050;2050;8220
198350;2039;2039;8231
199375;1931;1931;8323
200397;1927;1927;8333
201423;1927;1927;8337
202447;1936;1936;8340
203474;1837;1837;8457
204504;1837;1837;8456
205534;1838;1838;8456
206561;1830;1830;8462
207586;1831;1831;8461
208617;1836;1836;8461
209645;1836;1836;8460
210671;1836;1836;8460
211697;1836;1836;8460
212721;1847;1847;8437
213745;1847;1847;8433
214772;1831;1831;8452
215796;1828;1828;8454
216820;1828;1828;8455
217847;1844;1844;8446
218873;1866;1866;8413
219898;1862;1862;8413
220924;1855;1855;8420
221946;1830;1830;8460
222975;1821;1821;8470
223999;1798;1798;8489
225028;1794;1794;8489
226051;1793;1793;8495
227075;1782;1782;8508
228099;1782;1782;8510
229122;1782;1782;8509
230144;1799;1799;8494
231169;1798;1798;8493
232192;1798;1798;8495
233215;1798;1798;8495
234239;1798;1798;8495
235262;1798;1798;8496
236287;1798;1798;8496
237310;1793;1793;8496
238337;1793;1793;8496
239361;1793;1793;8496
240384;1794;1794;8496
241408;1794;1794;8496
242433;1805;1805;8485
243459;1813;1813;8483
244481;2011;2011;8280
245504;2013;2013;8275
246530;2014;2014;8275
247553;2014;2014;8276
248579;2014;2014;8276
249603;2014;2014;8275
250628;2018;2018;8275
251648;2021;2021;8273
252671;1963;1963;8310
253697;1998;1998;8299
254723;2052;2052;8249
255749;2056;2056;8237
256772;2038;2038;8237
257796;2026;2026;8247
258821;2023;2023;8249
259845;2030;2030;8250
260868;1969;1969;8303
261889;1970;1970;8305
262911;2220;2220;8057
263932;2174;2174;8038
264955;2172;2172;8058
265975;2162;2162;8040
266997;2164;2164;8039
268016;2147;2147;8046
