hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273417,1018048,1150338699788,903347,0,158072721320,73881760762945,58018512,0,160811744367
"scan with file YARA rules",105826,0,290886362817,2748723,1212313,3868252210,8345943692451,78864775,8456,159047231015
"schedule scan for symlink target",59492,0,126254206164,2122204,8247,20785868938,477785953970,8031095,10190,159006320222
"scan with meta YARA rules",249036,0,75391505557,302733,94922,2441721252,12508936125906,50229429,8456,159047231015
"scan object with YARA",50087,0,74498079807,1487373,346021,3706600515,1433995747653,28630098,5891,25358867499
"scan with process YARA rules",68,0,65715041935,966397675,39979886,5115826408,593437374203,8727020208,33233,25358867499
"parse ZIP archive",190,0,58375718070,307240621,601799,20719535762,57888505302,304676343,31339,14487002674
"parse GZIP archive",10164,0,47332214184,4656849,61056,3182473696,168212039249,16549787,10190,11109518103
"apply Sigma rules",994811,0,39650224040,39857,7263,20331069,19956348137984,20060441,3197,159047231015
"parse log file",135,0,29487708084,218427467,2454,2958339663,11091890994,82162155,10190,1816696165
"compare to ThorDB",156,0,17778421992,113964243,48894166,178228429,365901818673,2345524478,61709,4794117300
"scan object's command line with YARA",68,0,16497029827,242603379,876072,3158981534,593437374203,8727020208,33233,25358867499
"parse file content",105826,0,9949146333,94014,1984,522302477,8345943692451,78864775,8456,159047231015
"check file excludes",90346,0,3959558729,43826,130,200019795,160623212516,1777867,10190,10963422844
"add meta information",45724,0,3874273697,84731,2384,1939090384,101847202174,2227434,10190,6057374470
"scan process for malicious indicators",68,0,3647025612,53632729,95492,1845894795,593437374203,8727020208,33233,25358867499
"parse journald format",5,0,2564351634,512870326,42242705,1754182438,2231555467,446311093,10190,759193004
"check file existence",308846,0,1628491735,5272,181,554989,13051778354158,42259826,8456,159047231015
"check with STIX IOCs",105826,0,935071476,8835,762,342565,8345943692451,78864775,8456,159047231015
"check if file was already scanned",308714,0,839873626,2720,120,29749142,13051698327383,42277636,8456,159047231015
"check if object should be logged",994811,0,624278644,627,211,4024430,19956348137984,20060441,3197,159047231015
"search for Cobalt Strike beacons",179768,0,565913884,3148,871,2413946,12356406804880,68735296,8456,159047231015
"apply hash IOCs",105826,0,489521936,4625,2194,287599,8345943692451,78864775,8456,159047231015
"parse TARGZ archive",1,0,458154653,458154653,458154653,458154653,577121,577121,577121,577121
"apply false positive filters",994811,0,407472575,409,200,2227181,19956348137984,20060441,3197,159047231015
"deduplicate reasons",249036,0,378163971,1518,160,1911518,12508936125906,50229429,8456,159047231015
"limit frequent matches",994811,0,357390970,359,140,3703327,19956348137984,20060441,3197,159047231015
"store time information about deep scan",105826,0,273458084,2584,871,270616,8345943692451,78864775,8456,159047231015
"check if deep scan is needed",249036,0,257691468,1034,170,143745,12508936125906,50229429,8456,159047231015
"check if maximum file size is exceeded",249036,0,132910397,533,141,36660,12508936125906,50229429,8456,159047231015
"log object",502,0,112206649,223519,872,5416466,966833174079,1925962498,5891,25358867499
"fill in interesting content",249036,0,105910589,425,171,47391,12508936125906,50229429,8456,159047231015
"log file",249036,0,59968462,240,120,377530,12508936125906,50229429,8456,159047231015
"parse authorized_keys format",1,0,36687072,36687072,36687072,36687072,394022,394022,394022,394022
"extract process handles",68,0,30569875,449556,210803,1722908,593437374203,8727020208,33233,25358867499
"parse TAR archive",1,0,21868222,21868222,21868222,21868222,635833,635833,635833,635833
"extract process environment variables",68,0,16568308,243651,121111,505133,593437374203,8727020208,33233,25358867499
"parse system crontab",3,0,15032307,5010769,7775,12303008,1748136,582712,261429,1092685
"initialize process memory reader",68,0,14606805,214805,94129,384474,593437374203,8727020208,33233,25358867499
"parsing Firefox history",1,0,9991316,9991316,9991316,9991316,1092685,1092685,1092685,1092685
"parse OLE format",14,0,9214485,658177,49013,2351809,8877030,634073,261429,1092685
"truncate long values",502,0,8855109,17639,572,436242,966833174079,1925962498,5891,25358867499
"enrich finding with file information",45,0,7979706,177326,18406,308109,23100603,513346,5891,1092685
"schedule scan for executable",156,0,5304951,34006,19556,105461,365901818673,2345524478,61709,4794117300
"check process excludes",207,0,4466101,21575,271,160676,681419152072,3291879961,13977,25358867499
"scan eBPF program with file YARA rules",1,0,1941996,1941996,1941996,1941996,23946,23946,23946,23946
"retrieve interesting process memory",68,0,1297923,19087,2936,66236,593437374203,8727020208,33233,25358867499
"analyze process connection",68,0,1210150,17796,1784,573735,593437374203,8727020208,33233,25358867499
"check for C2 IOCs",8,0,1060142,132517,67459,410703,79051365,9881420,1092685,16354990
"truncate unimportant process memory sections",68,0,941923,13851,4188,35378,593437374203,8727020208,33233,25358867499
"unpack UPX",3,0,905186,301728,293429,307096,1049473,349824,261429,394022
"check file mode",156,0,548425,3515,621,18736,365901818673,2345524478,61709,4794117300
"log md5 to csv",38,0,457755,12046,120,73492,17806942,468603,25498,1092685
"check for known evil services",156,0,299072,1917,1012,7414,365901818673,2345524478,61709,4794117300
"parse mail",5,0,102536,20507,12433,45547,5047552,1009510,261429,2339324
"scan dependent files",35,0,18015,514,240,982,161579628,4616560,9108,9987559
"check for port 0",6,0,13023,2170,1372,3356,76865995,12810999,8489771,16354990
"check if profile is recent",1,0,7975,7975,7975,7975,5891,5891,5891,5891
"check for network pipes",6,0,4007,667,361,1462,76865995,12810999,8489771,16354990
