Time;CPU
1058; 17.00
2113; 26.00
3172; 25.00
4228; 37.00
5286; 26.00
6341; 16.00
7395; 15.00
8448; 15.00
9506; 17.00
10562; 20.00
11614; 15.00
12667; 18.00
13718; 19.00
14772; 19.00
15826; 17.00
16884; 26.00
17940; 25.00
18996; 30.00
20058; 31.00
21114; 18.00
22168; 25.00
23226; 20.00
24280; 14.00
25335; 14.00
26389; 15.00
27445; 17.00
28500; 17.00
29553; 16.00
30605; 34.00
31661; 81.00
32717; 80.00
33771; 74.00
34827; 78.00
35886; 25.00
36941; 14.00
37997; 46.00
39055; 74.00
40110; 72.00
41166; 77.00
42222; 73.00
43278; 77.00
44332; 84.00
45390; 72.00
46447; 40.00
47502; 22.00
48556; 12.00
49609; 9.00
50665; 9.00
51721; 9.00
52776; 17.00
53850; 61.00
54903; 59.00
55957; 56.00
57011; 51.00
58066; 58.00
59121; 61.00
60172; 61.00
61228; 67.00
62282; 60.00
63336; 60.00
64391; 52.00
65444; 48.00
66502; 47.00
67557; 44.00
68611; 17.00
69665; 19.00
70720; 22.00
71776; 19.00
72833; 19.00
73887; 21.00
74942; 23.00
75997; 23.00
77052; 23.00
78107; 22.00
79161; 21.00
80216; 20.00
81270; 20.00
82327; 19.00
83382; 20.00
84437; 19.00
85490; 20.00
86545; 19.00
87602; 18.00
88658; 20.00
89712; 20.00
90768; 23.00
91823; 23.00
92876; 68.00
93930; 67.00
94985; 91.00
96040; 96.00
97096; 92.00
98155; 92.00
99211; 90.00
100270; 94.00
101325; 93.00
102382; 93.00
103441; 95.00
104496; 73.00
105554; 85.00
106623; 88.00
107682; 92.00
108756; 91.00
109844; 87.00
110917; 87.00
112010; 85.00
113091; 87.00
114187; 86.00
115270; 85.00
116358; 84.00
117446; 86.00
118523; 85.00
119609; 86.00
120686; 87.00
121754; 86.00
122830; 89.00
123903; 91.00
124992; 86.00
126068; 90.00
127149; 88.00
128233; 89.00
129315; 88.00
130386; 88.00
131473; 85.00
132548; 83.00
133629; 84.00
134714; 85.00
135803; 85.00
136874; 87.00
137966; 85.00
139045; 75.00
140114; 90.00
141186; 89.00
142257; 87.00
143318; 85.00
144402; 83.00
145485; 86.00
146558; 86.00
147644; 87.00
148719; 87.00
149802; 87.00
150870; 89.00
151934; 88.00
152996; 87.00
154082; 82.00
155159; 83.00
156236; 85.00
157327; 86.00
158414; 68.00
159472; 54.00
160558; 90.00
161631; 87.00
162694; 90.00
163773; 89.00
164845; 91.00
165914; 84.00
166986; 83.00
168057; 83.00
169135; 83.00
170201; 88.00
171282; 71.00
172369; 89.00
173437; 90.00
174504; 89.00
175564; 85.00
176638; 83.00
177720; 84.00
178791; 86.00
179875; 85.00
180942; 80.00
182017; 93.00
183085; 90.00
184157; 93.00
185226; 87.00
186313; 82.00
187393; 83.00
188471; 87.00
189544; 86.00
190610; 75.00
191676; 87.00
192756; 90.00
193836; 85.00
194905; 84.00
195977; 82.00
197051; 85.00
198115; 84.00
199174; 84.00
200241; 90.00
201310; 91.00
202375; 93.00
203448; 82.00
204532; 82.00
205606; 85.00
206695; 82.00
207768; 87.00
208837; 20.00
209893; 14.00
210949; 82.00
212017; 90.00
213088; 85.00
214158; 86.00
215230; 85.00
216310; 47.00
217367; 35.00
218423; 6.00
Overall; 62.00
