hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273466,713943,1454187570121,1141913,0,21100445286,579603831322196,455138834,0,5659615503
"scan with file YARA rules",105882,0,531259237978,5017465,1421573,5356359929,203532989533887,1922262419,10069,5659615503
"scan with meta YARA rules",249152,0,230492466642,925107,99640,5336592385,453992407862528,1822150365,10069,5659615503
"scan object with YARA",50133,0,132070521360,2634402,387239,2961851576,118773144308478,2369160918,3856,5659615503
"scan with process YARA rules",68,0,74959169229,1102340723,41598013,5500827581,76735524245,1128463591,28284,4646533001
"parse log file",135,0,63780308737,472446731,2634,5488812072,320207891420,2371910306,10069,5431225808
"apply Sigma rules",994832,0,62833954493,63160,6963,46936119,2644717615645859,2658456518,3856,5659615503
"parse GZIP archive",10164,0,57149342761,5622721,49824,5801266750,23138898894188,2276554397,10069,5603617769
"schedule scan for symlink target",59507,0,54631962499,918076,7074,247156918,91308724549958,1534419892,10069,5658172669
"compare to ThorDB",156,0,53256028888,341384800,55119667,365411847,381981676388,2448600489,12183,5142033641
"parse ZIP archive",190,0,32092776994,168909352,187547,8866669345,421220691119,2216951005,10069,4992231830
"check file excludes",90361,0,28448703555,314833,120,3236805739,180424601647698,1996708775,10069,5659615503
"parse file content",105882,0,16203415545,153032,1834,625933340,203532989533887,1922262419,10069,5659615503
"check process excludes",207,0,13019348598,62895403,230,4722393618,163404367796,789393081,11262,4736412991
"scan object's command line with YARA",68,0,7224246370,106238917,881021,3122291176,76735524245,1128463591,28284,4646533001
"add meta information",45770,0,7112539728,155397,2236,266355134,113557426718825,2481044935,10069,5659615503
"parse journald format",5,0,4910857309,982171461,41003238,3794714345,8696644001,1739328800,1297608201,2250869202
"scan process for malicious indicators",68,0,4680813129,68835487,89811,2974126179,76735524245,1128463591,28284,4646533001
"check if file was already scanned",308858,0,2434982084,7883,100,39863393,541783917408161,1754152126,10069,5659615503
"check file existence",308990,0,2411394893,7804,120,5072440,542167477930042,1754644091,10069,5659615503
