hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273511,541015,814094470713,639252,3636,21187531926,31997310057776,25125271,0,21596470979
"scan with file YARA rules",105882,0,316041752075,2984848,1191804,4077357684,15259176200635,144114922,8245,20816297307
"scan with meta YARA rules",249144,0,89847164386,360623,94420,3954149290,26358272290152,105795332,8245,20816297307
"scan object with YARA",50089,0,79910685609,1595373,344757,2827728422,13635559915404,272226634,4328,21535871174
"scan with process YARA rules",68,0,62905587952,925082175,39116488,4370417028,745344015228,10960941400,27733,21535871174
"apply Sigma rules",994876,0,41490794702,41704,7104,19354324,148390839911944,149155110,1984,21535871174
"schedule scan for symlink target",59500,0,30350835039,510098,7966,682872689,3753828080724,63089547,8245,2726308719
"parse ZIP archive",190,0,28597094633,150511024,179052,11832945171,47502029849,250010683,8245,1045268071
"parse log file",135,0,25822303838,191276324,2214,2089362924,30971768263,229420505,8245,2873469511
"parse GZIP archive",10164,0,24378877190,2398551,44103,1249681711,1696678227704,166930168,8245,1153262981
"compare to ThorDB",156,0,19385292746,124264697,45159909,186694896,395913991443,2537910201,53993,5148208425
"scan object's command line with YARA",68,0,10622924053,156219471,852265,3843265656,745344015228,10960941400,27733,21535871174
"parse file content",105882,0,10132191684,95693,2705,541258803,15259176200635,144114922,8245,20816297307
"check process excludes",207,0,6324577604,30553514,260,3260330283,1257589615140,6075312150,13567,21596470979
"scan process for malicious indicators",68,0,5305873893,78027557,93068,3017245905,745344015228,10960941400,27733,21535871174
"check file excludes",90354,0,5184674411,57381,140,552392770,11041297361062,122200426,8245,20816297307
"parse journald format",5,0,3026484657,605296931,35321435,2201323492,465466166,93093233,13264312,150148093
"extract process environment variables",68,0,2511808543,36938360,124447,2303487395,745344015228,10960941400,27733,21535871174
"add meta information",45728,0,2409081235,52682,2915,148465422,8276885854802,181002577,8245,20816297307
"check file existence",308983,0,1799927712,5825,150,1733508,30000718889744,97095046,8245,20816297307
"check with STIX IOCs",105882,0,1015710096,9592,792,4552748,15259176200635,144114922,8245,20816297307
"check if file was already scanned",308850,0,1000094606,3238,110,33046593,29980074898501,97070017,8245,20816297307
"check if object should be logged",994876,0,646709781,650,220,2154902,148390839911944,149155110,1984,21535871174
"search for Cobalt Strike beacons",179867,0,588516577,3271,801,330190,22253845981750,123723895,8245,21535871174
"apply hash IOCs",105882,0,586302690,5537,2545,539149,15259176200635,144114922,8245,20816297307
"apply false positive filters",994876,0,446801190,449,200,16408804,148390839911944,149155110,1984,21535871174
"deduplicate reasons",249144,0,392551618,1575,120,2498568,26358272290152,105795332,8245,20816297307
"limit frequent matches",994876,0,377669350,379,140,328608,148390839911944,149155110,1984,21535871174
"parse TARGZ archive",1,0,359478296,359478296,359478296,359478296,29823163,29823163,29823163,29823163
"store time information about deep scan",105882,0,275515665,2602,671,1009426,15259176200635,144114922,8245,20816297307
"check if deep scan is needed",249144,0,262196492,1052,200,374536,26358272290152,105795332,8245,20816297307
"check if maximum file size is exceeded",249144,0,134910432,541,120,1839730,26358272290152,105795332,8245,20816297307
"parse TAR archive",1,0,113798545,113798545,113798545,113798545,8245,8245,8245,8245
"fill in interesting content",249144,0,109538498,439,170,2542973,26358272290152,105795332,8245,20816297307
"log object",502,0,95162944,189567,811,1668553,1152142324642,2295104232,4328,21535871174
"extract process handles",68,0,62957402,925844,203548,25127232,745344015228,10960941400,27733,21535871174
"log file",249144,0,61666907,247,110,136281,26358272290152,105795332,8245,20816297307
"parse authorized_keys format",1,0,21482326,21482326,21482326,21482326,150786040,150786040,150786040,150786040
"truncate long values",502,0,14707489,29297,792,3240203,1152142324642,2295104232,4328,21535871174
"initialize process memory reader",68,0,12678323,186445,93579,300713,745344015228,10960941400,27733,21535871174
"parse system crontab",3,0,9530687,3176895,10309,5876484,324045456,108015152,97273389,117943957
"parsing Firefox history",1,0,8775236,8775236,8775236,8775236,538991035,538991035,538991035,538991035
"enrich finding with file information",45,0,8660453,192454,15640,483062,3920059540,87112434,4328,491330933
"parse OLE format",14,0,8102012,578715,54264,2475464,2770915571,197922540,8245,392962914
"schedule scan for executable",156,0,4866167,31193,12864,80193,395913991443,2537910201,53993,5148208425
"scan eBPF program with file YARA rules",1,0,1939010,1939010,1939010,1939010,17603,17603,17603,17603
"check for C2 IOCs",8,0,1920085,240010,41900,819634,3643748090,455468511,61554436,1351380026
"retrieve interesting process memory",68,0,1386682,20392,2384,72768,745344015228,10960941400,27733,21535871174
"analyze process connection",68,0,1165511,17139,1472,416895,745344015228,10960941400,27733,21535871174
"truncate unimportant process memory sections",68,0,967993,14235,3416,36108,745344015228,10960941400,27733,21535871174
"unpack UPX",3,0,879170,293056,251170,332806,736217247,245405749,8245,491330933
"check file mode",156,0,448230,2873,922,7947,395913991443,2537910201,53993,5148208425
"log md5 to csv",38,0,432136,11372,140,44355,3144364554,82746435,8245,491330933
"check for known evil services",156,0,293855,1883,1132,3927,395913991443,2537910201,53993,5148208425
"parse mail",5,0,86225,17245,10901,37832,1224386096,244877219,8245,554216290
"scan dependent files",35,0,17350,495,250,1113,140399393,4011411,24326,7578442
"check if profile is recent",1,0,10360,10360,10360,10360,4328,4328,4328,4328
"check for port 0",6,0,9319,1553,822,2625,3032846797,505474466,61554436,1351380026
"check for network pipes",6,0,3304,550,341,931,3032846797,505474466,61554436,1351380026
