Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;113;113;10302
1030;206;206;10176
2054;247;247;10109
3076;291;291;10049
4097;332;332;10015
5119;322;322;10011
6141;455;455;9951
7163;510;510;9901
8183;365;365;10044
9205;425;425;9958
10226;466;466;9928
11248;449;449;9911
12269;467;467;9870
13290;451;451;9869
14311;493;493;9849
15332;518;518;9804
16353;717;717;9617
17374;748;748;9601
18395;771;771;9578
19417;784;784;9535
20438;812;812;9504
21459;754;754;9562
22480;726;726;9584
23501;817;817;9597
24522;876;876;9535
25543;915;915;9487
26564;981;981;9411
27585;949;949;9402
28606;981;981;9383
29628;785;785;9550
30648;782;782;9527
31669;782;782;9518
32689;781;781;9522
33710;786;786;9523
34732;779;779;9523
35753;806;806;9519
36776;792;792;9508
37796;807;807;9498
38818;871;871;9501
39843;800;800;9469
40864;811;811;9469
41886;801;801;9469
42908;807;807;9469
43929;805;805;9493
44951;811;811;9483
45972;793;793;9509
46994;782;782;9520
48017;814;814;9512
49038;789;789;9508
50059;783;783;9507
51081;824;824;9507
52102;791;791;9520
53123;791;791;9507
54145;780;780;9516
55167;839;839;9522
56189;785;785;9519
57210;776;776;9522
58230;775;775;9552
59250;816;816;9532
60272;806;806;9519
61293;821;821;9508
62314;822;822;9500
63336;832;832;9491
64356;858;858;9490
65378;830;830;9489
66399;863;863;9486
67421;850;850;9470
68442;907;907;9412
69464;842;842;9487
70485;845;845;9475
71506;849;849;9468
72528;876;876;9468
73549;853;853;9467
74569;877;877;9468
75590;867;867;9457
76612;853;853;9467
77633;839;839;9478
78654;824;824;9490
79675;815;815;9491
80696;824;824;9483
81717;851;851;9478
82738;837;837;9466
83760;859;859;9466
84781;849;849;9456
85802;859;859;9454
86823;854;854;9463
87844;854;854;9456
88865;844;844;9470
89886;847;847;9467
90907;831;831;9485
91929;838;838;9488
92949;833;833;9478
93968;839;839;9473
94989;839;839;9474
96008;839;839;9475
97031;839;839;9474
98053;844;844;9471
99071;817;817;9490
100090;817;817;9491
101108;793;793;9517
102128;793;793;9518
103148;797;797;9513
104167;756;756;9543
105186;756;756;9537
106205;708;708;9568
107224;708;708;9573
108242;708;708;9572
109261;708;708;9571
110280;688;688;9576
111300;693;693;9549
112322;693;693;9544
113344;693;693;9530
114365;693;693;9531
115387;693;693;9522
