hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273494,347003,1394973776646,1095390,0,20884384591,107056340438688,84065052,0,46389736171
"scan with file YARA rules",105882,0,499252829319,4715181,1392137,4886193564,66022514035499,623548044,9117,46389736171
"scan with meta YARA rules",249152,0,226085411460,907419,101342,4880921845,105503044324301,423448514,9117,46389736171
"scan object with YARA",50503,0,158555719150,3139530,370227,4494828899,22730658230398,450085306,5741,46128798515
"scan with process YARA rules",68,0,66350657549,975744963,40903558,4667110620,131817369131,1938490722,28194,8681544905
"apply Sigma rules",994860,0,60254628140,60565,7034,46026474,154617418797544,155416258,911,46389736171
"compare to ThorDB",156,0,51585149877,330674037,43216932,363911855,383761496804,2460009594,10229,5131453658
"parse log file",135,0,42230290187,312816964,3959,5446491348,196313626662,1454175012,15359,45017148033
"parse GZIP archive",10164,0,33512634856,3297189,47381,3124317324,5619818938703,552914102,15359,46116311554
"check file excludes",90361,0,28581731700,316306,130,379566039,22990786260448,254432623,9117,45951497005
"schedule scan for symlink target",59507,0,26713359359,448911,8448,463058100,9603484462020,161384113,9729,46333397257
"parse ZIP archive",190,0,25526557499,134350302,178630,9891460650,569093577845,2995229357,15359,45338496694
"parse file content",105882,0,15770197562,148941,1844,731717994,66022514035499,623548044,9117,46389736171
"scan object's command line with YARA",68,0,10247037253,150691724,743700,3780039742,131817369131,1938490722,28194,8681544905
"add meta information",46142,0,7390397515,160166,2716,260974086,20799761029815,450777188,9117,45951497005
"parse journald format",5,0,4521818155,904363631,42754890,3660722536,36813483,7362696,2083326,11143215
"check process excludes",207,0,2443166965,11802738,261,2295839641,171226573016,827181512,12553,8681544905
"check file existence",308990,0,2422949655,7841,120,8203655,110843360519170,358727986,8738,46389736171
"check if file was already scanned",308858,0,2192765743,7099,110,33096148,110840006068650,358870439,8738,46389736171
"check with STIX IOCs",105882,0,1341405023,12668,731,5946828,66022514035499,623548044,9117,46389736171
"check if object should be logged",994860,0,828147451,832,210,4034941,154617418797544,155416258,911,46389736171
"search for Cobalt Strike beacons",179868,0,772903431,4297,801,3480974,86524578911738,481044871,9117,46389736171
"apply hash IOCs",105882,0,722781446,6826,2564,3996927,66022514035499,623548044,9117,46389736171
"store time information about deep scan",105882,0,564437364,5330,681,18152872,66022514035499,623548044,9117,46389736171
"apply false positive filters",994860,0,528695874,531,200,4103731,154617418797544,155416258,911,46389736171
"deduplicate reasons",249152,0,526731559,2114,110,3293476,105503044324301,423448514,9117,46389736171
"limit frequent matches",994860,0,479971182,482,130,3616161,154617418797544,155416258,911,46389736171
"log object",502,0,407362819,811479,982,8698159,649002832440,1292834327,7404,45017148033
"check if deep scan is needed",249152,0,393105908,1577,170,38692007,105503044324301,423448514,9117,46389736171
"scan process for malicious indicators",68,0,378749525,5569845,88219,230708249,131817369131,1938490722,28194,8681544905
"parse TARGZ archive",1,0,257380007,257380007,257380007,257380007,1197294,1197294,1197294,1197294
"check if maximum file size is exceeded",249152,0,160080826,642,110,2444035,105503044324301,423448514,9117,46389736171
"fill in interesting content",249152,0,141915024,569,160,2735701,105503044324301,423448514,9117,46389736171
"log file",249152,0,92460497,371,110,6031800,105503044324301,423448514,9117,46389736171
"parse TAR archive",1,0,54841737,54841737,54841737,54841737,1154433,1154433,1154433,1154433
"extract process handles",68,0,41600476,611771,201605,6892964,131817369131,1938490722,28194,8681544905
"enrich finding with file information",45,0,30192118,670935,12033,4306138,126082739237,2801838649,10661,45017148033
"extract process environment variables",68,0,27291095,401339,125631,3268456,131817369131,1938490722,28194,8681544905
"parse authorized_keys format",1,0,20621994,20621994,20621994,20621994,3463369,3463369,3463369,3463369
"initialize process memory reader",68,0,14130446,207800,89061,838449,131817369131,1938490722,28194,8681544905
"parsing Firefox history",1,0,12051258,12051258,12051258,12051258,6345800,6345800,6345800,6345800
"truncate long values",502,0,8989932,17908,652,347653,649002832440,1292834327,7404,45017148033
"parse OLE format",14,0,8349718,596408,57299,2124185,53577409671,3826957833,15359,23482270243
"check for C2 IOCs",8,0,7535439,941929,88118,4880954,114481407,14310175,8576,40400748
"schedule scan for executable",156,0,5252135,33667,22383,69823,383761496804,2460009594,10229,5131453658
"analyze process connection",68,0,2020790,29717,661,853680,131817369131,1938490722,28194,8681544905
"unpack UPX",3,0,1915792,638597,245768,1062406,82064958,27354986,8603800,56915654
"scan eBPF program with file YARA rules",1,0,1873074,1873074,1873074,1873074,15699,15699,15699,15699
"retrieve interesting process memory",68,0,1561416,22962,2937,140057,131817369131,1938490722,28194,8681544905
"truncate unimportant process memory sections",68,0,1078158,15855,5160,39185,131817369131,1938490722,28194,8681544905
"check file mode",156,0,487387,3124,631,5642,383761496804,2460009594,10229,5131453658
"log md5 to csv",38,0,483963,12735,131,57761,126022932393,3316392957,15359,45017148033
"check for known evil services",156,0,271817,1742,1073,3597,383761496804,2460009594,10229,5131453658
"parse system crontab",3,0,209631,69877,14898,126241,10141728023,3380576007,15359,8983490978
"parse mail",5,0,131680,26336,10620,58772,1999745814,399949162,15359,1713436942
"check for port 0",6,0,27782,4630,1704,15889,113443657,18907276,8576,40400748
"scan dependent files",35,0,26920,769,271,2144,73642203,2104062,7404,7159773
"check if profile is recent",1,0,9218,9218,9218,9218,10661,10661,10661,10661
"check for network pipes",6,0,4558,759,451,1012,113443657,18907276,8576,40400748
