hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3427514,3426858,3732997131300,1089126,0,729739077100,119217893361000,34782613,0,1930947175000
"scan with file YARA rules",55720,0,904234384900,16228183,0,8814434300,1598392348100,28686151,0,177408347900
"scan with process YARA rules",118,0,203926010500,1728186529,0,14872763000,8402676483400,71209122740,0,217309155800
"parse CAB archive",26,0,142943798100,5497838388,1748000,100872368900,0,0,0,0
"scan object with YARA",98891,0,96161460800,972398,0,377449300,687560378280800,6952709329,0,217309155800
"scan with meta YARA rules",95779,0,74880419700,781804,0,43553800,1627814685600,16995528,0,177408347900
"apply Sigma rules",2933266,0,72953081700,24870,0,32893500,759571377691000,258950731,0,217309155800
"parse GZIP archive",6632,0,66734689300,10062528,0,934926700,0,0,0,0
"parse registry hive",381,0,54795511200,143820239,0,23789260800,0,0,0,0
"parse log file",213,0,49997691300,234730945,0,16701616200,0,0,0,0
"parse Shim database",21,0,47044868100,2240231814,6939000,12382122900,0,0,0,0
"parse file content",55720,0,40781587600,731902,0,2528023200,1598392348100,28686151,0,177408347900
"parse ZIP archive",312,0,39684701700,127194556,0,21876743800,0,0,0,0
"parse ETL file",237,0,39355972200,166058954,6916400,20015935200,0,0,0,0
"parse SHIM cache",2,0,21653279400,10826639700,711911600,20941367800,0,0,0,0
"schedule scan for executed file",884,0,20249961400,22907196,0,4438462800,0,0,0,0
"parsing Chrome history",5,0,14467206100,2893441220,9086700,14380538400,0,0,0,0
"parse Amcache",4,0,12651566600,3162891650,0,12651566600,0,0,0,0
"parse CHM file",23,0,11864490400,515847408,124019600,1069130500,0,0,0,0
"parse OLE format",22,0,8326952800,378497854,6056400,7156807700,0,0,0,0
"extract process handles",118,0,7205508000,61063627,7576100,555048800,8402676483400,71209122740,0,217309155800
"check file existence",107643,0,6699859600,62241,0,6053400,8965676389700,83290844,0,217309155800
"add meta information",21027,0,4944908400,235169,0,848895100,1627814685600,77415450,0,177408347900
"scan entry",710,0,4230580400,5958563,0,3630514500,0,0,0,0
"check if file was already scanned",106488,0,4184638800,39296,0,6159500,8933798951800,83894889,0,217309155800
"parse RAR archive",15,0,3758591500,250572766,0,1972927500,0,0,0,0
"analyze prefetch file",343,0,3633687400,10593840,1508400,618241500,0,0,0,0
"check file excludes",24765,0,3043437400,122892,0,1493415300,8965676389700,362030138,0,217309155800
"extract process environment variables",118,0,2581640000,21878305,0,33028400,8402676483400,71209122740,0,217309155800
"parse PowerShell module cache",1,0,1774676800,1774676800,1774676800,1774676800,0,0,0,0
"scan process for malicious indicators",118,0,1643016800,13923871,1023700,180382900,8402676483400,71209122740,0,217309155800
"check with STIX IOCs",1149346,0,1529076900,1330,0,4670500,1736508671500,1510866,0,177408347900
"check if object should be logged",2933266,0,1284237900,437,0,9490700,759571377691000,258950731,0,217309155800
"enrich finding with file information",333,0,1168369300,3508616,0,184062500,75703228200,227337021,0,29422337500
"scan scheduled task image",180,0,1156287700,6423820,0,190477300,78153945300,434188585,0,1572113300
"apply false positive filters",2933266,0,1126025900,383,0,5057500,759571377691000,258950731,0,217309155800
"log object",73722,0,994329600,13487,0,14005300,10726277738800,145496293,0,217309155800
"parse Atjobs file",237,0,925827600,3906445,1040100,15858400,0,0,0,0
"limit frequent matches",2933266,0,753648400,256,0,5573700,759571377691000,258950731,0,217309155800
"apply hash IOCs",55720,0,475881900,8540,0,2713500,1598392348100,28686151,0,177408347900
"parse ESE database",8,0,415566800,51945850,0,316138200,0,0,0,0
"check size",1093626,0,391875900,358,0,2541400,138116323400,126292,0,138116323400
"search for Cobalt Strike beacons",81141,0,380457800,4688,0,13732600,10001068831500,123255429,0,217309155800
"apply handle IOCs",6366,0,345498000,54272,0,5723800,433432740668000,68085570321,0,217309155800
"parse SRUM database",1,0,331020000,331020000,331020000,331020000,0,0,0,0
"store time information about deep scan",55720,0,324469600,5823,0,2541000,1598392348100,28686151,0,177408347900
"deduplicate reasons",95779,0,259596000,2710,0,2553100,1627814685600,16995528,0,177408347900
"scan started image",9,0,248550800,27616755,0,227704700,22100614200,2455623800,2455623800,2455623800
"check for suspicious event ID",299264,0,212424500,709,0,2538900,86510803525600,289078551,0,16289678800
"scan object's command line with YARA",118,0,202833400,1718927,0,17202400,8402676483400,71209122740,0,217309155800
"scan SHIM cache entry for executed file",884,0,174666800,197586,0,2512300,0,0,0,0
"check if deep scan is needed",95779,0,169498700,1769,0,2507600,1627814685600,16995528,0,177408347900
"check for suspicious locations",885,0,153499700,173445,0,2507000,16631386200,18792526,0,16631386200
"check process excludes",133,0,121263200,911753,0,6057700,9419389646900,70822478548,0,217309155800
"parse WMI persistence file",1,0,113640400,113640400,113640400,113640400,0,0,0,0
"truncate long values",2473,0,63886200,25833,0,2525700,9031784982200,3652157291,0,217309155800
"check if maximum file size is exceeded",95779,0,62065900,648,0,2516400,1627814685600,16995528,0,177408347900
"fill in interesting content",95779,0,41534700,433,0,2512000,1627814685600,16995528,0,177408347900
"log found WER report",12,0,37589600,3132466,523500,5905600,0,0,0,0
"parse LNK format",184,0,36672300,199305,0,2598800,0,0,0,0
"parse jumplist file",11,0,33469500,3042681,0,10506000,0,0,0,0
"log file",95779,0,18797800,196,0,2540300,1627814685600,16995528,0,177408347900
"analyze process connection",118,0,14925800,126489,0,3682300,8402676483400,71209122740,0,217309155800
"compare cache to last scan",2,0,14151800,7075900,6338800,7813000,0,0,0,0
"compare to ThorDB",1,0,10136700,10136700,10136700,10136700,16631386200,16631386200,16631386200,16631386200
"check for webserver directory",6366,0,8759500,1375,0,2038000,433432740668000,68085570321,0,217309155800
"check for C2 IOCs",33,0,7825300,237130,0,2023000,1006282863300,30493420100,0,200128825200
"WER",12,0,6830400,569200,0,2039500,0,0,0,0
"parse EVTX file",179,0,5844900,32653,0,3261000,0,0,0,0
"check service permissions",688,0,4543100,6603,0,2017900,558136555000,811244992,0,22368451200
"check for service overlap",683,0,4165700,6099,0,2029300,439793983900,643915056,0,17234454000
"initialize process memory reader",118,0,4102400,34766,0,2015700,8402676483400,71209122740,0,217309155800
"parse Microsoft Defender Protection log",9,0,3395900,377322,0,3395900,0,0,0,0
"truncate unimportant process memory sections",109,0,2593500,23793,0,2070000,7427749225800,68144488310,0,217309155800
"retrieve interesting process memory",118,0,2101500,17809,0,542800,8402676483400,71209122740,0,217309155800
"scan with pipe IOCs",41,0,530700,12943,0,530700,923446900,22523095,0,41039500
"scan network share metadata",3,0,526400,175466,0,526400,8103900,2701300,0,5919600
"check for known suspicious indicators",5,0,523300,104660,0,523300,16210600,3242120,0,5752500
"check for golden ticket",1,0,521600,521600,521600,521600,0,0,0,0
"check for suspicious user",1,0,514100,514100,514100,514100,0,0,0,0
"check if profile is recent",3,0,0,0,0,0,5780800,1926933,522700,3167400
"check for port 0",15,0,0,0,0,0,1006282863300,67085524220,0,200128825200
"check for network pipes",15,0,0,0,0,0,1006282863300,67085524220,0,200128825200
"check permissions on file",1,0,0,0,0,0,16631386200,16631386200,16631386200,16631386200
"check for known malicious patterns",1,0,0,0,0,0,0,0,0,0
"check for unusual last logon",5,0,0,0,0,0,16210600,3242120,0,5752500
"log md5 to csv",4,0,0,0,0,0,29422337500,7355584375,0,29422337500
"check for empty SHIM cache",2,0,0,0,0,0,0,0,0,0
