hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3413647,2393435,4932042228200,1444801,0,106369991200,1746715629169100,511686073,0,27222132500
"scan with file YARA rules",55746,0,1552416140000,27848027,0,26585060000,618695111873500,11098466470,0,27217813300
"scan with meta YARA rules",95832,0,853896294200,8910346,0,5960081300,1002576812525800,10461816642,0,27222132500
"scan object with YARA",108609,0,364446704600,3355584,0,6137609300,939145907160400,8647035762,0,27214071000
"scan with process YARA rules",119,0,241049650200,2025627312,0,15663737800,566669741200,4761930598,0,19931745300
"parse CAB archive",26,0,156801175700,6030814450,0,105987816900,298753060500,11490502326,0,21152553600
"apply Sigma rules",2919335,0,94502756700,32371,0,58854800,13311744955820400,4559855225,0,27222132500
"parse Shim database",21,0,93658819300,4459943776,0,35185562600,338673059000,16127288523,0,25474392300
"parse file content",55746,0,86235597200,1546937,0,6150476200,618695111873500,11098466470,0,27217813300
"parse GZIP archive",6632,0,79341990300,11963508,0,5693732400,89046221650600,13426752359,0,27214071000
"scan process for malicious indicators",119,0,77191451800,648667662,0,12460472400,566669741200,4761930598,0,19931745300
"parse ETL file",234,0,74358421700,317771032,8394800,28089386000,1779144533100,7603181765,0,22538215400
"parse registry hive",383,0,73201522700,191126691,0,31403820900,3005869841500,7848224129,0,20533105700
"parse log file",206,0,67857723300,329406423,0,22636606800,1981909631400,9620920540,0,22179615200
"analyze prefetch file",343,0,40779995700,118892115,0,4902123100,2548609117200,7430347280,0,12836068600
"scan object's command line with YARA",119,0,33946744200,285266757,0,5970189400,566669741200,4761930598,0,19931745300
"schedule scan for executed file",884,0,29348240900,33199367,0,5899568900,918159062600,1038641473,21260000,3747047200
"parse ZIP archive",312,0,26652724100,85425397,0,4460863700,3326116617500,10660630184,0,21746393300
"parse SHIM cache",2,0,23803124400,11901562200,10598034500,13205089900,84542300,42271150,21260000,63282300
"parse Amcache",4,0,23112828700,5778207175,0,23112323000,66524720300,16631180075,8833128800,20533105700
"check file existence",107715,0,17726894700,164572,0,16968000,1087111325391900,10092478534,0,27222132500
"parsing Chrome history",5,0,14924797200,2984959440,9543800,14792471100,14694199000,2938839800,0,8029867100
"check file excludes",24782,0,13874654800,559868,0,2844881300,199811769547000,8062778207,0,27214071000
"parse CHM file",23,0,12360516400,537413756,32043700,2571075200,146732608800,6379678643,0,17847469600
"check if file was already scanned",106543,0,9998281500,93842,0,748903700,1084348004256700,10177562151,0,27222132500
"add meta information",21112,0,9433554300,446833,0,1210903700,194751565598000,9224685752,0,27214071000
"log object",73764,0,8194238000,111087,0,47128900,759269785696900,10293229565,0,27222132500
"check process excludes",133,0,8111424300,60988152,0,1536404300,683912244700,5142197328,0,20022947700
"scan entry",726,0,6247532600,8605416,0,1356535300,1693190888400,2332218854,0,16702204200
"parse RAR archive",15,0,4471741300,298116086,0,3178081300,110862697400,7390846493,0,22219625600
"scan SHIM cache entry for executed file",884,0,4442014400,5024903,0,2844881300,918159062600,1038641473,21260000,3747047200
"enrich finding with file information",335,0,3817536000,11395629,0,1356178800,748100573500,2233136040,0,22188970200
"parse PowerShell module cache",1,0,3410565200,3410565200,3410565200,3410565200,16819112300,16819112300,16819112300,16819112300
"apply handle IOCs",6414,0,3340546800,520821,0,2402457700,32571601928300,5078204229,0,19680143000
"parse Atjobs file",237,0,2402375900,10136607,0,377347900,3090146129100,13038591262,0,19537088500
"check with STIX IOCs",1149763,0,1814614700,1578,0,4020500,4273858939976400,3717165137,0,27217813300
"extract process handles",119,0,1748289900,14691511,7778900,41138200,566669741200,4761930598,0,19931745300
"check if object should be logged",2919335,0,1592907600,545,0,3823000,13311744955820400,4559855225,0,27222132500
"check for suspicious locations",885,0,1517490000,1714677,0,517231800,918159062600,1037467867,0,3747047200
"apply false positive filters",2919335,0,1478621700,506,0,6065600,13311744955820400,4559855225,0,27222132500
"limit frequent matches",2919335,0,1164292700,398,0,8442000,13311744955820400,4559855225,0,27222132500
"parse OLE format",22,0,955945900,43452086,0,255609800,178650600800,8120481854,0,17599553300
"apply hash IOCs",55746,0,538361300,9657,0,3418600,618695111873500,11098466470,0,27217813300
"check size",1094017,0,477551800,436,0,2796600,3655163828102900,3341048473,0,23497224300
"search for Cobalt Strike beacons",81178,0,473468600,5832,0,2199800,862543010663900,10625329654,0,27222132500
"store time information about deep scan",55746,0,443144000,7949,0,14410900,618695111873500,11098466470,0,27217813300
"parse SRUM database",1,0,440833800,440833800,440833800,440833800,16821138600,16821138600,16821138600,16821138600
"check for suspicious event ID",297443,0,322363200,1083,0,5098600,2877619397776400,9674523850,0,27192163500
"deduplicate reasons",95832,0,318993600,3328,0,3105500,1002576812525800,10461816642,0,27222132500
"scan scheduled task image",180,0,281197100,1562206,520400,45519200,6960776300,38670979,0,81642600
"check if deep scan is needed",95832,0,193308500,2017,0,2022300,1002576812525800,10461816642,0,27222132500
"parse WMI persistence file",1,0,149616900,149616900,149616900,149616900,16284673800,16284673800,16284673800,16284673800
"parse jumplist file",11,0,105615000,9601363,0,90479100,153547287100,13958844281,3814876000,20891996200
"parse LNK format",184,0,87847800,477433,0,56071500,1439207164500,7821778067,0,17730326500
"WER",12,0,85687000,7140583,357600,69746600,105722561800,8810213483,0,16746703700
"check if maximum file size is exceeded",95832,0,80873900,843,0,2777500,1002576812525800,10461816642,0,27222132500
"parse ESE database",5,0,78355300,15671060,1046400,59335500,75943376300,15188675260,13364718400,16821138600
"truncate long values",2476,0,73642300,29742,0,2017000,4522597465100,1826574097,0,22188970200
"log found WER report",12,0,58562500,4880208,529300,12483000,105722561800,8810213483,0,16746703700
"scan with pipe IOCs",41,0,53891100,1314417,0,8809300,387173900,9443265,0,20442200
"fill in interesting content",95832,0,52423100,547,0,2020000,1002576812525800,10461816642,0,27222132500
"log file",95832,0,31519100,328,0,1543200,1002576812525800,10461816642,0,27222132500
"check for webserver directory",6414,0,27215100,4243,0,2028100,32571601928300,5078204229,0,19680143000
"compare cache to last scan",2,0,27069000,13534500,10219900,16849100,3876904200,1938452100,129857000,3747047200
"extract process environment variables",119,0,26647500,223928,0,2530700,566669741200,4761930598,0,19931745300
"compare to ThorDB",1,0,14990900,14990900,14990900,14990900,0,0,0,0
"check for C2 IOCs",33,0,14375500,435621,0,3105500,133557012800,4047182206,0,14408749400
"retrieve interesting process memory",119,0,7100800,59670,0,804400,566669741200,4761930598,0,19931745300
"initialize process memory reader",119,0,7082400,59515,0,2008400,566669741200,4761930598,0,19931745300
"check for service overlap",683,0,5635900,8251,0,772500,26716032100,39115713,0,139276800
"truncate unimportant process memory sections",110,0,3721200,33829,0,604200,528559143300,4805083120,0,19931745300
"analyze process connection",119,0,3182200,26741,0,559400,566669741200,4761930598,0,19931745300
"check service permissions",688,0,2651900,3854,0,552600,194279000,282382,0,47236700
"parse EVTX file",179,0,1653500,9237,0,627400,2796556623400,15623221359,0,22032513500
"scan network share metadata",3,0,1563600,521200,521200,521200,0,0,0,0
"log md5 to csv",6,0,651800,108633,0,651800,69889668600,11648278100,0,21863435400
"check for known suspicious indicators",5,0,534600,106920,0,534600,524100,104820,0,524100
"check for suspicious user",1,0,523000,523000,523000,523000,0,0,0,0
"check for unusual last logon",5,0,0,0,0,0,524100,104820,0,524100
"check for network pipes",15,0,0,0,0,0,40315119100,2687674606,0,14264990500
"scan started image",9,0,0,0,0,0,4601852200,511316911,508328700,513658300
"check if profile is recent",3,0,0,0,0,0,0,0,0,0
"check for golden ticket",1,0,0,0,0,0,0,0,0,0
"parse Microsoft Defender Protection log",9,0,0,0,0,0,71049416400,7894379600,7894379600,7894379600
"check for port 0",15,0,0,0,0,0,40315119100,2687674606,0,14264990500
"check permissions on file",1,0,0,0,0,0,0,0,0,0
"check for empty SHIM cache",2,0,0,0,0,0,3876904200,1938452100,129857000,3747047200
"check for known malicious patterns",1,0,0,0,0,0,13377898300,13377898300,13377898300,13377898300
