hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3413830,1487325,4927003211200,1443247,0,131309843900,173090753246000,50702803,0,33319881900
"scan with file YARA rules",55749,0,1515441153900,27183288,0,28328797400,88556353984600,1588483272,0,15489270600
"scan with meta YARA rules",95832,0,888004100500,9266258,0,28136929500,143999506048700,1502624447,0,15489270600
"scan object with YARA",107948,0,403237085100,3735475,0,9092465600,68449948093300,634101123,0,33319881900
"scan with process YARA rules",119,0,235006244200,1974842388,0,15280437000,852999826500,7168065768,0,20061303600
"parse CAB archive",26,0,218170922200,8391189315,0,140290888700,39478680600,1518410792,0,3460759800
"parse file content",55749,0,103436343800,1855393,0,11625825900,88556353984600,1588483272,0,15489270600
"apply Sigma rules",2919517,0,100236388600,34333,0,59594100,1156350768711800,396076052,0,33319881900
"parse registry hive",383,0,59723753000,155936691,0,22609770400,460351021200,1201960890,0,3753916600
"parse ETL file",234,0,59249943600,253204887,4198900,25544257900,293361384500,1253681130,0,3623951000
"parse log file",206,0,53708055300,260718715,0,18508794900,266424198600,1293321352,0,4159231100
"parse GZIP archive",6632,0,52549722600,7923661,0,1433571100,12106193831500,1825421265,0,5297038100
"parse Shim database",21,0,49665484900,2365023090,548400,16974829200,27017813500,1286562547,0,2538691900
"scan object's command line with YARA",119,0,43322627200,364055690,0,11589547500,852999826500,7168065768,0,20061303600
"parse OLE format",22,0,31838641200,1447210963,0,31362123200,26697622100,1213528277,0,4168104600
"parse Amcache",4,0,30365945000,7591486250,0,30365416500,6363860000,1590965000,853783100,2463625700
"parse ZIP archive",312,0,27689742900,88749175,0,10573869900,377563558200,1210139609,0,4166599300
"scan process for malicious indicators",119,0,26275274000,220800621,1537500,4691528600,852999826500,7168065768,0,20061303600
"analyze prefetch file",343,0,25967944100,75708291,0,2853043400,535126516300,1560135616,0,4556066600
"check file existence",107716,0,19934253800,185063,0,42265500,155661806220400,1445113132,0,15489270600
"schedule scan for executed file",884,0,16251283200,18383804,0,6789528900,4003485511900,4528829764,0,8726060900
"parse SHIM cache",2,0,14952947300,7476473650,5163341600,9789605700,97812400,48906200,0,97812400
"parsing Chrome history",5,0,14898474300,2979694860,7762100,14758198900,6141602400,1228320480,0,2190735100
"parse CHM file",23,0,14638942900,636475778,25136000,1912546300,23733613300,1031896230,0,2626159300
"log object",73764,0,11901949000,161351,0,64725300,116373861475000,1577651177,0,33319881900
"check file excludes",24782,0,11592311600,467771,0,1922223500,33473872585100,1350733297,0,15489270600
"add meta information",21069,0,11534674300,547471,0,1607582100,31433794691000,1491945260,0,15489270600
"check if file was already scanned",106544,0,9805317200,92030,0,14522800,154526007039800,1450349217,0,15489270600
"check process excludes",133,0,8244820000,61991127,0,1739945000,982550173700,7387595290,0,20061303600
"scan entry",726,0,6058137800,8344542,0,1026101200,4789942310800,6597716681,0,33319881900
"scan SHIM cache entry for executed file",884,0,4162188300,4708357,0,1644935800,4003485511900,4528829764,0,8726060900
"parse Atjobs file",237,0,2030054400,8565630,0,422076100,312114679500,1316939575,0,2007831800
"parse ESE database",8,0,1913336600,239167075,555000,863921600,12592914100,1574114262,578624500,2884113700
"extract process handles",119,0,1855796600,15594929,7807400,62668900,852999826500,7168065768,0,20061303600
"check with STIX IOCs",1150084,0,1805206700,1569,0,3677400,402099283139000,349626012,0,15489270600
"parse RAR archive",15,0,1777132800,118475520,0,1463155000,17249309600,1149953973,114961000,3662337400
"check if object should be logged",2919517,0,1700048200,582,0,42943700,1156350768711800,396076052,0,33319881900
"enrich finding with file information",335,0,1401142000,4182513,0,213785900,98920194600,295284162,0,16696114200
"apply false positive filters",2919517,0,1317950800,451,0,5118900,1156350768711800,396076052,0,33319881900
"parse LNK format",184,0,1193876300,6488458,0,1108189000,252731315400,1373539757,0,4610847200
"limit frequent matches",2919517,0,1068203800,365,0,7266200,1156350768711800,396076052,0,33319881900
"parse PowerShell module cache",1,0,1050573000,1050573000,1050573000,1050573000,1868334500,1868334500,1868334500,1868334500
"check for suspicious locations",885,0,1040568000,1175783,0,213655400,4003485511900,4523712442,0,8726060900
"apply handle IOCs",6415,0,617966000,96331,0,8665900,3629665113700,565809059,0,19257522800
"parse SRUM database",1,0,552791200,552791200,552791200,552791200,2884113700,2884113700,2884113700,2884113700
"apply hash IOCs",55749,0,519173800,9312,0,2038100,88556353984600,1588483272,0,15489270600
"store time information about deep scan",55749,0,485659700,8711,0,8809600,88556353984600,1588483272,0,15489270600
"search for Cobalt Strike beacons",81178,0,457011400,5629,0,2632400,124951294834300,1539226081,0,20061303600
"scan scheduled task image",180,0,456115500,2533975,0,45176900,24537588900,136319938,0,281652900
"check size",1094335,0,428110400,391,0,2793900,313542929154400,286514576,0,2718583100
"deduplicate reasons",95832,0,329792800,3441,0,5045600,143999506048700,1502624447,0,15489270600
"check for suspicious event ID",297452,0,328100900,1103,0,2805100,161314398955200,542320774,0,3394360500
"log found WER report",12,0,250506600,20875550,2120500,98823300,13626730100,1135560841,354485600,1961945600
"check if deep scan is needed",95832,0,223385000,2331,0,9055300,143999506048700,1502624447,0,15489270600
"parse WMI persistence file",1,0,176540000,176540000,176540000,176540000,3509447000,3509447000,3509447000,3509447000
"extract process environment variables",119,0,116080300,975464,0,19187200,852999826500,7168065768,0,20061303600
"check if maximum file size is exceeded",95832,0,99865600,1042,0,2114200,143999506048700,1502624447,0,15489270600
"fill in interesting content",95832,0,52902700,552,0,2010200,143999506048700,1502624447,0,15489270600
"truncate long values",2476,0,43972200,17759,0,2049200,5275060258400,2130476679,0,20061303600
"log file",95832,0,35426400,369,0,2031100,143999506048700,1502624447,0,15489270600
"check for C2 IOCs",33,0,33208800,1006327,0,6355100,7348001300,222666706,0,2266410600
"scan with pipe IOCs",41,0,30591300,746129,0,3387900,327988100,7999709,0,16441700
"WER",12,0,27506600,2292216,0,16990500,13626730100,1135560841,354485600,1961945600
"check for webserver directory",6415,0,26310800,4101,0,2042000,3629665113700,565809059,0,19257522800
"parse jumplist file",11,0,24371000,2215545,0,18791100,17646454400,1604223127,0,2876893600
"compare cache to last scan",2,0,18221500,9110750,7267700,10953800,2635743700,1317871850,14995700,2620748000
"compare to ThorDB",1,0,15484000,15484000,15484000,15484000,0,0,0,0
"initialize process memory reader",119,0,8242100,69261,0,2010500,852999826500,7168065768,0,20061303600
"check for service overlap",683,0,5084700,7444,0,795100,4594119000,6726382,0,47551500
"retrieve interesting process memory",119,0,4860200,40842,0,2006300,852999826500,7168065768,0,20061303600
"analyze process connection",119,0,4376900,36780,0,2597900,852999826500,7168065768,0,20061303600
"parse EVTX file",179,0,4361200,24364,0,2035100,408230276500,2280616069,0,4205533900
"truncate unimportant process memory sections",110,0,3766100,34237,0,1179800,812865457700,7389685979,0,20061303600
"check service permissions",688,0,2671100,3882,0,577400,40106800,58294,0,6065000
"check for known suspicious indicators",5,0,2148000,429600,0,537000,522400,104480,0,522400
"scan network share metadata",3,0,1075400,358466,0,537700,0,0,0,0
"parse Microsoft Defender Protection log",9,0,988000,109777,0,988000,8991945700,999105077,0,1284477000
"log md5 to csv",6,0,688100,114683,0,688100,6259444000,1043240666,0,3513075100
"check for golden ticket",1,0,528100,528100,528100,528100,0,0,0,0
"check if profile is recent",3,0,0,0,0,0,0,0,0,0
"check for known malicious patterns",1,0,0,0,0,0,6614800,6614800,6614800,6614800
"scan started image",9,0,0,0,0,0,566915100,62990566,52544700,71759800
"check for port 0",15,0,0,0,0,0,5017298900,334486593,0,2266410600
"check permissions on file",1,0,0,0,0,0,0,0,0,0
"check for empty SHIM cache",2,0,0,0,0,0,2635743700,1317871850,14995700,2620748000
"check for unusual last logon",5,0,0,0,0,0,522400,104480,0,522400
"check for network pipes",15,0,0,0,0,0,5017298900,334486593,0,2266410600
"check for suspicious user",1,0,0,0,0,0,0,0,0,0
