Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;114;114;10305
1030;209;209;10198
2053;251;251;10141
3074;291;291;10069
4095;319;319;10012
5119;341;341;9974
6143;433;433;9965
7167;496;496;9884
8190;379;379;10048
9211;411;411;9954
10232;462;462;9917
11253;443;443;9890
12274;443;443;9907
13295;436;436;9913
14317;472;472;9859
15338;483;483;9846
16359;712;712;9675
17380;692;692;9666
18402;720;720;9662
19424;799;799;9559
20445;734;734;9570
21485;731;731;9558
22506;737;737;9582
23529;860;860;9556
24551;919;919;9489
25573;958;958;9450
26594;1027;1027;9369
27616;924;924;9434
28636;988;988;9373
29657;849;849;9500
30675;897;897;9451
31696;1019;1019;9354
32717;957;957;9429
33737;1021;1021;9414
34759;970;970;9385
35779;993;993;9355
36801;997;997;9376
37822;970;970;9359
38842;993;993;9356
39866;993;993;9339
40886;1051;1051;9275
41907;985;985;9329
42928;1012;1012;9319
43950;987;987;9326
44972;1001;1001;9305
45993;1040;1040;9309
47015;1020;1020;9292
48036;1015;1015;9288
49057;1011;1011;9295
50077;979;979;9330
51104;1015;1015;9311
52125;1043;1043;9298
53146;1019;1019;9293
54165;1010;1010;9314
55185;959;959;9337
56206;1018;1018;9331
57228;1020;1020;9320
58248;1009;1009;9291
59269;1016;1016;9280
60291;1075;1075;9279
61311;1016;1016;9267
62332;1012;1012;9270
63352;992;992;9283
64373;1001;1001;9281
65393;1001;1001;9283
66413;1006;1006;9284
67433;994;994;9313
68452;995;995;9311
69471;995;995;9314
70489;986;986;9319
71510;986;986;9316
72529;953;953;9361
73548;952;952;9367
74567;955;955;9364
75586;964;964;9346
76605;964;964;9348
77624;947;947;9361
78643;947;947;9363
79662;947;947;9366
80681;947;947;9368
81700;951;951;9360
82721;951;951;9349
83741;951;951;9346
84764;951;951;9341
85785;951;951;9335
86806;951;951;9340
87828;951;951;9312
88849;951;951;9304
89870;951;951;9307
90891;951;951;9303
91912;951;951;9309
92934;951;951;9308
93956;951;951;9308
94978;951;951;9298
96002;951;951;9303
97026;951;951;9298
98048;951;951;9295
99070;951;951;9294
100092;951;951;9299
101113;951;951;9298
102134;951;951;9298
103159;976;976;9349
104182;1002;1002;9303
105202;1013;1013;9293
106222;1163;1163;9134
107242;1179;1179;9067
108262;1224;1224;9064
109282;1324;1324;8929
110302;1368;1368;8909
111326;1408;1408;8880
112345;1446;1446;8835
113365;1475;1475;8811
114385;1489;1489;8796
115405;1523;1523;8758
116425;1508;1508;8766
117446;1560;1560;8717
118466;1689;1689;8609
119487;1715;1715;8598
120510;1842;1842;8592
121530;2010;2010;8567
122552;1929;1929;8522
123572;1805;1805;8508
124594;2158;2158;8415
125616;2306;2306;8398
126637;2378;2378;8344
127657;2397;2397;8326
128678;2110;2110;8331
129699;1937;1937;8324
130724;1887;1887;8361
131751;1882;1882;8365
132776;1882;1882;8373
133798;1923;1923;8350
134819;1987;1987;8380
135841;2307;2307;8169
136863;2343;2343;8178
137887;2437;2437;8163
138910;2321;2321;8148
139931;2227;2227;8163
140952;2273;2273;8154
141974;2328;2328;8140
142994;2139;2139;8142
144016;2117;2117;8144
145037;2122;2122;8143
146058;2110;2110;8151
147079;2068;2068;8191
148100;2070;2070;8191
149122;2070;2070;8191
150145;2071;2071;8191
151168;2071;2071;8191
152191;1840;1840;8403
153214;1834;1834;8408
154236;1872;1872;8403
155258;1851;1851;8399
156280;1850;1850;8405
157304;1850;1850;8405
158326;1851;1851;8405
159351;1830;1830;8432
160376;1819;1819;8443
161398;1807;1807;8448
162420;1809;1809;8446
163442;1819;1819;8446
164464;1824;1824;8446
165485;1822;1822;8438
166507;1811;1811;8454
167529;1809;1809;8454
168551;1824;1824;8449
169572;1810;1810;8448
170594;1822;1822;8458
171616;1816;1816;8454
172638;1810;1810;8454
173658;1823;1823;8453
174680;1809;1809;8453
175702;1810;1810;8452
176728;1809;1809;8451
177750;1808;1808;8450
178771;1812;1812;8444
179792;1840;1840;8444
180813;1842;1842;8442
181835;1837;1837;8437
182856;1817;1817;8433
183878;1829;1829;8425
184901;1850;1850;8388
185925;1954;1954;8289
186984;1972;1972;8273
188004;2053;2053;8204
189023;1928;1928;8261
190045;1989;1989;8256
191066;2116;2116;8121
