hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3413983,2248943,3750378407000,1098534,0,115640395000,165060379517500,48348330,0,43702084400
"scan with file YARA rules",55745,0,1130943016100,20287792,0,10049247800,58888434468300,1056389532,0,43659619000
"scan with meta YARA rules",95829,0,512686072300,5350009,0,4488603000,91610089211200,955974592,0,43659619000
"scan object with YARA",107963,0,316331064600,2929995,0,11139813600,337554034631400,3126571460,0,43702084400
"scan with process YARA rules",119,0,216107038500,1816025533,0,16836102000,915788725200,7695703573,0,43702084400
"parse CAB archive",26,0,162757658700,6259909950,530500,119422990200,21967969300,844921896,0,3751879300
"parse Shim database",21,0,96505982000,4595522952,10159300,23886504800,41393636700,1971125557,0,11094295100
"apply Sigma rules",2919709,0,80814194000,27678,0,29974000,2385943901504200,817185514,0,43702084400
"extract process handles",119,0,74024528600,622054862,7412200,10680448700,915788725200,7695703573,0,43702084400
"parse registry hive",383,0,73347421700,191507628,0,38681384200,270894510700,707296372,0,9960812100
"parse GZIP archive",6632,0,60486491200,9120399,0,1408600900,2776757352100,418690794,0,14913730300
"parse file content",55745,0,54811816300,983259,0,3519645900,58888434468300,1056389532,0,43659619000
"parse log file",204,0,46311684200,227018059,0,18917568200,139454801400,683601967,0,23647812500
"parse ETL file",234,0,44179456900,188801097,6034300,15152828500,179931446200,768937804,0,23583775900
"parse ZIP archive",312,0,32225406400,103286558,0,14746400700,153992011600,493564139,0,7593729000
"apply handle IOCs",6380,0,31237348800,4896136,0,6131786600,61458803001700,9633041222,0,43629157000
"extract process environment variables",119,0,30794991700,258781442,0,11171778300,915788725200,7695703573,0,43702084400
"schedule scan for executed file",884,0,26661630100,30160215,0,6855921900,415760780600,470317625,4083800,2932032600
"scan process for malicious indicators",119,0,26628378800,223767889,1048200,16821878800,915788725200,7695703573,0,43702084400
