hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3413418,1044067,4956815781400,1452156,0,122085959100,334956454073500,98129339,0,133051113000
"scan with file YARA rules",55745,0,1536243337400,27558405,0,26027084900,176246976813100,3161664307,0,133046261900
"scan with meta YARA rules",95831,0,870956251400,9088460,0,6261904400,264359092716700,2758596828,0,133046261900
"scan object with YARA",99964,0,422754310100,4229065,0,18418191600,136596361518700,1366455539,0,113034717100
"scan with process YARA rules",119,0,239699195300,2014278952,519000,18426756900,888623393400,7467423473,0,37011447200
"parse CAB archive",26,0,165411194000,6361969000,0,124353215100,199181475200,7660825969,0,81226875800
"apply Sigma rules",2919105,0,94295173800,32302,0,138791600,1569889265677400,537798148,0,133046261900
"parse file content",55745,0,90400435100,1621677,0,5263995000,176246976813100,3161664307,0,133046261900
"parse ETL file",234,0,52204290300,223095257,0,24351129500,2687879038800,11486662558,0,131896097500
"parse registry hive",383,0,50329283800,131408051,0,21563703900,937398102100,2447514626,0,58033689800
"parse GZIP archive",6632,0,40885091800,6164820,0,4970960900,39990780349200,6029972911,0,121005117500
"parse log file",205,0,40691115100,198493244,0,13259813900,719349081800,3509019911,0,130442001200
"parse SHIM cache",2,0,24405776400,12202888200,11565279200,12840497200,0,0,0,0
"parse Shim database",21,0,23261464500,1107688785,0,5518364600,168566196500,8026961738,0,81321355300
"parse ZIP archive",312,0,23141255100,74170689,0,10460983400,354720758300,1136925507,0,83149575800
"scan process for malicious indicators",119,0,22291956700,187327367,0,3826668500,888623393400,7467423473,0,37011447200
"schedule scan for executed file",884,0,19688172400,22271688,0,6766520000,1940834861000,2195514548,0,6451310600
"check file existence",107715,0,16980327800,157641,0,26312900,284215427401900,2638587266,0,133051113000
"analyze prefetch file",343,0,15995692500,46634672,0,5398407300,3870902562100,11285430210,0,110132618400
"parsing Chrome history",5,0,14904845800,2980969160,9523300,14699544800,2669067200,533813440,2145100,2128947400
"check file excludes",24782,0,14638468200,590689,0,1780928900,20332408103700,820450653,0,113034717100
"scan object's command line with YARA",119,0,12174568800,102307300,0,2858577000,888623393400,7467423473,0,37011447200
"parse Amcache",4,0,11735034700,2933758675,0,11734423700,66830884800,16707721200,0,38976623800
"log object",73764,0,10680220900,144789,0,155702600,238442789919500,3232508946,0,133046261900
"apply handle IOCs",6415,0,10604544400,1653085,0,3758080300,3742615136300,583416233,0,6086752200
"add meta information",21089,0,10169418800,482214,0,2397047800,19712094895700,934709796,0,113034717100
"parse CHM file",23,0,9691967400,421389886,38538000,1617075300,137420882100,5974820960,0,121622171200
"check if file was already scanned",106543,0,9531451200,89461,0,526758700,283864380554400,2664317510,0,133051113000
"check process excludes",133,0,6441674300,48433641,0,1730496700,950897934500,7149608530,0,37011447200
"parse Atjobs file",237,0,5591037100,23590873,0,3029382400,1542722208600,6509376407,0,98927745700
"enrich finding with file information",335,0,3596468100,10735725,0,1792266300,227181664100,678154221,0,81321355300
"scan entry",726,0,2419971400,3333293,0,753300800,29138614300,40135832,0,2230313300
"check for suspicious locations",885,0,1892356700,2138256,0,529959500,1940834861000,2193033741,0,6451310600
"check for C2 IOCs",33,0,1880045100,56971063,0,1870509000,5449667600,165141442,0,1667400300
"extract process handles",119,0,1776002000,14924386,7142200,43702000,888623393400,7467423473,0,37011447200
"check with STIX IOCs",1149557,0,1727866900,1503,0,4303100,734733830475000,639145192,0,133046261900
"parse ESE database",8,0,1624323900,203040487,525200,1264986600,13555634500,1694454312,0,6992429700
"check if object should be logged",2919105,0,1452778900,497,0,2776000,1569889265677400,537798148,0,133046261900
"apply false positive filters",2919105,0,1347521100,461,0,12038600,1569889265677400,537798148,0,133046261900
"parse RAR archive",15,0,1225388700,81692580,0,891811300,116425577400,7761705160,0,49240208900
"limit frequent matches",2919105,0,1080284900,370,0,7088500,1569889265677400,537798148,0,133046261900
