Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;113;113;10292
1031;205;205;10177
2053;255;255;10135
3075;296;296;10078
4098;315;315;10029
5120;325;325;10006
6143;427;427;9892
7168;498;498;9911
8190;376;376;10048
9210;438;438;9960
10231;478;478;9919
11253;407;407;9940
12274;420;420;9920
13295;425;425;9932
14317;450;450;9915
15339;503;503;9834
16361;685;685;9698
17382;701;701;9670
18404;749;749;9629
19429;749;749;9596
20451;797;797;9573
21473;825;825;9521
22495;848;848;9507
23516;924;924;9512
24537;976;976;9452
25559;1008;1008;9416
26581;1089;1089;9317
27602;917;917;9431
28622;986;986;9359
29642;823;823;9504
30661;853;853;9480
31680;882;882;9463
32703;951;951;9459
33725;991;991;9445
34746;940;940;9419
35767;993;993;9354
36788;930;930;9422
37809;925;925;9415
38831;933;933;9390
39857;962;962;9393
40877;995;995;9380
41899;969;969;9360
42920;920;920;9386
43941;911;911;9418
44961;903;903;9405
45983;945;945;9390
47003;928;928;9378
48024;1001;1001;9314
49046;984;984;9373
50067;955;955;9350
51087;975;975;9338
52107;977;977;9314
53127;957;957;9320
54148;1005;1005;9312
55169;978;978;9308
56190;977;977;9309
57211;996;996;9304
58234;981;981;9287
59255;982;982;9288
60276;982;982;9289
61296;982;982;9291
62316;982;982;9292
63338;925;925;9338
64357;930;930;9335
65378;935;935;9335
66399;926;926;9355
67418;927;927;9360
68436;896;896;9382
69459;896;896;9378
70478;907;907;9366
71498;908;908;9369
72517;908;908;9367
73535;832;832;9423
74554;832;832;9420
75573;803;803;9430
76592;803;803;9435
77611;803;803;9440
78629;801;801;9442
79648;805;805;9432
80669;806;806;9418
81691;806;806;9418
82713;806;806;9416
83735;806;806;9410
84756;806;806;9414
85778;806;806;9387
86800;806;806;9395
87823;806;806;9389
88843;806;806;9396
89865;806;806;9396
90887;806;806;9389
91908;806;806;9393
92929;806;806;9390
93950;806;806;9391
94971;806;806;9384
95992;806;806;9396
97013;806;806;9390
98035;806;806;9388
99056;806;806;9388
100077;806;806;9388
101098;837;837;9358
102117;838;838;9357
103135;989;989;9260
104155;987;987;9261
105174;1101;1101;9161
106194;1122;1122;9150
107214;1236;1236;9079
108235;1280;1280;9032
109255;1315;1315;8978
110274;1341;1341;8950
111294;1380;1380;8914
112314;1423;1423;8880
113349;1426;1426;8876
114369;1476;1476;8825
115389;1519;1519;8790
116409;1519;1519;8788
117428;1683;1683;8615
118449;1729;1729;8590
119470;1782;1782;8577
120491;2214;2214;8542
121513;2304;2304;8508
122534;2169;2169;8424
123555;2358;2358;8425
124578;2018;2018;8437
125601;1888;1888;8417
126623;1995;1995;8436
127645;1979;1979;8448
128667;1976;1976;8501
129690;1941;1941;8389
130713;2191;2191;8226
131734;2226;2226;8222
132757;2082;2082;8212
133780;2088;2088;8209
134803;2088;2088;8217
135828;2219;2219;8198
136851;2246;2246;8205
137873;2271;2271;8211
138897;2034;2034;8243
139919;2062;2062;8248
140942;2135;2135;8260
141964;2197;2197;8233
142986;2169;2169;8242
144006;2189;2189;8262
