hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273509,676625,835658518547,656185,0,21158672533,34858010953034,27371625,0,14113755622
"scan with file YARA rules",105881,0,318445989971,3007583,1192134,3591413680,15088925893004,142508343,5661,13659618056
"scan with meta YARA rules",249113,0,79249810484,318127,93328,2526212900,28686701779848,115155378,5661,13659618056
"scan object with YARA",49872,0,78172350943,1567459,338918,2333699219,26569412376493,532752092,5661,14113755622
"scan with process YARA rules",68,0,69816472366,1026712828,37539748,5132537571,265526979331,3904808519,5661,13659618056
"apply Sigma rules",994873,0,41547950903,41762,6985,18116692,153943860863123,154737198,5661,14113755622
"schedule scan for symlink target",59468,0,32698330379,549847,7725,3797434506,3714838299705,62467853,11412,13302719875
"parse GZIP archive",10164,0,31703891291,3119233,57691,1340041588,1234700480330,121477811,11412,918693214
"parse log file",135,0,29579829895,219109851,4208,2177818316,25907546863,191907754,11412,2262090866
"parse ZIP archive",190,0,22827850076,120146579,270235,9052166144,51969973552,273526176,11412,1520348344
"compare to ThorDB",156,0,18670165598,119680548,41974081,175427534,367922014212,2358474450,51478,4728256697
"parse file content",105881,0,10102295847,95411,1843,616445044,15088925893004,142508343,5661,13659618056
"scan object's command line with YARA",68,0,9533931379,140204873,797762,2735816013,265526979331,3904808519,5661,13659618056
"extract process environment variables",68,0,8018966053,117925971,115120,2253731574,265526979331,3904808519,5661,13659618056
"check file excludes",90322,0,4944654445,54744,101,272558373,14850702147414,164419545,5661,13659618056
"scan process for malicious indicators",68,0,4510735756,66334349,113447,2739102734,265526979331,3904808519,5661,13659618056
"extract process handles",68,0,3541145399,52075667,180464,2335716478,265526979331,3904808519,5661,13659618056
"parse journald format",5,0,3010900384,602180076,63067494,2208648600,615773965,123154793,15302893,280348760
"check process excludes",209,0,2913186733,13938692,150,2476431031,333699009533,1596645978,5661,13659618056
"add meta information",45508,0,2149569182,47234,2004,83466914,11904031360177,261581070,5661,13659618056
"check file existence",308951,0,1780012732,5761,131,2223093,32429004441253,104964879,5661,13659618056
"check with STIX IOCs",105881,0,1009946464,9538,791,2847724,15088925893004,142508343,5661,13659618056
"check if file was already scanned",308819,0,971584875,3146,90,31035125,32409105527414,104945309,5661,13659618056
"check if object should be logged",994873,0,659610007,663,220,5557355,153943860863123,154737198,5661,14113755622
"apply hash IOCs",105881,0,612785881,5787,2184,1311893,15088925893004,142508343,5661,13659618056
"search for Cobalt Strike beacons",179868,0,607984001,3380,762,1367921,24319647522697,135208305,5661,13659618056
"schedule scan for executable",156,0,505651777,3241357,12844,9015063,367922014212,2358474450,51478,4728256697
"apply false positive filters",994873,0,415621000,417,190,4015673,153943860863123,154737198,5661,14113755622
"deduplicate reasons",249113,0,390448020,1567,120,1694655,28686701779848,115155378,5661,13659618056
"limit frequent matches",994873,0,389607752,391,140,4025902,153943860863123,154737198,5661,14113755622
"store time information about deep scan",105881,0,289505737,2734,650,2759707,15088925893004,142508343,5661,13659618056
"check if deep scan is needed",249113,0,266050205,1067,180,1074461,28686701779848,115155378,5661,13659618056
"parse TARGZ archive",1,0,166134000,166134000,166134000,166134000,24661262,24661262,24661262,24661262
"check if maximum file size is exceeded",249113,0,136539356,548,130,157280,28686701779848,115155378,5661,13659618056
"fill in interesting content",249113,0,110012880,441,170,2113023,28686701779848,115155378,5661,13659618056
"log object",502,0,93332952,185922,842,2425818,648409632302,1291652653,5661,13659618056
"log file",249113,0,60402577,242,109,65334,28686701779848,115155378,5661,13659618056
"parse TAR archive",1,0,23225041,23225041,23225041,23225041,11412,11412,11412,11412
"parse authorized_keys format",1,0,22618514,22618514,22618514,22618514,154971648,154971648,154971648,154971648
"parsing Firefox history",1,0,14277887,14277887,14277887,14277887,11412,11412,11412,11412
"enrich finding with file information",45,0,12605683,280126,16271,3636279,7892098373,175379963,11412,4741064868
"initialize process memory reader",68,0,12431730,182819,88839,302448,265526979331,3904808519,5661,13659618056
"parse system crontab",3,0,12384892,4128297,9267,12317966,215361984,71787328,18421525,132515093
"truncate long values",502,0,12237235,24376,721,3284527,648409632302,1291652653,5661,13659618056
"parse OLE format",14,0,10298212,735586,53201,3762430,2128581646,152041546,11412,237785503
"analyze process connection",68,0,3316911,48778,1643,1539237,265526979331,3904808519,5661,13659618056
"scan eBPF program with file YARA rules",1,0,1815735,1815735,1815735,1815735,17062,17062,17062,17062
"retrieve interesting process memory",68,0,1527423,22462,2805,88077,265526979331,3904808519,5661,13659618056
"truncate unimportant process memory sections",68,0,1052858,15483,6602,36790,265526979331,3904808519,5661,13659618056
"unpack UPX",3,0,1000500,333500,270196,369535,153635409,51211803,11412,153612585
"check for C2 IOCs",8,0,966431,120803,57309,235840,7989274931,998659366,5661,3247594910
"log md5 to csv",38,0,417487,10986,130,46368,2213218683,58242596,11412,168913734
"check file mode",156,0,325838,2088,1033,4739,367922014212,2358474450,51478,4728256697
"check for known evil services",156,0,322048,2064,1102,6262,367922014212,2358474450,51478,4728256697
"parse mail",5,0,118185,23637,8736,47030,734751804,146950360,5081798,315918919
"scan dependent files",35,0,18991,542,261,1002,129002747,3685792,33994,7603701
"check if profile is recent",1,0,9829,9829,9829,9829,13506,13506,13506,13506
"check for port 0",6,0,9098,1516,972,1944,7774682117,1295780352,5661,3247594910
"check for network pipes",6,0,4609,768,291,1302,7774682117,1295780352,5661,3247594910
