hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273803,1273110,1251406372536,982417,0,237176280447,58832091852708,46186177,0,521778232096
"scan with file YARA rules",105803,0,256588287608,2425151,992525,3493924768,4187632114,39579,8737,2568469481
"schedule scan for symlink target",59432,0,119385171734,2008769,17684,16725849722,530486994,8925,8737,8103744
"scan with meta YARA rules",248984,0,61918134778,248683,86685,39663131,5478444249,22003,8737,2568469481
"scan with process YARA rules",68,0,57790728895,849863660,36618010,3915124809,1104388,16241,16241,16241
"scan object with YARA",49633,0,52019558286,1048084,315553,19316833,479477349789,9660454,5500,6720164133
"parse GZIP archive",10164,0,47224546518,4646256,102827,2472286059,88802868,8737,8737,8737
"parse ZIP archive",190,0,43910817440,231109565,3576204,16663879362,1660030,8737,8737,8737
"apply Sigma rules",995176,0,39235499761,39425,6933,1365216,487738558980,490102,5500,6720164133
"parse log file",135,0,24147624219,178871290,1953,2292971738,1179495,8737,8737,8737
"parse file content",105803,0,9760007221,92246,2585,484734375,4187632114,39579,8737,2568469481
"compare to ThorDB",156,0,4948508762,31721210,28196800,40103350,465967817553,2986973189,14036,6720164133
"check file excludes",90286,0,4515444567,50012,120,16646706,4107685865,45496,8737,2568469481
"parse journald format",5,0,2755286770,551057354,51592206,2042667613,43685,8737,8737,8737
"add meta information",45268,0,2544686436,56213,2054,20624308,3698577557,81704,8737,2568469481
"check file existence",308815,0,1627731172,5270,200,282599,6016973738,19484,8737,2568469481
"scan process for malicious indicators",68,0,1419041259,20868253,251231,171784331,1104388,16241,16241,16241
"check with STIX IOCs",105803,0,1079102114,10199,902,146900,4187632114,39579,8737,2568469481
"extract process environment variables",68,0,888966462,13073036,219779,49667132,1104388,16241,16241,16241
"extract process handles",68,0,755873380,11115785,1930334,86427101,1104388,16241,16241,16241
"check if file was already scanned",308682,0,644066634,2086,120,27802016,6015811717,19488,8737,2568469481
"search for Cobalt Strike beacons",179781,0,629679237,3502,812,96894,4863098300,27050,8737,2568469481
"check if object should be logged",995176,0,556152822,558,210,130479,487738558980,490102,5500,6720164133
"parse TARGZ archive",1,0,555601774,555601774,555601774,555601774,8737,8737,8737,8737
"schedule scan for executable",156,0,535940450,3435515,17884,55768486,465967817553,2986973189,14036,6720164133
"apply hash IOCs",105803,0,517325774,4889,1593,107084,4187632114,39579,8737,2568469481
"apply false positive filters",995176,0,359828655,361,189,928022,487738558980,490102,5500,6720164133
"deduplicate reasons",248984,0,338506694,1359,160,145207,5478444249,22003,8737,2568469481
"limit frequent matches",995176,0,315572393,317,140,215962,487738558980,490102,5500,6720164133
"store time information about deep scan",105803,0,303861977,2871,1052,64192,4187632114,39579,8737,2568469481
"check if deep scan is needed",248984,0,267661423,1075,150,227624,5478444249,22003,8737,2568469481
"check if maximum file size is exceeded",248984,0,151213254,607,180,155306,5478444249,22003,8737,2568469481
"fill in interesting content",248984,0,104643257,420,169,86414,5478444249,22003,8737,2568469481
"scan object's command line with YARA",68,0,72528738,1066599,875982,1701527,1104388,16241,16241,16241
"log file",248984,0,60878216,244,120,113086,5478444249,22003,8737,2568469481
"parse TAR archive",1,0,45610109,45610109,45610109,45610109,8737,8737,8737,8737
"parsing Firefox history",1,0,30505665,30505665,30505665,30505665,8737,8737,8737,8737
"parse authorized_keys format",1,0,28021194,28021194,28021194,28021194,8737,8737,8737,8737
"log object",502,0,10786991,21488,852,598010,475712405749,947634274,5500,6720164133
"initialize process memory reader",68,0,9741053,143250,87257,208818,1104388,16241,16241,16241
"enrich finding with file information",45,0,8952006,198933,10059,528428,29005355,644563,5500,28618865
"check process excludes",207,0,8838768,42699,220,435230,6180814378102,29859006657,16241,61922964463
"parse system crontab",3,0,8511301,2837100,10038,5888617,26211,8737,8737,8737
"truncate long values",502,0,7513459,14967,531,361710,475712405749,947634274,5500,6720164133
"scan eBPF program with file YARA rules",1,0,7171355,7171355,7171355,7171355,23133,23133,23133,23133
"analyze process connection",68,0,6737552,99081,2325,2129323,1104388,16241,16241,16241
"parse OLE format",14,0,3982307,284450,43923,618030,122318,8737,8737,8737
"retrieve interesting process memory",68,0,1719378,25284,2746,110581,1104388,16241,16241,16241
"truncate unimportant process memory sections",68,0,1350752,19864,6783,60205,1104388,16241,16241,16241
"unpack UPX",3,0,1122211,374070,337844,444418,26211,8737,8737,8737
"check for C2 IOCs",8,0,1115939,139492,75524,230671,114920,14365,8737,16241
"log md5 to csv",38,0,442694,11649,109,42060,28942134,761635,8737,28618865
"check file mode",156,0,434594,2785,1122,6963,465967817553,2986973189,14036,6720164133
"check for known evil services",156,0,368636,2363,772,22443,465967817553,2986973189,14036,6720164133
"parse mail",5,0,87027,17405,7985,33394,43685,8737,8737,8737
"scan dependent files",35,0,19696,562,261,1283,386530702,11043734,1028202,22007458
"check for port 0",6,0,10540,1756,892,2535,97446,16241,16241,16241
"check if profile is recent",1,0,4960,4960,4960,4960,5500,5500,5500,5500
"check for network pipes",6,0,4358,726,352,1122,97446,16241,16241,16241
