hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273514,726264,831522585155,652935,0,20998976499,35108153321198,27567936,0,15854881265
"scan with file YARA rules",105881,0,312168169885,2948292,1268732,3475541366,15590761300544,147247960,4499,14468532927
"scan object with YARA",50006,0,91529708280,1830374,351561,4225591063,28274529310751,565422735,3967,15854881265
"scan with meta YARA rules",249110,0,80711577304,323999,95332,2522094861,25754777327564,103387167,4499,15854881265
"scan with process YARA rules",68,0,64641579286,950611460,38733005,4644491013,292930617487,4307803198,5330,14578731794
"apply Sigma rules",994879,0,40901525858,41112,6983,39927775,204108213465501,205158831,3967,15854881265
"parse GZIP archive",10164,0,33006019998,3247345,53963,2423848955,1313720799315,129252341,4499,1315195433
"parse log file",135,0,30088526064,222877970,1744,2149370710,31115394257,230484401,4499,1228185800
"schedule scan for symlink target",59466,0,29143397740,490085,7734,394192722,3755737513429,63157729,4499,15854881265
"parse ZIP archive",190,0,26242585942,138118873,245638,10432575507,41300235756,217369661,4499,1692385389
"compare to ThorDB",156,0,17722526405,113605938,35510576,163951075,350780024218,2248589898,112784,4464323836
"scan process for malicious indicators",68,0,15192786153,223423325,105251,4256200205,292930617487,4307803198,5330,14578731794
"extract process environment variables",68,0,10339847263,152056577,108878,2850662227,292930617487,4307803198,5330,14578731794
"parse file content",105881,0,10120904319,95587,1392,536776529,15590761300544,147247960,4499,14468532927
"extract process handles",68,0,7617327441,112019521,200152,3434341593,292930617487,4307803198,5330,14578731794
"scan object's command line with YARA",68,0,6697966018,98499500,799806,2357720741,292930617487,4307803198,5330,14578731794
"check file excludes",90320,0,4707527438,52120,130,89405375,11975935730881,132594505,4499,15854881265
"parse journald format",5,0,3848507199,769701439,218326900,2348303719,994306480,198861296,43894667,486622318
"add meta information",45643,0,2245643997,49200,2314,176365025,8961051449316,196329151,4499,15854881265
"check file existence",308949,0,1819935373,5890,130,41854812,29623131881377,95883566,4499,15854881265
"check with STIX IOCs",105881,0,981570056,9270,681,1646422,15590761300544,147247960,4499,14468532927
"check if file was already scanned",308816,0,960297321,3109,110,33233000,29596958137977,95840105,4499,15854881265
"check process excludes",207,0,956443058,4620497,161,447667510,297750457489,1438408007,5330,14578731794
"check if object should be logged",994879,0,632071268,635,200,3695312,204108213465501,205158831,3967,15854881265
"apply hash IOCs",105881,0,616698209,5824,2785,3662980,15590761300544,147247960,4499,14468532927
"search for Cobalt Strike beacons",179867,0,585248492,3253,811,3127890,21382610108785,118880117,4499,14578731794
"schedule scan for executable",156,0,501740024,3216282,17133,9766858,350780024218,2248589898,112784,4464323836
"apply false positive filters",994879,0,397784177,399,200,1591967,204108213465501,205158831,3967,15854881265
"deduplicate reasons",249110,0,393532229,1579,130,3073235,25754777327564,103387167,4499,15854881265
"parse TARGZ archive",1,0,382508454,382508454,382508454,382508454,23491389,23491389,23491389,23491389
"limit frequent matches",994879,0,374905360,376,140,692210,204108213465501,205158831,3967,15854881265
"store time information about deep scan",105881,0,276458498,2611,641,220822,15590761300544,147247960,4499,14468532927
"check if deep scan is needed",249110,0,265411393,1065,190,1789906,25754777327564,103387167,4499,15854881265
"check if maximum file size is exceeded",249110,0,138480181,555,140,2487246,25754777327564,103387167,4499,15854881265
"fill in interesting content",249110,0,104682569,420,170,51289,25754777327564,103387167,4499,15854881265
"log object",502,0,98102865,195424,852,3753583,658040444648,1310837539,3967,14578731794
"log file",249110,0,59265785,237,109,155136,25754777327564,103387167,4499,15854881265
"parse TAR archive",1,0,44876710,44876710,44876710,44876710,4499,4499,4499,4499
"parse authorized_keys format",1,0,18451963,18451963,18451963,18451963,217387027,217387027,217387027,217387027
"enrich finding with file information",45,0,14031078,311801,17714,4918256,6351190820,141137573,3967,3093049906
"parse OLE format",14,0,13808732,986338,59173,3257758,2735650969,195403640,4499,488990197
"parsing Firefox history",1,0,13572140,13572140,13572140,13572140,201938356,201938356,201938356,201938356
"truncate long values",502,0,12671169,25241,581,3105105,658040444648,1310837539,3967,14578731794
"initialize process memory reader",68,0,12238122,179972,93349,286086,292930617487,4307803198,5330,14578731794
"parse system crontab",3,0,9879634,3293211,10179,8265764,353732339,117910779,6692251,210969230
"scan eBPF program with file YARA rules",1,0,1613659,1613659,1613659,1613659,14527,14527,14527,14527
"retrieve interesting process memory",68,0,1436239,21121,3077,75454,292930617487,4307803198,5330,14578731794
"check for C2 IOCs",8,0,1384811,173101,49424,329719,24038177905,3004772238,120811,11460842856
"truncate unimportant process memory sections",68,0,1119232,16459,5640,87587,292930617487,4307803198,5330,14578731794
"analyze process connection",68,0,1099056,16162,1533,374976,292930617487,4307803198,5330,14578731794
"unpack UPX",3,0,1014506,338168,274264,388141,563487973,187829324,152871439,252400124
"log md5 to csv",38,0,455297,11981,140,43873,2443212098,64295055,4499,182963776
"check file mode",156,0,349274,2238,803,5319,350780024218,2248589898,112784,4464323836
"check for known evil services",156,0,324634,2080,971,4078,350780024218,2248589898,112784,4464323836
"parse mail",5,0,120069,24013,10090,37532,699469200,139893840,4499,487743678
"scan dependent files",35,0,17539,501,210,1462,166715721,4763306,14397,8858726
"check for port 0",6,0,10363,1727,942,2325,23626085415,3937680902,120811,11460842856
"check if profile is recent",1,0,10149,10149,10149,10149,3967,3967,3967,3967
"check for network pipes",6,0,6219,1036,530,2013,23626085415,3937680902,120811,11460842856
