hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3413801,1684606,3815000864900,1117522,0,184078671600,317689638199000,93060385,0,547399158000
"scan with file YARA rules",55668,0,1095807010600,19684684,0,10349033100,85687683638300,1539262837,0,411774673000
"scan with meta YARA rules",95679,0,550225523800,5750744,0,10295861800,163371038803800,1707491077,0,411774673000
"scan object with YARA",99540,0,239260393600,2403660,0,10106375200,437782854804100,4398059622,0,180298389400
"scan with process YARA rules",119,0,224735602600,1888534475,0,17389127300,4754676146800,39955261737,0,93682037700
"parse CAB archive",26,0,154709633900,5950370534,0,115346183000,61852022600,2378923946,0,40061844500
"apply Sigma rules",2919535,0,79227220800,27136,0,42864500,12435461836885700,4259398101,0,411774673000
"parse file content",55668,0,50568512600,908394,0,925953700,85687683638300,1539262837,0,411774673000
"parse Shim database",21,0,49742118200,2368672295,0,19462209900,112072298500,5336776119,0,53878408500
"parse registry hive",383,0,45914704100,119881733,0,17985251600,3136250937800,8188644746,0,165994621800
"parse log file",203,0,44253985000,217999926,0,14647330300,2162125948900,10650866743,0,181746480800
"parse GZIP archive",6632,0,43701256500,6589453,0,947479700,9759114030600,1471519003,0,181582816300
"scan object's command line with YARA",119,0,42276829100,355267471,0,16228478200,4754676146800,39955261737,0,93682037700
"parse ETL file",234,0,37906208200,161992342,8058000,16386632900,9004478116800,38480675712,0,181830721300
"parse SHIM cache",2,0,26258489000,13129244500,11841429900,14417059100,0,0,0,0
"scan process for malicious indicators",119,0,24902685200,209266262,1026000,10392313200,4754676146800,39955261737,0,93682037700
"parse ZIP archive",312,0,23712014500,76000046,0,6774147700,121583906400,389692007,0,34613424300
"schedule scan for executed file",884,0,23570346100,26663287,0,5032862500,661906329100,748762815,0,7613565000
"parse Amcache",4,0,18071935700,4517983925,0,18071935700,105458641800,26364660450,39834900,52768263400
"parsing Chrome history",5,0,14929291900,2985858380,6884900,14858683900,17023291600,3404658320,0,16605681400
"parse CHM file",23,0,14458313800,628622339,49013200,2090911100,67310154200,2926528443,0,58913261600
"check file existence",107557,0,13388695400,124480,0,17339100,178407207072800,1658722417,0,411774673000
"apply handle IOCs",6366,0,13110001400,2059378,0,4952312400,8231695483400,1293071863,0,18493820700
"check file excludes",24782,0,10984996200,443265,0,1870911900,14727569392700,594284940,0,180298389400
"add meta information",21116,0,7659141300,362717,0,899987700,13916161018500,659033956,0,180298389400
"check if file was already scanned",106384,0,7011176000,65904,0,3750200,178308443791000,1676083281,0,411774673000
"scan entry",726,0,6500343600,8953641,0,744168900,5356132165600,7377592514,0,73540615500
"parse OLE format",22,0,6032864900,274221131,0,4741854200,16237844600,738083845,0,12225216100
