hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273456,687636,856872128532,672871,0,21222784980,35859041299033,28158838,0,22954733125
"scan with file YARA rules",105882,0,317651174836,3000048,1248092,4389487773,15081154199447,142433597,6512,22643181971
"scan object with YARA",49883,0,90751362309,1819284,343626,4227237004,36864414206737,739017585,3386,22954733125
"scan with meta YARA rules",249104,0,89272326053,358373,90733,2496282433,25468471029642,102240313,6512,22643181971
"scan with process YARA rules",68,0,62353953948,916969911,38672250,4245605386,500335636309,7357877004,6512,22954733125
"apply Sigma rules",994821,0,41274658704,41489,7053,18029737,193120321202020,194125698,3386,22954733125
"schedule scan for symlink target",59460,0,34061818871,572852,7705,6348579345,3833208025272,64467003,12113,22206256150
"parse GZIP archive",10164,0,30121586389,2963556,52971,2142705520,1171803974328,115289647,12113,1370771181
"parse log file",135,0,29370308401,217557840,1744,1938809588,25027708400,185390432,12113,1366243701
"parse ZIP archive",190,0,19796714735,104193235,398220,6279381793,49580959913,260952420,12113,745084512
"compare to ThorDB",156,0,18985397096,121701263,54440131,186603692,372977202903,2390879505,53021,4784966208
"scan process for malicious indicators",68,0,18233515342,268139931,95753,4258843449,500335636309,7357877004,6512,22954733125
"extract process environment variables",68,0,12881258498,189430272,104619,2667923472,500335636309,7357877004,6512,22954733125
"parse file content",105882,0,10225541832,96574,2304,527118018,15081154199447,142433597,6512,22643181971
"scan object's command line with YARA",68,0,9186293832,135092556,771884,2893225664,500335636309,7357877004,6512,22954733125
"check file excludes",90314,0,6099977386,67541,100,436683418,11423369814092,126485039,6512,22643181971
"add meta information",45522,0,3258697610,71585,1933,321466044,8435596473423,185308125,6512,22643181971
"parse journald format",5,0,3246527843,649305568,38703039,2460236094,472838524,94567704,38151446,155522579
"extract process handles",68,0,3021384526,44432125,206104,1703146153,500335636309,7357877004,6512,22954733125
"check file existence",308943,0,1779550363,5760,150,1981752,29326179012808,94924238,6512,22643181971
"check process excludes",207,0,1473994764,7120747,181,771957833,528651708790,2553872989,6512,22954733125
"check with STIX IOCs",105882,0,1003864319,9480,672,1980859,15081154199447,142433597,6512,22643181971
"check if file was already scanned",308810,0,914714465,2962,100,28885623,29296651443670,94869503,6512,22643181971
"check if object should be logged",994821,0,654562492,657,220,4036122,193120321202020,194125698,3386,22954733125
"apply hash IOCs",105882,0,634177597,5989,2465,3365463,15081154199447,142433597,6512,22643181971
"search for Cobalt Strike beacons",179867,0,603978117,3357,761,959661,21259141774599,118193675,6512,22954733125
"schedule scan for executable",156,0,493857547,3165753,19065,8942415,372977202903,2390879505,53021,4784966208
"apply false positive filters",994821,0,419311022,421,200,796340,193120321202020,194125698,3386,22954733125
"limit frequent matches",994821,0,396012981,398,140,8063528,193120321202020,194125698,3386,22954733125
"deduplicate reasons",249104,0,391752799,1572,140,1822669,25468471029642,102240313,6512,22643181971
"parse TARGZ archive",1,0,377793256,377793256,377793256,377793256,24295664,24295664,24295664,24295664
"store time information about deep scan",105882,0,285085146,2692,601,4132175,15081154199447,142433597,6512,22643181971
"check if deep scan is needed",249104,0,266690879,1070,180,816859,25468471029642,102240313,6512,22643181971
"check if maximum file size is exceeded",249104,0,136316756,547,120,259836,25468471029642,102240313,6512,22643181971
"fill in interesting content",249104,0,109739855,440,160,250427,25468471029642,102240313,6512,22643181971
"log object",502,0,90410552,180100,901,2043079,886998517803,1766929318,3386,22954733125
"log file",249104,0,60589897,243,100,48573,25468471029642,102240313,6512,22643181971
"parse TAR archive",1,0,43054894,43054894,43054894,43054894,12113,12113,12113,12113
"parsing Firefox history",1,0,41090835,41090835,41090835,41090835,788922638,788922638,788922638,788922638
"parse authorized_keys format",1,0,19491577,19491577,19491577,19491577,154194284,154194284,154194284,154194284
"truncate long values",502,0,13776176,27442,681,4510177,886998517803,1766929318,3386,22954733125
"parse system crontab",3,0,13503050,4501016,13296,6973819,345662188,115220729,31390904,202388785
"initialize process memory reader",68,0,12098217,177914,93599,316594,500335636309,7357877004,6512,22954733125
"enrich finding with file information",45,0,11933756,265194,15781,3024041,6765921843,150353818,3386,3262237020
"parse OLE format",14,0,9970345,712167,53603,2592478,2629181828,187798702,12113,344892702
"analyze process connection",68,0,6537784,96143,1693,4421628,500335636309,7357877004,6512,22954733125
"check for C2 IOCs",8,0,5921059,740132,101944,2346638,4007964385,500995548,6512,1943086649
"scan eBPF program with file YARA rules",1,0,1963658,1963658,1963658,1963658,13675,13675,13675,13675
"retrieve interesting process memory",68,0,1587041,23338,2676,147271,500335636309,7357877004,6512,22954733125
"truncate unimportant process memory sections",68,0,1225814,18026,5681,159957,500335636309,7357877004,6512,22954733125
"unpack UPX",3,0,988938,329646,274043,391017,322456384,107485461,12113,162450299
"log md5 to csv",38,0,436033,11474,140,48503,2687514065,70724054,12113,273296291
"check file mode",156,0,360882,2313,1092,4019,372977202903,2390879505,53021,4784966208
"check for known evil services",156,0,340120,2180,1062,5872,372977202903,2390879505,53021,4784966208
"parse mail",5,0,84933,16986,8586,36429,294593452,58918690,12113,168715505
"scan dependent files",35,0,18677,533,200,1382,130978794,3742251,12413,7845412
"check for port 0",6,0,12554,2092,1563,2815,4007505850,667917641,6512,1943086649
"check if profile is recent",1,0,10600,10600,10600,10600,3386,3386,3386,3386
"check for network pipes",6,0,5232,872,411,1384,4007505850,667917641,6512,1943086649
