Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;113;113;10294
1030;212;212;10180
2052;254;254;10142
3074;296;296;10087
4095;320;320;10059
5117;315;315;10027
6138;489;489;9946
7160;542;542;9882
8187;386;386;10046
9206;433;433;9957
10227;468;468;9941
11248;474;474;9873
12270;487;487;9854
13291;480;480;9859
14312;512;512;9841
15333;522;522;9814
16353;710;710;9654
17374;731;731;9618
18396;755;755;9603
19420;831;831;9528
20443;786;786;9542
21464;807;807;9484
22485;794;794;9513
23506;843;843;9569
24528;903;903;9503
25550;930;930;9478
26572;975;975;9430
27592;957;957;9418
28614;995;995;9352
29635;836;836;9517
30655;811;811;9534
31675;826;826;9515
32695;832;832;9505
33716;839;839;9496
34737;852;852;9486
35758;867;867;9480
36781;869;869;9467
37803;863;863;9447
38824;924;924;9451
39844;890;890;9448
40865;874;874;9438
41887;906;906;9430
42908;887;887;9420
43928;945;945;9372
44950;903;903;9415
45970;927;927;9383
46992;852;852;9459
48011;879;879;9452
49033;866;866;9446
50053;877;877;9433
51076;889;889;9422
52098;956;956;9420
53119;901;901;9415
54140;874;874;9431
55161;897;897;9453
56181;872;872;9446
57202;878;878;9435
58224;852;852;9452
59245;831;831;9474
60266;827;827;9473
61287;838;838;9466
62309;860;860;9462
63330;854;854;9454
64351;862;862;9448
65373;863;863;9448
66394;868;868;9446
67415;868;868;9442
68435;881;881;9429
69460;912;912;9438
70482;887;887;9447
71503;876;876;9443
72524;871;871;9450
73545;900;900;9450
74566;868;868;9449
75587;884;884;9449
76608;864;864;9455
77628;867;867;9446
78648;864;864;9452
79668;853;853;9464
80688;844;844;9476
81709;845;845;9472
82730;867;867;9472
83751;852;852;9471
84773;866;866;9469
85794;861;861;9461
86816;868;868;9458
87838;893;893;9458
88859;870;870;9451
89903;859;859;9457
90924;846;846;9468
91945;861;861;9457
92964;870;870;9450
93984;876;876;9456
95003;874;874;9457
96024;874;874;9459
97045;876;876;9468
