Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;114;114;10290
1030;201;201;10173
2050;245;245;10119
3072;297;297;10064
4093;320;320;9997
5115;315;315;9985
6137;432;432;9965
7164;503;503;9885
8189;359;359;10053
9211;423;423;9995
10233;457;457;9960
11255;436;436;9889
12276;476;476;9848
13298;485;485;9833
14319;507;507;9810
15341;539;539;9744
16362;742;742;9662
17383;716;716;9672
18405;778;778;9605
19427;778;778;9610
20447;871;871;9506
21469;858;858;9502
22490;890;890;9464
23512;870;870;9564
24534;950;950;9481
25554;980;980;9448
26576;1030;1030;9388
27597;972;972;9414
28618;993;993;9393
29640;882;882;9496
30661;922;922;9459
31683;989;989;9430
32707;1090;1090;9347
33731;1041;1041;9348
34751;1053;1053;9333
35772;1190;1190;9331
36794;1104;1104;9308
37818;1127;1127;9211
38843;1170;1170;9198
39867;1065;1065;9267
40890;1097;1097;9280
41912;1081;1081;9273
42935;1048;1048;9276
43968;1073;1073;9257
44988;1073;1073;9258
46007;1072;1072;9259
47028;1063;1063;9260
48048;1057;1057;9261
49069;1057;1057;9263
50089;1043;1043;9258
51108;1048;1048;9256
52126;1048;1048;9256
53145;993;993;9263
54167;990;990;9270
55191;974;974;9294
56209;929;929;9328
57228;929;929;9332
58247;934;934;9334
59266;934;934;9330
60284;934;934;9334
61303;934;934;9340
62323;934;934;9343
63343;933;933;9340
64364;933;933;9336
65386;933;933;9337
66408;933;933;9328
67429;933;933;9333
68451;933;933;9323
69473;933;933;9300
70494;933;933;9305
71516;933;933;9302
72538;933;933;9299
73560;933;933;9299
74583;933;933;9291
75604;933;933;9292
76626;933;933;9291
77648;933;933;9291
78668;933;933;9287
79689;933;933;9290
80710;933;933;9288
81731;933;933;9286
82752;933;933;9280
83774;933;933;9296
84794;1023;1023;9265
85813;1024;1024;9263
86834;1227;1227;9031
87854;1286;1286;8971
88875;1466;1466;8843
89895;1556;1556;8750
90915;1628;1628;8674
91934;1630;1630;8670
92954;1680;1680;8613
93973;1720;1720;8571
94992;1722;1722;8569
96011;1776;1776;8515
97031;1798;1798;8501
98052;2025;2025;8278
99074;2027;2027;8274
100095;2202;2202;8151
101126;2510;2510;8134
102159;2656;2656;8096
103187;2575;2575;7983
104214;2647;2647;7896
105241;2727;2727;7845
106268;2434;2434;7863
107295;2449;2449;7843
108322;2448;2448;7841
109350;2441;2441;7850
110384;2441;2441;7850
111411;2444;2444;7850
112460;2436;2436;7862
113484;2536;2536;7780
114518;2639;2639;7651
115551;2659;2659;7650
116578;2685;2685;7622
117604;2637;2637;7641
118631;2632;2632;7643
119658;2680;2680;7614
120685;2681;2681;7614
121712;2694;2694;7614
122742;2537;2537;7721
123771;2535;2535;7724
124803;2536;2536;7724
125830;2535;2535;7725
126859;2591;2591;7745
127887;2670;2670;7686
128914;2570;2570;7737
129939;2762;2762;7543
130964;2784;2784;7541
131988;2760;2760;7536
133017;2760;2760;7536
134046;2753;2753;7539
135078;2827;2827;7474
136106;2670;2670;7595
137135;2768;2768;7612
138160;2818;2818;7612
139189;2852;2852;7608
140212;3025;3025;7453
141239;2848;2848;7447
142266;2805;2805;7483
143298;2800;2800;7488
144328;2801;2801;7488
145356;2813;2813;7482
146387;2799;2799;7478
147418;2898;2898;7504
148444;2939;2939;7496
149484;3040;3040;7428
150512;2946;2946;7353
151537;2932;2932;7366
152561;2908;2908;7382
153588;2919;2919;7370
154614;2904;2904;7387
155640;2928;2928;7373
156666;2986;2986;7328
157691;3079;3079;7219
158721;3078;3078;7214
159750;3180;3180;7221
160780;3218;3218;7220
161807;3346;3346;7100
162834;3151;3151;7104
163860;3122;3122;7117
164894;3122;3122;7117
165928;3123;3123;7120
166957;3121;3121;7128
167987;3122;3122;7127
169023;3122;3122;7129
170055;2974;2974;7252
171095;2837;2837;7379
172122;2935;2935;7298
173148;2936;2936;7298
174176;2890;2890;7334
175212;2885;2885;7339
176242;3083;3083;7136
177266;3081;3081;7136
178292;3082;3082;7136
179319;3097;3097;7134
180347;3155;3155;7103
181383;3080;3080;7139
182414;3082;3082;7145
183442;3125;3125;7179
184482;3208;3208;7193
185514;3342;3342;7196
186543;3440;3440;7126
187572;3315;3315;7137
188604;3127;3127;7143
189633;3145;3145;7121
190658;3127;3127;7137
191686;3117;3117;7153
192712;3122;3122;7149
193744;3032;3032;7353
194771;3088;3088;7333
195798;3309;3309;7125
196841;3141;3141;7118
197872;3132;3132;7125
198897;3119;3119;7131
199938;3153;3153;7119
200964;3202;3202;7131
201991;3295;3295;7126
203018;3260;3260;7017
204045;3102;3102;7124
205080;3186;3186;7039
206108;2964;2964;7226
207134;2949;2949;7260
208170;2993;2993;7249
209191;2882;2882;7350
210214;2881;2881;7317
211235;0;0;10376
