hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3427431,3426775,3714737503800,1083825,0,725451476900,118725185312200,34639701,0,1921587444300
"scan with file YARA rules",55713,0,897648605000,16112013,0,9124410400,1651445326500,29642010,0,179851870500
"scan with process YARA rules",118,0,204240233900,1730849439,0,15322723700,8573614589100,72657750755,0,217673656700
"parse CAB archive",26,0,143000439200,5500016892,2019700,100925300700,0,0,0,0
"scan object with YARA",98825,0,97671338900,988326,0,335645400,680792750363400,6888871746,0,217673656700
"scan with meta YARA rules",95772,0,74278876400,775580,0,43168600,1680900117500,17551059,0,179851870500
"apply Sigma rules",2933190,0,71122853500,24247,0,17647300,753367101180300,256842243,0,217673656700
"parse GZIP archive",6632,0,66305244100,9997775,0,930780600,0,0,0,0
"parse registry hive",381,0,53968536300,141649701,0,23423644000,0,0,0,0
"parse log file",206,0,49344647900,239537125,0,16544126000,0,0,0,0
"parse Shim database",21,0,48302457400,2300117019,7582600,12699657200,0,0,0,0
"parse file content",55713,0,40851742700,733253,0,2418977900,1651445326500,29642010,0,179851870500
"parse ZIP archive",312,0,39298099500,125955447,0,21087040400,0,0,0,0
"parse ETL file",237,0,38611961500,162919668,7075000,19510824000,0,0,0,0
"parse SHIM cache",2,0,21613284200,10806642100,760506600,20852777600,0,0,0,0
"schedule scan for executed file",884,0,20199835900,22850493,0,4454982500,0,0,0,0
"parsing Chrome history",5,0,14715806200,2943161240,6097400,14649350200,0,0,0,0
"parse Amcache",4,0,12652773700,3163193425,0,12652773700,0,0,0,0
"parse CHM file",23,0,11925337400,518492930,114713700,1084878600,0,0,0,0
"parse OLE format",22,0,8332381500,378744613,7592000,7159473300,0,0,0,0
"extract process handles",118,0,7200027900,61017185,6605000,537247600,8573614589100,72657750755,0,217673656700
"check file existence",107636,0,6663358800,61906,0,7956300,9008927047200,83698084,0,217673656700
"add meta information",21027,0,4972888700,236500,0,756660200,1680900117500,79940082,0,179851870500
"check if file was already scanned",106481,0,4293701200,40323,0,5814000,8976998057300,84306102,0,217673656700
"scan entry",710,0,4273922700,6019609,0,3649252500,0,0,0,0
"parse RAR archive",15,0,3720044900,248002993,0,1932642900,0,0,0,0
"analyze prefetch file",343,0,3624632500,10567441,1757000,616503700,0,0,0,0
"check file excludes",24765,0,3082247500,124459,0,1487809000,9008927047200,363776581,0,217673656700
"extract process environment variables",118,0,2617425000,22181567,0,35721900,8573614589100,72657750755,0,217673656700
"parse PowerShell module cache",1,0,1661409300,1661409300,1661409300,1661409300,0,0,0,0
"scan process for malicious indicators",118,0,1592114900,13492499,1008600,184223600,8573614589100,72657750755,0,217673656700
"check with STIX IOCs",1149361,0,1527551800,1329,0,5280700,1788939817200,1556464,0,179851870500
"check if object should be logged",2933190,0,1355370600,462,0,5868000,753367101180300,256842243,0,217673656700
"apply false positive filters",2933190,0,1157241100,394,0,6359200,753367101180300,256842243,0,217673656700
"enrich finding with file information",333,0,1148567300,3449151,0,190096300,76090942600,228501329,0,29454791000
"scan scheduled task image",180,0,1135169900,6306499,0,185962600,77142338700,428568548,0,1548760400
"parse Atjobs file",237,0,959765900,4049645,1050500,12274500,0,0,0,0
"log object",73715,0,912859000,12383,0,3161100,10956280062400,148630266,0,217673656700
"limit frequent matches",2933190,0,761094700,259,0,8456300,753367101180300,256842243,0,217673656700
"apply hash IOCs",55713,0,517613500,9290,0,3351300,1651445326500,29642010,0,179851870500
"parse ESE database",8,0,442200800,55275100,0,337887000,0,0,0,0
"check size",1093648,0,425250800,388,0,2538900,137494490700,125720,0,137494490700
"parse SRUM database",1,0,342595600,342595600,342595600,342595600,0,0,0,0
"apply handle IOCs",6332,0,340501100,53774,0,5033200,424402597131600,67025046925,0,217673656700
"search for Cobalt Strike beacons",81134,0,335098500,4130,0,3409500,10225059915600,126026818,0,217673656700
"store time information about deep scan",55713,0,314961500,5653,0,2526600,1651445326500,29642010,0,179851870500
"scan started image",9,0,257856200,28650688,0,228047900,22267790100,2474198900,2474198900,2474198900
"deduplicate reasons",95772,0,211081200,2203,0,2538300,1680900117500,17551059,0,179851870500
"check for suspicious event ID",299247,0,202191000,675,0,2193000,87024156795700,290810456,0,16248180000
"scan object's command line with YARA",118,0,183492400,1555020,0,3173300,8573614589100,72657750755,0,217673656700
"check for suspicious locations",885,0,183353800,207179,0,4465000,16660523400,18825450,0,16660523400
"scan SHIM cache entry for executed file",884,0,180399100,204071,0,2506600,0,0,0,0
"check if deep scan is needed",95772,0,158688800,1656,0,3022200,1680900117500,17551059,0,179851870500
"check process excludes",133,0,135818400,1021190,0,6383300,9393352938200,70626713821,0,217673656700
"parse WMI persistence file",1,0,102086700,102086700,102086700,102086700,0,0,0,0
"check if maximum file size is exceeded",95772,0,66354700,692,0,2506200,1680900117500,17551059,0,179851870500
"fill in interesting content",95772,0,51883100,541,0,2052100,1680900117500,17551059,0,179851870500
"parse LNK format",184,0,45525500,247421,0,2527700,0,0,0,0
"parse jumplist file",11,0,35713900,3246718,0,14267400,0,0,0,0
"log found WER report",12,0,33500300,2791691,1049500,5241700,0,0,0,0
"truncate long values",2473,0,31761700,12843,0,2037800,9209119657400,3723865611,0,217673656700
"check for webserver directory",6332,0,25938300,4096,0,2038800,424402597131600,67025046925,0,217673656700
"log file",95772,0,25877700,270,0,2044000,1680900117500,17551059,0,179851870500
"compare cache to last scan",2,0,14742900,7371450,4652300,10090600,0,0,0,0
"analyze process connection",118,0,14116700,119633,0,3386100,8573614589100,72657750755,0,217673656700
"check for C2 IOCs",33,0,12541200,380036,0,2124200,1007286417800,30523830842,0,203082624400
"compare to ThorDB",1,0,10809700,10809700,10809700,10809700,16660523400,16660523400,16660523400,16660523400
"WER",12,0,7088100,590675,0,2075400,0,0,0,0
"scan with pipe IOCs",41,0,5198700,126797,0,1514700,930480100,22694636,533400,39449400
"retrieve interesting process memory",118,0,5076900,43024,0,2038700,8573614589100,72657750755,0,217673656700
"check service permissions",688,0,4540500,6599,0,2010300,564359917800,820290578,0,22611008500
"parse EVTX file",179,0,4409000,24631,0,3363200,0,0,0,0
"initialize process memory reader",118,0,4139300,35078,0,2026400,8573614589100,72657750755,0,217673656700
"parse Microsoft Defender Protection log",9,0,3690300,410033,0,3690300,0,0,0,0
"check for service overlap",683,0,1648800,2414,0,565900,440608478000,645107581,0,17263710200
"check for known suspicious indicators",5,0,1571900,314380,0,527000,17440700,3488140,0,6317200
"scan network share metadata",3,0,1038200,346066,0,520100,5313400,1771133,0,3175900
"check for golden ticket",1,0,516500,516500,516500,516500,0,0,0,0
"truncate unimportant process memory sections",109,0,0,0,0,0,7593381371700,69664049281,0,217673656700
"check for network pipes",15,0,0,0,0,0,1007286417800,67152427853,0,203082624400
