hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273437,329319,1386374997494,1088687,0,21011021355,107700679264261,84574799,0,93653145633
"scan with file YARA rules",105882,0,486273225039,4592595,1328254,5329619117,59677375427494,563621535,11663,93653145633
"scan with meta YARA rules",249151,0,239552625746,961475,98127,5328949741,98720971961791,396229483,10810,93653145633
"scan object with YARA",50599,0,152084008259,3005672,369586,3784742096,10213043157383,201842786,5551,61868782644
"scan with process YARA rules",68,0,70438931713,1035866642,40957931,4929644142,128568750133,1890716913,30137,8525667418
"apply Sigma rules",994803,0,59186289134,59495,6883,42344577,142644240774697,143389435,1232,93653145633
"compare to ThorDB",156,0,49953993463,320217906,44836272,382493515,371541476095,2381676128,19988,4974013102
"parse log file",135,0,39074312042,289439348,1964,3305402574,109421989870,810533258,21452,17611121698
"parse GZIP archive",10164,0,34882527703,3431968,59944,3590947619,7106461932388,699179647,21452,40810986469
"schedule scan for symlink target",59506,0,34471819642,579299,8656,7910808672,12894441544363,216691452,13566,93650720774
"check file excludes",90360,0,26460568362,292834,121,677669179,10198817878900,112868723,11663,61868782644
"parse ZIP archive",190,0,23264023689,122442229,194982,7822224623,151877364269,799354548,21452,15758816469
"parse file content",105882,0,16071749959,151789,1924,667668594,59677375427494,563621535,11663,93653145633
"add meta information",46234,0,9645481540,208623,1974,2304953814,8022729157370,173524444,11663,61868782644
"scan process for malicious indicators",68,0,8768056419,128942006,69722,4836328373,128568750133,1890716913,30137,8525667418
"scan object's command line with YARA",68,0,5927373924,87167263,896490,2390486379,128568750133,1890716913,30137,8525667418
"parse journald format",5,0,4459630125,891926025,54946926,3271792936,42798625,8559725,21452,26250135
"check if file was already scanned",308857,0,2498490586,8089,110,41264767,106448221325424,344652124,10810,93653145633
"check file existence",308989,0,2432837346,7873,109,4474179,106525612906805,344755356,10810,93653145633
"check with STIX IOCs",105882,0,1339950743,12655,922,4111045,59677375427494,563621535,11663,93653145633
"check process excludes",207,0,1205143141,5821947,240,623972258,149669555908,723041332,11972,8525667418
"check if object should be logged",994803,0,814657573,818,210,3701394,142644240774697,143389435,1232,93653145633
"search for Cobalt Strike beacons",179868,0,734092357,4081,831,3654325,77172983049021,429053433,10810,93653145633
"apply hash IOCs",105882,0,708339081,6689,2124,4678068,59677375427494,563621535,11663,93653145633
"apply false positive filters",994803,0,554304174,557,200,7399120,142644240774697,143389435,1232,93653145633
"store time information about deep scan",105882,0,532022373,5024,662,12473604,59677375427494,563621535,11663,93653145633
"deduplicate reasons",249151,0,517097172,2075,120,5788156,98720971961791,396229483,10810,93653145633
"limit frequent matches",994803,0,478440508,480,140,2901016,142644240774697,143389435,1232,93653145633
"log object",502,0,352576286,702343,962,4823215,544408262386,1084478610,5551,16212293315
"check if deep scan is needed",249151,0,337215196,1353,170,2318945,98720971961791,396229483,10810,93653145633
"parse TARGZ archive",1,0,268211277,268211277,268211277,268211277,1686587,1686587,1686587,1686587
"check if maximum file size is exceeded",249151,0,178650856,717,120,3396351,98720971961791,396229483,10810,93653145633
"fill in interesting content",249151,0,143727267,576,160,2074078,98720971961791,396229483,10810,93653145633
"log file",249151,0,70614579,283,100,450940,98720971961791,396229483,10810,93653145633
"extract process handles",68,0,35969302,528960,201916,4578988,128568750133,1890716913,30137,8525667418
"parse authorized_keys format",1,0,30723861,30723861,30723861,30723861,184072672,184072672,184072672,184072672
"parsing Firefox history",1,0,26268769,26268769,26268769,26268769,94155450,94155450,94155450,94155450
"extract process environment variables",68,0,26172005,384882,127824,4052544,128568750133,1890716913,30137,8525667418
"parse TAR archive",1,0,22418231,22418231,22418231,22418231,1877784,1877784,1877784,1877784
"initialize process memory reader",68,0,15674017,230500,103577,1684555,128568750133,1890716913,30137,8525667418
"enrich finding with file information",45,0,15420499,342677,17292,2314577,38991109611,866469102,5551,16212293315
"truncate long values",502,0,14713479,29309,652,5469909,544408262386,1084478610,5551,16212293315
"parse OLE format",14,0,5953418,425244,60065,982946,15401162274,1100083019,21452,13848665199
"schedule scan for executable",156,0,5275495,33817,14347,89882,371541476095,2381676128,19988,4974013102
"check for C2 IOCs",8,0,4188071,523508,64162,3015324,319541473,39942684,3015164,216141110
"unpack UPX",3,0,3851651,1283883,341010,2146307,408836558,136278852,21452,398363771
"analyze process connection",68,0,3299164,48517,1674,2338652,128568750133,1890716913,30137,8525667418
"retrieve interesting process memory",68,0,2708724,39834,3116,862997,128568750133,1890716913,30137,8525667418
"parse mail",5,0,2255473,451094,11822,1231349,119218518,23843703,5443979,46473998
"scan eBPF program with file YARA rules",1,0,2070071,2070071,2070071,2070071,17734,17734,17734,17734
"truncate unimportant process memory sections",68,0,1077847,15850,3927,41730,128568750133,1890716913,30137,8525667418
"log md5 to csv",38,0,631170,16609,130,133366,38877937329,1023103613,21452,16212293315
"check file mode",156,0,471588,3023,701,6593,371541476095,2381676128,19988,4974013102
"check for known evil services",156,0,282844,1813,1253,4078,371541476095,2381676128,19988,4974013102
"parse system crontab",3,0,204340,68113,10260,115058,5709020283,1903006761,691063011,4016449440
"scan dependent files",35,0,26672,762,180,2415,71380067,2039430,7964,6536394
"check for port 0",6,0,12001,2000,1171,2364,309887890,51647981,10083783,216141110
"check if profile is recent",1,0,7825,7825,7825,7825,5551,5551,5551,5551
"check for network pipes",6,0,3608,601,240,1133,309887890,51647981,10083783,216141110
