Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;116;116;10289
1031;209;209;10178
2053;254;254;10134
3076;291;291;10063
4099;322;322;10039
5121;330;330;10017
6143;422;422;9879
7164;490;490;9906
8191;362;362;10013
9211;384;384;9956
10234;413;413;9925
11255;441;441;9854
12276;422;422;9881
13297;422;422;9897
14319;454;454;9866
15341;494;494;9824
16362;643;643;9686
17383;688;688;9632
18402;744;744;9591
19425;743;743;9583
20447;777;777;9562
21469;818;818;9515
22492;803;803;9508
23513;937;937;9480
24535;994;994;9419
25557;1024;1024;9376
26579;1104;1104;9290
27600;892;892;9455
28621;963;963;9382
29642;792;792;9561
30662;765;765;9544
31683;764;764;9548
32705;776;776;9537
33726;779;779;9529
34747;774;774;9525
35769;806;806;9517
36789;797;797;9507
37810;836;836;9488
38831;810;810;9488
39852;797;797;9466
40874;827;827;9463
41895;820;820;9448
42916;849;849;9410
43937;790;790;9489
44959;830;830;9429
45980;779;779;9495
47001;792;792;9496
48023;791;791;9491
49043;794;794;9488
50065;780;780;9505
51086;837;837;9505
52108;796;796;9492
53129;797;797;9481
54150;804;804;9476
55171;922;922;9469
56193;830;830;9458
57214;822;822;9471
58235;802;802;9491
59256;827;827;9490
60277;815;815;9483
61299;837;837;9479
62321;829;829;9473
63342;840;840;9481
64363;841;841;9468
65384;857;857;9457
66406;855;855;9457
67427;922;922;9386
68447;858;858;9449
69468;870;870;9463
70489;861;861;9458
71510;870;870;9447
72533;873;873;9439
73553;882;882;9422
74574;905;905;9421
75596;881;881;9421
76617;853;853;9450
77638;844;844;9452
78659;851;851;9448
79680;835;835;9468
80702;836;836;9472
81724;864;864;9471
82745;851;851;9459
83764;862;862;9469
84785;848;848;9463
85804;870;870;9455
86826;870;870;9448
87846;858;858;9450
88867;861;861;9446
89889;841;841;9469
90910;842;842;9467
91931;848;848;9473
92952;849;849;9462
93973;834;834;9463
94994;837;837;9463
96014;841;841;9460
97035;841;841;9466
98055;835;835;9471
99074;805;805;9497
100092;796;796;9510
101111;797;797;9512
102129;773;773;9511
103149;773;773;9505
104169;738;738;9540
105187;739;739;9544
106206;730;730;9565
107224;730;730;9563
108244;728;728;9559
109263;725;725;9558
110282;724;724;9562
111300;694;694;9598
112319;699;699;9585
113339;699;699;9568
114360;699;699;9566
115381;699;699;9558
116402;699;699;9563
117422;699;699;9554
118444;699;699;9529
119465;699;699;9532
120486;699;699;9527
121508;699;699;9527
122529;699;699;9531
123550;699;699;9531
124572;699;699;9533
125594;699;699;9526
126615;699;699;9527
127636;699;699;9533
128657;699;699;9531
129679;699;699;9535
130699;699;699;9530
131720;699;699;9527
132741;699;699;9528
133761;730;730;9484
134781;730;730;9481
135800;763;763;9475
136820;765;765;9472
137840;765;765;9469
138859;799;799;9437
139878;802;802;9439
140897;802;802;9440
141915;821;821;9430
142933;820;820;9438
143953;835;835;9421
144975;839;839;9426
145994;814;814;9458
147012;828;828;9447
148031;836;836;9444
149050;854;854;9430
150073;857;857;9432
151092;884;884;9420
152114;935;935;9406
153136;953;953;9392
154156;960;960;9383
155177;965;965;9378
156202;965;965;9377
157224;1104;1104;9340
158245;1149;1149;9339
159267;1152;1152;9307
160287;1164;1164;9302
161309;1227;1227;9282
162330;1157;1157;9179
163352;1270;1270;9114
164374;1311;1311;9057
165396;1411;1411;9057
166417;1466;1466;9045
167437;1428;1428;9047
168459;1471;1471;9047
169480;1513;1513;9046
170502;1549;1549;9045
171524;1412;1412;9042
172545;1461;1461;9027
173566;1376;1376;9028
174588;1410;1410;9027
175610;1291;1291;9005
176630;1283;1283;9000
177651;1275;1275;9008
178673;1275;1275;9009
179694;1275;1275;9009
180714;1275;1275;9008
181735;1281;1281;9008
182757;1295;1295;9006
183779;1302;1302;9005
184801;1314;1314;8998
185821;1314;1314;8997
186843;1161;1161;9125
187864;1159;1159;9125
188886;1159;1159;9126
189907;1159;1159;9125
190929;1159;1159;9125
191950;1159;1159;9125
192971;1159;1159;9125
193992;1120;1120;9153
195013;1286;1286;9070
196034;1351;1351;9044
197055;1400;1400;8984
198078;1456;1456;8981
199099;1397;1397;8988
200121;1465;1465;8988
201142;1536;1536;8948
202163;1454;1454;8946
203184;1499;1499;8946
204205;1359;1359;8938
205226;1310;1310;8972
206247;1314;1314;8968
207268;1310;1310;8967
208290;1312;1312;8969
209311;1312;1312;8969
210331;1290;1290;8993
211353;1290;1290;8993
212372;1290;1290;8992
213393;1290;1290;8992
214414;1291;1291;8987
215434;1296;1296;8987
216455;1303;1303;8987
217476;1296;1296;8987
218498;1309;1309;8978
219518;1336;1336;8957
220540;1345;1345;8954
221565;1350;1350;8949
222587;1192;1192;9087
223607;1188;1188;9097
224627;1190;1190;9093
225648;1190;1190;9095
226668;1190;1190;9095
227688;1094;1094;9179
228710;1116;1116;9171
229733;1116;1116;9171
230755;1123;1123;9164
231777;1124;1124;9164
232798;1112;1112;9180
233822;1112;1112;9180
234843;1112;1112;9180
235867;1112;1112;9179
236888;1112;1112;9179
237910;1112;1112;9179
238933;1112;1112;9178
239954;1112;1112;9178
240975;1113;1113;9178
241998;1092;1092;9193
243019;1076;1076;9206
244040;1076;1076;9205
245061;1079;1079;9205
246083;1079;1079;9205
247104;1079;1079;9205
248127;1079;1079;9205
249149;1079;1079;9205
250171;1079;1079;9205
251192;1079;1079;9205
252213;1079;1079;9204
253236;1079;1079;9204
254257;1079;1079;9204
255279;1079;1079;9204
256301;1079;1079;9204
257322;1097;1097;9198
258344;1098;1098;9198
259366;1089;1089;9204
260387;1089;1089;9204
261409;1090;1090;9204
262431;1088;1088;9204
263451;1088;1088;9203
264473;1089;1089;9203
265495;1090;1090;9203
266517;1089;1089;9202
267538;1089;1089;9202
268559;1091;1091;9202
269581;1058;1058;9233
270601;1070;1070;9221
271621;1078;1078;9218
272642;1077;1077;9217
273663;1072;1072;9222
274684;1074;1074;9221
275704;1070;1070;9220
276724;1071;1071;9219
277744;1075;1075;9213
278765;1078;1078;9213
279783;1066;1066;9213
280803;1048;1048;9242
281824;1046;1046;9242
282846;1048;1048;9242
283868;1060;1060;9242
284888;1059;1059;9242
285909;1049;1049;9242
286929;1048;1048;9242
287949;1065;1065;9242
288973;1051;1051;9242
289994;1056;1056;9241
291016;1055;1055;9236
292037;1090;1090;9237
293059;1081;1081;9236
294079;1063;1063;9236
295099;1073;1073;9236
296120;1069;1069;9236
297141;1062;1062;9235
298161;1068;1068;9235
299183;1064;1064;9231
300205;1064;1064;9231
301226;1086;1086;9231
302247;1064;1064;9231
303268;1065;1065;9231
304289;1075;1075;9231
305309;1089;1089;9204
306330;1105;1105;9191
307351;1116;1116;9182
308373;1116;1116;9182
309394;1113;1113;9182
310416;1109;1109;9188
311435;1111;1111;9188
312456;1116;1116;9186
313477;1118;1118;9186
314498;1115;1115;9187
315520;1115;1115;9186
316540;1115;1115;9186
317561;1115;1115;9186
318582;1115;1115;9185
319603;1079;1079;9224
320623;1090;1090;9219
321644;1135;1135;9178
322665;1116;1116;9193
323687;1107;1107;9193
324707;1109;1109;9193
325727;1186;1186;9114
326753;1261;1261;9039
327774;1254;1254;9028
328796;1239;1239;9030
329814;1208;1208;9033
330834;1231;1231;9018
331854;1231;1231;8996
332882;1230;1230;9026
333903;1245;1245;8989
334925;1268;1268;8981
335945;1218;1218;8998
336964;1232;1232;8985
337986;1232;1232;8993
339007;1245;1245;8990
340027;1226;1226;8996
341045;1240;1240;8989
342065;1242;1242;8979
343086;1283;1283;8935
344105;1287;1287;8945
345125;1257;1257;8979
346144;1240;1240;8977
347165;1245;1245;8988
348186;1259;1259;8950
349206;1192;1192;8991
350228;1194;1194;9012
351249;1194;1194;9036
352270;1169;1169;9069
353291;1168;1168;9070
354310;1211;1211;9033
355331;1221;1221;9045
356352;1242;1242;9041
357373;1249;1249;9029
358393;1213;1213;9032
359413;1226;1226;9032
360433;1250;1250;9016
361454;1274;1274;8973
362485;1267;1267;8992
363505;1160;1160;9052
364525;1163;1163;9060
365548;1236;1236;9029
366570;1212;1212;9022
367589;1280;1280;8951
368610;1279;1279;8957
369630;1274;1274;8955
370651;1265;1265;8955
371672;1243;1243;8975
372693;1263;1263;8969
373713;1256;1256;8991
374733;1199;1199;9001
375755;1200;1200;9006
376776;1188;1188;9035
377797;1194;1194;9039
378818;1186;1186;9048
379838;1174;1174;9071
380862;1175;1175;9074
381883;1148;1148;9101
382903;1147;1147;9110
383924;1144;1144;9111
384943;1164;1164;9107
385965;1118;1118;9153
386985;1118;1118;9152
388004;1119;1119;9152
389023;1075;1075;9185
390040;1075;1075;9185
391058;1061;1061;9202
392077;1061;1061;9203
393096;1024;1024;9237
394114;1006;1006;9257
395133;1006;1006;9256
396152;1006;1006;9256
397170;1021;1021;9241
398191;1064;1064;9201
399211;1065;1065;9201
400232;1073;1073;9200
401254;1069;1069;9200
402275;1078;1078;9205
403295;1078;1078;9203
404317;1078;1078;9203
405338;1078;1078;9203
406359;1078;1078;9203
407381;1078;1078;9202
408401;1079;1079;9202
409422;1079;1079;9202
410444;1094;1094;9186
411465;1095;1095;9186
412485;1093;1093;9186
413506;1093;1093;9185
414526;1089;1089;9189
415546;1089;1089;9189
416566;1090;1090;9182
417585;1093;1093;9183
418605;1093;1093;9183
419627;1093;1093;9183
420648;1091;1091;9184
421669;1091;1091;9184
422690;1091;1091;9184
423711;1056;1056;9215
424732;1057;1057;9215
425754;1069;1069;9207
426775;1065;1065;9210
427796;1066;1066;9210
428817;1062;1062;9216
429838;1062;1062;9216
430859;1062;1062;9215
431880;1062;1062;9215
432902;1065;1065;9213
433921;1066;1066;9213
434942;1070;1070;9212
435963;1074;1074;9211
436983;1075;1075;9211
438004;1075;1075;9211
439025;1071;1071;9210
440049;1067;1067;9210
441069;1067;1067;9210
442090;1067;1067;9210
443110;1067;1067;9209
444131;1067;1067;9209
445153;1067;1067;9209
446173;1067;1067;9209
447194;1067;1067;9209
448216;1086;1086;9187
449238;1087;1087;9187
450258;1087;1087;9187
451278;1087;1087;9187
452298;1087;1087;9187
453320;1087;1087;9187
454341;1088;1088;9187
455363;1107;1107;9166
456385;1097;1097;9171
457406;1097;1097;9170
458427;1098;1098;9164
459449;1103;1103;9164
460469;1103;1103;9166
461490;1103;1103;9167
462512;1103;1103;9167
463532;1112;1112;9145
464553;1112;1112;9141
465573;1112;1112;9141
466593;1092;1092;9167
467612;1092;1092;9169
468633;1093;1093;9171
469655;1093;1093;9172
470676;1101;1101;9170
471698;1101;1101;9170
472720;1101;1101;9170
473741;1089;1089;9184
474762;1089;1089;9184
475784;1089;1089;9184
476805;1085;1085;9183
477826;1085;1085;9183
478848;1085;1085;9183
479869;1062;1062;9209
480889;1051;1051;9223
481911;1051;1051;9222
482933;1051;1051;9222
483955;1047;1047;9222
484975;1047;1047;9222
485995;1047;1047;9222
487014;1047;1047;9222
488036;1051;1051;9222
489058;1054;1054;9221
490078;1054;1054;9221
491097;1054;1054;9221
492115;1049;1049;9221
493134;1044;1044;9223
494153;1038;1038;9228
495171;1038;1038;9228
496190;1037;1037;9228
497209;1037;1037;9228
498227;1024;1024;9245
499246;1024;1024;9245
500267;1007;1007;9258
501285;1007;1007;9258
502303;1060;1060;9213
503324;1088;1088;9186
504345;1061;1061;9174
505366;1065;1065;9175
506388;1069;1069;9178
507409;1069;1069;9181
508430;1069;1069;9186
509450;1070;1070;9187
510471;1070;1070;9188
511492;1073;1073;9191
512513;1073;1073;9193
513535;1073;1073;9197
514556;1088;1088;9189
515578;1088;1088;9189
516598;1088;1088;9189
517619;1088;1088;9189
518639;1088;1088;9188
519660;1089;1089;9188
520680;1089;1089;9189
521700;1115;1115;9165
522720;1115;1115;9164
523741;1115;1115;9164
524761;1115;1115;9164
525783;1115;1115;9164
526805;1115;1115;9164
527826;1115;1115;9163
528848;1116;1116;9159
529870;1117;1117;9160
530891;1112;1112;9160
531913;1108;1108;9162
532934;1108;1108;9162
533955;1109;1109;9163
534977;1109;1109;9164
535998;1109;1109;9167
537018;1109;1109;9167
538039;1074;1074;9207
539058;1074;1074;9207
540079;1070;1070;9212
541099;1070;1070;9212
542119;1070;1070;9212
543139;1070;1070;9212
544161;1070;1070;9212
545182;1067;1067;9212
546203;1072;1072;9212
547223;1072;1072;9212
548245;1074;1074;9209
549265;1074;1074;9209
550286;1074;1074;9209
551306;1074;1074;9209
552327;1074;1074;9209
553349;1074;1074;9209
554371;1043;1043;9232
555391;1044;1044;9225
556412;1044;1044;9227
557432;1044;1044;9227
558453;1044;1044;9227
559474;1044;1044;9227
560495;1044;1044;9227
561516;1044;1044;9231
562536;1045;1045;9231
563558;1052;1052;9227
564580;1052;1052;9227
565601;1053;1053;9227
566622;1053;1053;9227
567643;1054;1054;9226
568664;1054;1054;9226
569683;1035;1035;9247
570709;1047;1047;9235
571729;1041;1041;9242
572749;1042;1042;9242
573767;1048;1048;9245
574786;1046;1046;9244
575805;1227;1227;9055
576824;1236;1236;9052
577845;1238;1238;9047
578866;1238;1238;9047
579888;1239;1239;9047
580909;1239;1239;9047
581930;1240;1240;9046
582951;1240;1240;9046
583971;1240;1240;9046
584991;1240;1240;9046
586012;1184;1184;9061
587031;1162;1162;9088
588052;1162;1162;9092
589074;1162;1162;9093
590095;1162;1162;9095
591117;1162;1162;9097
592138;1162;1162;9098
593157;1143;1143;9135
594176;1051;1051;9205
595194;1055;1055;9205
596213;1039;1039;9228
597231;1035;1035;9229
598249;1020;1020;9243
599268;1019;1019;9246
600287;1051;1051;9228
601308;1067;1067;9208
602330;1068;1068;9208
603351;1068;1068;9208
604371;1068;1068;9208
605392;1068;1068;9208
606413;1068;1068;9208
607432;1071;1071;9208
608450;1074;1074;9208
609476;1076;1076;9207
610500;1074;1074;9211
611519;1071;1071;9217
612541;1056;1056;9223
613562;1069;1069;9203
614582;1079;1079;9196
615603;1090;1090;9192
616624;1091;1091;9191
617645;1130;1130;9150
618665;1120;1120;9158
619687;1120;1120;9158
620707;1120;1120;9158
621729;1121;1121;9158
622750;1122;1122;9157
623781;1112;1112;9160
624802;1113;1113;9160
625824;1114;1114;9161
626846;1116;1116;9161
627867;1117;1117;9160
628888;1124;1124;9153
629908;1116;1116;9158
630929;1125;1125;9153
631950;1126;1126;9153
632970;1126;1126;9154
633991;1129;1129;9153
635013;1121;1121;9153
636034;1122;1122;9152
637052;1094;1094;9182
638073;1097;1097;9179
639092;1098;1098;9178
640113;1099;1099;9178
641132;1103;1103;9178
642152;1107;1107;9176
643176;1110;1110;9174
644194;1113;1113;9173
645215;1116;1116;9169
646237;1118;1118;9168
647257;1112;1112;9170
648276;1114;1114;9166
649296;1114;1114;9165
650316;1286;1286;8960
651335;1290;1290;8957
652354;1246;1246;8953
653374;1170;1170;9029
654394;1183;1183;9013
655416;1217;1217;8956
656435;1159;1159;8943
657457;0;0;10284
