Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
2;114;114;10287
1032;209;209;10188
2054;249;249;10144
3075;283;283;10094
4097;325;325;10021
5119;346;346;9992
6143;425;425;9994
7168;491;491;9913
8195;413;413;10004
9217;414;414;9995
10239;490;490;9910
11261;447;447;9899
12282;436;436;9909
13305;424;424;9926
14326;465;465;9879
15347;532;532;9793
16368;694;694;9647
17389;730;730;9610
18411;750;750;9577
19430;773;773;9542
20452;805;805;9539
21473;850;850;9448
22495;837;837;9436
23517;838;838;9563
24540;907;907;9513
25561;930;930;9488
26584;989;989;9425
27605;871;871;9490
28626;893;893;9467
29648;798;798;9556
30668;856;856;9530
31692;907;907;9477
32713;957;957;9451
33733;1016;1016;9358
34753;994;994;9386
35773;1079;1079;9324
36793;978;978;9361
37814;1015;1015;9355
38836;1005;1005;9349
39860;1015;1015;9325
40881;1079;1079;9345
41901;1007;1007;9314
42929;1049;1049;9298
43950;1004;1004;9325
44973;1005;1005;9308
45994;986;986;9321
47013;969;969;9334
48033;973;973;9331
49054;966;966;9332
50075;966;966;9334
51095;968;968;9336
52116;970;970;9331
53135;871;871;9444
54154;872;872;9440
55173;880;880;9432
56192;843;843;9464
57211;843;843;9466
58230;781;781;9539
59249;781;781;9541
60268;787;787;9533
61286;787;787;9531
62305;787;787;9529
63324;743;743;9555
64343;743;743;9557
65362;743;743;9561
66381;747;747;9547
67403;747;747;9545
68424;747;747;9542
69447;747;747;9539
70469;747;747;9538
71493;747;747;9507
72514;747;747;9515
73537;747;747;9512
74558;747;747;9506
75578;747;747;9503
76600;747;747;9504
77621;747;747;9501
78641;747;747;9503
79663;747;747;9502
80684;747;747;9499
81705;747;747;9502
82726;747;747;9495
83747;747;747;9497
84768;747;747;9493
85790;747;747;9497
86811;827;827;9434
87830;827;827;9422
88849;998;998;9304
89878;1125;1125;9185
90898;1238;1238;9090
91918;1435;1435;8907
92938;1434;1434;8896
93957;1496;1496;8841
94977;1495;1495;8839
95998;1496;1496;8837
97018;1548;1548;8795
98040;1672;1672;8669
99061;1722;1722;8621
100081;1763;1763;8588
101102;1842;1842;8497
102125;1844;1844;8495
103149;2016;2016;8342
104194;2061;2061;8271
105220;2105;2105;8290
106254;2080;2080;8281
107277;2136;2136;8233
108303;2240;2240;8197
109329;2374;2374;8101
110353;2258;2258;8088
111385;2259;2259;8087
112415;2259;2259;8087
113444;2326;2326;8016
114475;2402;2402;7940
115508;2463;2463;7876
116542;2423;2423;7901
117570;2412;2412;7915
118603;2433;2433;7891
119636;2578;2578;7764
120667;2651;2651;7775
121697;2716;2716;7768
122729;2764;2764;7766
123756;2781;2781;7744
124799;2628;2628;7704
125830;2680;2680;7649
126864;2555;2555;7702
127892;2542;2542;7740
128922;2542;2542;7741
129954;2536;2536;7748
130994;2537;2537;7750
132024;2461;2461;7819
133052;2447;2447;7835
134081;2460;2460;7827
135108;2464;2464;7825
136141;2581;2581;7708
137176;2722;2722;7720
138204;2800;2800;7669
139228;3005;3005;7471
140255;2749;2749;7530
141279;2646;2646;7622
142304;2599;2599;7669
143330;2601;2601;7669
144357;2621;2621;7669
145392;2685;2685;7626
146424;2793;2793;7520
147450;2551;2551;7574
148480;2597;2597;7607
149508;2789;2789;7617
150543;2982;2982;7591
151568;3071;3071;7583
152596;3154;3154;7539
153622;3180;3180;7481
154657;2798;2798;7513
155686;2805;2805;7513
156711;2805;2805;7513
157737;2817;2817;7509
158764;2876;2876;7447
159800;2679;2679;7559
160826;2648;2648;7595
161861;2750;2750;7639
162890;2837;2837;7615
163915;2999;2999;7418
164945;3028;3028;7420
165971;3054;3054;7421
167004;3110;3110;7392
168033;2903;2903;7410
169058;2892;2892;7421
170094;2650;2650;7598
171125;2774;2774;7506
172172;2834;2834;7470
173200;2831;2831;7468
174235;3052;3052;7272
175259;3015;3015;7280
176290;3068;3068;7219
177323;2768;2768;7648
178355;2733;2733;7680
179381;2735;2735;7681
180409;2750;2750;7678
181436;2878;2878;7683
182468;2960;2960;7615
183497;3109;3109;7506
184524;3317;3317;7294
185553;3191;3191;7282
186585;3089;3089;7286
187621;3069;3069;7311
188650;3096;3096;7289
189681;3215;3215;7208
190705;3195;3195;7231
191730;3197;3197;7233
192755;3040;3040;7325
193791;2910;2910;7457
194823;2744;2744;7627
195850;2721;2721;7665
196880;2848;2848;7682
197903;2901;2901;7665
198926;2784;2784;7613
199957;2824;2824;7556
200989;2920;2920;7481
202023;2910;2910;7485
203055;2909;2909;7489
204083;2911;2911;7490
205121;2994;2994;7435
206149;2641;2641;7684
207179;2746;2746;7726
208201;2789;2789;7731
209224;2872;2872;7699
210248;2912;2912;7471
211278;3116;3116;7305
212302;3192;3192;7235
213328;3186;3186;7244
214353;3189;3189;7235
215380;3191;3191;7235
216410;3211;3211;7212
217442;2768;2768;7635
218472;2794;2794;7619
219494;0;0;10424
220512;0;0;10443
