benchmark,os,runs_count,runtime_mean_s,runtime_max_s,runtime_min_s,runtime_std_s,runtime_variance_s2,runtime_coefficient_of_variation,ram_thor_private_mean_mb,ram_thor_private_max_mb,ram_thor_private_std_mb,cpu_overall_avg_percent,cpu_overall_std_percent,tasks_count_avg,tasks_channel_full_count_avg,tasks_exec_time_avg_ms,tasks_exec_time_std_ms,tasks_queue_time_avg_ms,tasks_queue_time_std_ms
FIFO_500_1T,Windows,20.0,2502.090050 +- 11.541059,2517.791,2474.514,11.541058675333888,133.19603534749962,0.004612567271643116,1396.224444 +- 4.836777,6041.0,4.836777254345674,21.000000 +- 0.000000,0.0,3425794.25,3421730.2,1.090138 +- 0.005369,0.005369109762334901,337.524704 +- 1.603177,1.6031772545735032
