Time;CPU
1054; 18.00
2111; 26.00
3173; 25.00
4229; 37.00
5288; 26.00
6342; 16.00
7397; 15.00
8453; 15.00
9507; 17.00
10560; 21.00
11613; 15.00
12665; 17.00
13719; 19.00
14774; 19.00
15829; 16.00
16886; 24.00
17944; 27.00
19002; 25.00
20060; 33.00
21117; 23.00
22173; 21.00
23237; 23.00
24292; 14.00
25346; 14.00
26401; 15.00
27458; 15.00
28516; 19.00
29571; 18.00
30626; 25.00
31683; 37.00
32737; 42.00
33793; 43.00
34850; 35.00
35904; 33.00
36960; 31.00
38015; 29.00
39071; 33.00
40127; 31.00
41181; 31.00
42236; 29.00
43290; 40.00
44353; 40.00
45410; 43.00
46466; 38.00
47523; 30.00
48579; 31.00
49636; 29.00
50691; 31.00
51747; 32.00
52802; 33.00
53859; 34.00
54916; 31.00
55972; 29.00
57027; 33.00
58082; 40.00
59136; 36.00
60191; 18.00
61245; 9.00
62298; 11.00
63351; 12.00
64405; 12.00
65460; 35.00
66513; 61.00
67564; 59.00
68617; 58.00
69668; 54.00
70723; 65.00
71776; 59.00
72830; 62.00
73881; 65.00
74935; 66.00
75989; 65.00
77045; 53.00
78096; 65.00
79153; 53.00
80210; 17.00
81266; 20.00
82321; 21.00
83375; 20.00
84430; 19.00
85483; 22.00
86537; 23.00
87594; 23.00
88649; 23.00
89704; 22.00
90759; 21.00
91814; 20.00
92870; 19.00
93925; 19.00
94981; 20.00
96037; 19.00
97091; 20.00
98147; 20.00
99203; 18.00
100258; 21.00
101311; 19.00
102365; 30.00
103424; 18.00
104476; 86.00
105529; 72.00
106585; 96.00
107642; 99.00
108695; 96.00
109754; 97.00
110811; 94.00
111867; 97.00
112927; 98.00
113987; 99.00
115043; 99.00
116099; 85.00
117157; 43.00
118224; 65.00
119287; 50.00
120347; 33.00
121404; 29.00
122460; 39.00
123520; 65.00
124593; 84.00
125667; 74.00
126727; 64.00
127786; 52.00
128850; 48.00
129908; 44.00
130968; 66.00
132032; 81.00
133090; 75.00
134154; 85.00
135217; 76.00
136292; 86.00
137362; 89.00
138436; 79.00
139515; 77.00
140587; 76.00
141658; 78.00
142730; 76.00
143801; 78.00
144873; 78.00
145952; 76.00
147026; 77.00
148098; 75.00
149166; 78.00
150242; 78.00
151311; 77.00
152384; 77.00
153458; 78.00
154527; 81.00
155606; 75.00
156687; 64.00
157763; 63.00
158838; 63.00
159910; 63.00
160983; 63.00
162059; 73.00
163121; 77.00
164194; 79.00
165266; 68.00
166328; 70.00
167392; 64.00
168464; 63.00
169535; 57.00
170596; 44.00
171658; 21.00
172716; 25.00
173779; 52.00
174843; 74.00
175905; 48.00
176962; 49.00
178019; 61.00
179083; 78.00
180153; 88.00
181216; 84.00
182277; 87.00
183343; 77.00
184413; 80.00
185485; 81.00
186569; 79.00
187653; 79.00
188732; 80.00
189806; 79.00
190878; 78.00
191950; 79.00
193017; 81.00
194092; 78.00
195159; 79.00
196225; 73.00
197297; 81.00
198368; 77.00
199449; 79.00
200505; 56.00
201572; 30.00
202639; 21.00
203697; 65.00
204772; 54.00
205830; 14.00
206889; 42.00
207947; 63.00
209009; 76.00
210081; 69.00
211145; 52.00
212206; 54.00
213276; 69.00
214355; 69.00
215424; 73.00
216500; 75.00
217564; 83.00
218635; 81.00
219703; 88.00
220767; 79.00
221843; 81.00
222912; 82.00
223981; 80.00
225056; 79.00
226130; 81.00
227211; 80.00
228293; 81.00
229370; 79.00
230438; 76.00
231510; 77.00
232573; 84.00
233643; 81.00
234715; 79.00
235788; 83.00
236851; 57.00
237914; 47.00
238972; 43.00
240029; 42.00
241097; 68.00
242155; 38.00
243212; 15.00
244268; 34.00
245328; 71.00
246389; 66.00
247447; 68.00
248512; 83.00
249577; 88.00
250640; 89.00
251698; 87.00
252759; 81.00
253830; 83.00
254899; 81.00
255965; 83.00
257036; 82.00
258102; 81.00
259174; 79.00
260246; 76.00
261314; 75.00
262374; 77.00
263444; 79.00
264504; 80.00
265561; 65.00
266623; 80.00
267692; 19.00
268748; 4.00
Overall; 54.00
