hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273510,710756,1368771529850,1074802,0,21191552810,543294841903389,426612152,0,5893713338
"scan with file YARA rules",105882,0,479150863104,4525328,1372660,5404971856,184515412983897,1742651375,8888,5447047992
"scan with meta YARA rules",249151,0,222437988246,892783,100031,5399155076,407614203422481,1636012712,8888,5854818162
"scan object with YARA",50134,0,137316468882,2738988,393321,3567972196,97549145829609,1945768257,8888,5884964853
"scan with process YARA rules",68,0,70629626945,1038670984,40691102,5904563674,136985938778,2014499099,22202,5884964853
"parse log file",135,0,66148399758,489988146,2475,8941556494,284459279290,2107105772,9358,4475065343
"apply Sigma rules",994875,0,59683945685,59991,7034,43603099,2141421342289632,2152452662,8888,5884964853
"schedule scan for symlink target",59507,0,51792266309,870355,7506,626665267,86950526457460,1461181482,9358,5854818162
"compare to ThorDB",156,0,46750730284,299684168,39088854,361127592,332634646550,2132273375,10871,4478847259
"parse GZIP archive",10164,0,34424984265,3386952,45457,2550919369,20976058140380,2063760147,9358,4530961211
"check file excludes",90361,0,30972021961,342758,130,3223449842,156228876774454,1728941432,8888,5854818162
"parse ZIP archive",190,0,27551851447,145009744,157652,9380517279,384605870195,2024241422,9358,3640591177
"parse file content",105882,0,16600213414,156780,1854,729231548,184515412983897,1742651375,8888,5447047992
"scan object's command line with YARA",68,0,9459976466,139117300,835194,2955047019,136985938778,2014499099,22202,5884964853
"add meta information",45775,0,6022847095,131575,2324,91368963,91225045667723,1992901052,8888,5854818162
"check process excludes",207,0,5112208942,24696661,220,2643079290,228426550755,1103509907,11853,5893713338
"parse journald format",5,0,4727265675,945453135,38982723,3498471735,5185570245,1037114049,9358,1399369295
"scan process for malicious indicators",68,0,3811414248,56050209,81616,2701682695,136985938778,2014499099,22202,5884964853
"check if file was already scanned",308857,0,2403016547,7780,109,35131302,493142595534823,1596669641,8888,5854818162
"check file existence",308990,0,2391304165,7739,120,6184342,493507867261602,1597164527,8888,5854818162
"check with STIX IOCs",105882,0,1327976667,12542,671,4926361,184515412983897,1742651375,8888,5447047992
"check if object should be logged",994875,0,829555260,833,210,3541648,2141421342289632,2152452662,8888,5884964853
"apply hash IOCs",105882,0,752340231,7105,2435,6983256,184515412983897,1742651375,8888,5447047992
"search for Cobalt Strike beacons",179867,0,735875075,4091,782,2963725,303215224402422,1685774624,8888,5884964853
"store time information about deep scan",105882,0,566004853,5345,641,17397170,184515412983897,1742651375,8888,5447047992
"apply false positive filters",994875,0,544564458,547,191,4529554,2141421342289632,2152452662,8888,5884964853
"limit frequent matches",994875,0,521119506,523,140,3647921,2141421342289632,2152452662,8888,5884964853
"deduplicate reasons",249151,0,510006413,2046,120,3370561,407614203422481,1636012712,8888,5854818162
"log object",502,0,349829278,696871,1042,5990042,582259179814,1159878844,9358,5884964853
"check if deep scan is needed",249151,0,318409540,1277,170,2349012,407614203422481,1636012712,8888,5854818162
"check if maximum file size is exceeded",249151,0,177520248,712,111,5490689,407614203422481,1636012712,8888,5854818162
"enrich finding with file information",45,0,142253497,3161188,19678,123448430,85762504685,1905833437,9358,3961166803
"fill in interesting content",249151,0,140684869,564,160,3804691,407614203422481,1636012712,8888,5854818162
"log file",249151,0,74517023,299,109,1156115,407614203422481,1636012712,8888,5854818162
"parse TARGZ archive",1,0,56734418,56734418,56734418,56734418,9358,9358,9358,9358
"parse authorized_keys format",1,0,45899411,45899411,45899411,45899411,2134062255,2134062255,2134062255,2134062255
"extract process handles",68,0,30270009,445147,217194,1684004,136985938778,2014499099,22202,5884964853
"parse TAR archive",1,0,25064201,25064201,25064201,25064201,1459681731,1459681731,1459681731,1459681731
"check for C2 IOCs",8,0,24045456,3005682,77868,19971944,10311458523,1288932315,212516853,3099319880
"extract process environment variables",68,0,23616639,347303,124117,5974551,136985938778,2014499099,22202,5884964853
"parse OLE format",14,0,15176636,1084045,67368,8054992,28042450824,2003032201,9358,3120559232
"initialize process memory reader",68,0,12229727,179848,79893,852637,136985938778,2014499099,22202,5884964853
"truncate long values",502,0,9705893,19334,650,750512,582259179814,1159878844,9358,5884964853
"parsing Firefox history",1,0,4347717,4347717,4347717,4347717,1887798100,1887798100,1887798100,1887798100
"schedule scan for executable",156,0,3893862,24960,13577,46328,332634646550,2132273375,10871,4478847259
"unpack UPX",3,0,3074346,1024782,432375,1941614,4042567013,1347522337,1204863884,1483809666
"scan eBPF program with file YARA rules",1,0,1960631,1960631,1960631,1960631,14909,14909,14909,14909
"retrieve interesting process memory",68,0,1437365,21137,2625,66306,136985938778,2014499099,22202,5884964853
"analyze process connection",68,0,1154869,16983,1543,475829,136985938778,2014499099,22202,5884964853
"truncate unimportant process memory sections",68,0,1032100,15177,4028,55275,136985938778,2014499099,22202,5884964853
"log md5 to csv",38,0,519330,13666,131,59503,68498560782,1802593704,9358,3961166803
"check for known evil services",156,0,269840,1729,1052,7734,332634646550,2132273375,10871,4478847259
"check file mode",156,0,259307,1662,630,7333,332634646550,2132273375,10871,4478847259
"parse system crontab",3,0,129575,43191,12353,68570,3326151309,1108717103,844663410,1249557484
"parse mail",5,0,104418,20883,10791,39585,13888633893,2777726778,1225605837,3437407224
