hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",1273547,809578,864176151003,678558,0,21089045240,350751525276139,275413098,0,15534591642
"scan with file YARA rules",105882,0,321181392553,3033389,1227673,4102435481,135881138433346,1283326140,4899,15490046595
"scan with meta YARA rules",249152,0,100659410960,404008,86084,3278429971,268269413684935,1076729922,4899,15534591642
"scan object with YARA",49313,0,79094962801,1603937,351942,3297410965,109259338101232,2215629511,4899,15534591642
"scan with process YARA rules",68,0,62948221522,925709140,38248210,4341713403,575319429053,8460579839,30568,15530067400
"apply Sigma rules",994913,0,41382498222,41594,6963,18378012,1449272812185193,1456682958,4899,15534591642
"parse GZIP archive",10164,0,40444860073,3979226,46268,3284275066,12826350089009,1261939205,4899,5724964441
"parse log file",135,0,32392956477,239947825,1683,3102333240,191201513867,1416307510,4899,4127536470
"schedule scan for symlink target",59507,0,30830134907,518092,7574,292619977,38456907690967,646258552,4899,15534591642
"parse ZIP archive",190,0,23605283123,124238332,116412,6952115634,596834341886,3141233378,4899,4633302683
"compare to ThorDB",156,0,19854619616,127273202,62121599,169688032,375808480437,2409028720,24306,4897603248
"parse file content",105882,0,10136239659,95731,1623,502274700,135881138433346,1283326140,4899,15490046595
"scan object's command line with YARA",68,0,9826821682,144512083,890329,2511974699,575319429053,8460579839,30568,15530067400
"check file excludes",90361,0,4777793853,52874,110,209229289,110775528108184,1225921892,4899,15534591642
"scan process for malicious indicators",68,0,4737118820,69663512,89912,1958509142,575319429053,8460579839,30568,15530067400
"parse journald format",5,0,2387995717,477599143,31720604,1595180779,2767450592,553490118,4899,1012218441
"add meta information",44952,0,2322078560,51656,2154,96708802,77384321388671,1721487840,4899,15534591642
"check process excludes",207,0,1913056470,9241818,211,758504821,885755766881,4279013366,12414,15530067400
"check file existence",308990,0,1806731568,5847,131,2350315,310113891533383,1003637307,4899,15534591642
"check with STIX IOCs",105882,0,1068812234,10094,681,1347480,135881138433346,1283326140,4899,15490046595
"check if file was already scanned",308858,0,932657322,3019,100,29625414,309805179077722,1003066713,4899,15534591642
"check if object should be logged",994913,0,651027332,654,211,2018091,1449272812185193,1456682958,4899,15534591642
"search for Cobalt Strike beacons",179868,0,632147952,3514,671,5890041,218349598686417,1213943551,4899,15530067400
"apply hash IOCs",105882,0,604363031,5707,2534,800737,135881138433346,1283326140,4899,15490046595
"apply false positive filters",994913,0,428113328,430,200,5893776,1449272812185193,1456682958,4899,15534591642
"limit frequent matches",994913,0,394599597,396,130,6639841,1449272812185193,1456682958,4899,15534591642
"deduplicate reasons",249152,0,390093853,1565,140,1973146,268269413684935,1076729922,4899,15534591642
"store time information about deep scan",105882,0,304367466,2874,621,16644243,135881138433346,1283326140,4899,15490046595
"check if deep scan is needed",249152,0,267108078,1072,170,1823560,268269413684935,1076729922,4899,15534591642
"check if maximum file size is exceeded",249152,0,137094683,550,141,1025638,268269413684935,1076729922,4899,15534591642
"fill in interesting content",249152,0,105174740,422,169,211384,268269413684935,1076729922,4899,15534591642
"log object",502,0,90647724,180573,891,2016880,1014923817582,2021760592,4899,15530067400
"log file",249152,0,60018872,240,100,290484,268269413684935,1076729922,4899,15534591642
"parse TAR archive",1,0,38120647,38120647,38120647,38120647,4899,4899,4899,4899
"extract process handles",68,0,27633565,406375,208247,1549226,575319429053,8460579839,30568,15530067400
"parsing Firefox history",1,0,23559799,23559799,23559799,23559799,4192974039,4192974039,4192974039,4192974039
"parse authorized_keys format",1,0,19517746,19517746,19517746,19517746,356397676,356397676,356397676,356397676
"extract process environment variables",68,0,17038939,250572,125620,1591096,575319429053,8460579839,30568,15530067400
"initialize process memory reader",68,0,11120591,163538,95422,341643,575319429053,8460579839,30568,15530067400
"truncate long values",502,0,10852996,21619,661,3052545,1014923817582,2021760592,4899,15530067400
"parse TARGZ archive",1,0,9341056,9341056,9341056,9341056,1348367397,1348367397,1348367397,1348367397
"enrich finding with file information",45,0,8645692,192126,15419,494142,41873407791,930520173,4899,4936319752
"parse system crontab",3,0,5930687,1976895,23455,5845114,1233558964,411186321,219942714,664060260
"parse OLE format",14,0,4959604,354257,52169,919825,41955423274,2996815948,4899,4457699412
"schedule scan for executable",156,0,3950677,25324,17593,54544,375808480437,2409028720,24306,4897603248
"analyze process connection",68,0,2363074,34751,1483,1214207,575319429053,8460579839,30568,15530067400
"scan eBPF program with file YARA rules",1,0,2109686,2109686,2109686,2109686,15059,15059,15059,15059
"retrieve interesting process memory",68,0,1503194,22105,2314,97326,575319429053,8460579839,30568,15530067400
"check for C2 IOCs",8,0,1209336,151167,66176,346571,27010699190,3376337398,561008712,8410073827
"truncate unimportant process memory sections",68,0,985284,14489,5630,44354,575319429053,8460579839,30568,15530067400
"unpack UPX",3,0,918584,306194,271729,358815,8643047047,2881015682,498821599,4360970170
"log md5 to csv",38,0,484942,12761,140,45627,32619473460,858407196,4899,4936319752
"check for known evil services",156,0,276095,1769,1072,30668,375808480437,2409028720,24306,4897603248
"check file mode",156,0,226650,1452,872,7514,375808480437,2409028720,24306,4897603248
"parse mail",5,0,110691,22138,11953,52510,1670205099,334041019,4899,1069992243
"scan dependent files",35,0,32427,926,230,16160,140912683,4026076,20991,7805545
"check for port 0",6,0,11171,1861,551,3116,22448054356,3741342392,561008712,8410073827
"check if profile is recent",1,0,9179,9179,9179,9179,12773,12773,12773,12773
"check for network pipes",6,0,4821,803,230,1414,22448054356,3741342392,561008712,8410073827
