Time_ms;Thor_WorkingSet_MB;Thor_Private_MB;Free_RAM_MB
1;114;114;10293
1031;212;212;10184
2054;256;256;10138
3074;299;299;10076
4095;321;321;10034
5118;327;327;10009
6141;433;433;9969
7163;496;496;9894
8191;390;390;10033
9211;424;424;9966
10234;445;445;9960
11256;423;423;9909
12278;459;459;9849
13298;461;461;9856
14318;490;490;9831
15340;555;555;9795
16361;752;752;9602
17382;771;771;9587
18406;797;797;9568
19428;852;852;9500
20450;824;824;9497
21470;773;773;9576
22492;792;792;9546
23514;837;837;9579
24536;905;905;9502
25558;933;933;9472
26580;991;991;9408
27600;952;952;9413
28622;1013;1013;9347
29642;829;829;9508
30662;814;814;9502
31683;906;906;9434
32703;845;845;9474
33724;919;919;9398
34745;884;884;9446
35766;873;873;9451
36787;909;909;9438
37809;888;888;9429
38831;904;904;9418
39852;966;966;9405
40873;948;948;9380
41894;936;936;9388
42915;983;983;9385
43938;926;926;9373
44964;990;990;9359
45985;943;943;9354
47007;955;955;9333
48028;954;954;9366
49049;962;962;9352
50069;944;944;9348
51090;965;965;9340
52110;958;958;9336
53131;1008;1008;9344
54153;959;959;9329
55174;965;965;9322
56196;1027;1027;9261
57215;959;959;9323
58236;960;960;9353
59257;947;947;9362
60279;932;932;9366
61300;959;959;9359
62321;960;960;9359
63341;957;957;9370
64362;958;958;9370
65383;958;958;9371
66402;950;950;9364
67421;941;941;9381
68439;941;941;9385
69458;932;932;9404
70483;932;932;9396
71502;884;884;9401
72521;884;884;9403
73539;858;858;9434
74558;858;858;9434
75577;859;859;9430
76597;860;860;9429
77616;860;860;9433
78635;864;864;9435
79654;864;864;9435
80673;869;869;9422
81695;869;869;9412
82716;869;869;9410
83739;869;869;9415
84760;869;869;9409
85781;869;869;9388
86804;869;869;9382
87826;869;869;9382
88848;869;869;9387
89870;869;869;9385
90892;869;869;9382
91912;869;869;9385
92934;869;869;9386
93956;869;869;9385
94978;869;869;9379
95998;869;869;9382
97020;869;869;9376
98042;869;869;9364
99065;869;869;9363
100086;869;869;9367
101110;869;869;9376
102129;911;911;9325
103149;822;822;9409
104169;941;941;9267
105189;996;996;9222
106208;1052;1052;9213
107227;1189;1189;9115
108246;1238;1238;9064
109265;1279;1279;9009
110288;1317;1317;8967
111308;1329;1329;8961
112328;1347;1347;8956
113347;1362;1362;8946
114367;1393;1393;8921
115386;1418;1418;8891
116408;1527;1527;8761
117429;1683;1683;8744
118455;1763;1763;8735
119477;1833;1833;8676
120497;1857;1857;8673
121520;1963;1963;8638
122541;1696;1696;8619
123564;1825;1825;8614
124584;1865;1865;8608
125605;1928;1928;8575
126625;1812;1812;8509
127650;1922;1922;8515
128674;1947;1947;8528
129699;2133;2133;8494
130720;1946;1946;8524
131741;1959;1959;8493
132762;1924;1924;8505
133784;2108;2108;8423
134807;2032;2032;8295
135829;2134;2134;8319
136852;2276;2276;8286
137875;2410;2410;8248
138897;2331;2331;8250
139920;1999;1999;8275
140940;1905;1905;8324
141960;1904;1904;8324
142980;1915;1915;8325
144002;1954;1954;8325
145024;1901;1901;8350
146046;1922;1922;8352
147069;1947;1947;8345
148091;1971;1971;8320
149114;2007;2007;8281
150137;2017;2017;8278
151160;2022;2022;8275
152182;2023;2023;8274
153205;2019;2019;8272
154227;2019;2019;8272
155250;2020;2020;8271
156274;2020;2020;8271
157297;2010;2010;8280
158321;2010;2010;8280
159344;2008;2008;8280
160366;2010;2010;8280
161387;2003;2003;8279
162411;2004;2004;8279
163435;2005;2005;8278
164458;1981;1981;8293
165480;1983;1983;8289
166501;1984;1984;8288
167522;1989;1989;8288
168543;1985;1985;8298
169564;1979;1979;8296
170584;1975;1975;8297
171604;1978;1978;8297
172625;1992;1992;8297
173646;1995;1995;8289
174668;2012;2012;8289
175690;2005;2005;8289
176711;1986;1986;8288
177732;1988;1988;8295
178754;1996;1996;8292
179774;1983;1983;8287
180799;1986;1986;8282
181819;1986;1986;8282
182842;1988;1988;8281
183863;1991;1991;8281
184884;1994;1994;8281
185906;1988;1988;8281
186927;1989;1989;8281
187949;1961;1961;8306
188972;2177;2177;8092
189993;2197;2197;8067
191014;2238;2238;8049
192037;2232;2232;8004
193057;2267;2267;7921
194077;2262;2262;7934
195097;2288;2288;7932
196118;2290;2290;7936
197139;2191;2191;7998
198162;2173;2173;8044
199183;2237;2237;7993
200203;2237;2237;7997
201226;2060;2060;8111
202245;2078;2078;8119
203267;2108;2108;8116
204289;2071;2071;8120
205311;2127;2127;8111
206332;2114;2114;8092
207354;2205;2205;8039
208376;2057;2057;8101
209399;2055;2055;8121
210422;2018;2018;8152
211445;1935;1935;8221
212467;1935;1935;8235
213491;1947;1947;8232
214513;1947;1947;8239
215536;1926;1926;8277
216557;1913;1913;8288
217580;1913;1913;8291
218603;1917;1917;8292
219626;1917;1917;8292
220650;1918;1918;8294
221675;1848;1848;8374
222697;1843;1843;8375
223721;1843;1843;8375
224744;1843;1843;8375
225766;1843;1843;8375
226789;1844;1844;8374
227811;1844;1844;8394
228836;1844;1844;8393
229857;1844;1844;8393
230880;1843;1843;8393
231902;1844;1844;8392
232930;1845;1845;8392
233953;1845;1845;8392
234975;1848;1848;8395
235998;1842;1842;8394
237021;1842;1842;8394
238046;1842;1842;8394
239069;1846;1846;8390
240090;1847;1847;8390
241113;1847;1847;8391
242135;1837;1837;8394
243158;1835;1835;8396
244180;1835;1835;8396
245204;1835;1835;8396
246229;1836;1836;8396
247252;1836;1836;8396
248274;1837;1837;8395
249297;1837;1837;8395
250319;1845;1845;8387
251341;1845;1845;8387
252363;1845;1845;8387
253388;1845;1845;8387
254411;1846;1846;8387
255434;1846;1846;8387
256456;1846;1846;8386
257481;1833;1833;8401
258505;1825;1825;8405
259529;1825;1825;8405
260552;1825;1825;8405
261575;1825;1825;8404
262598;1825;1825;8404
263620;1825;1825;8405
264644;1832;1832;8397
265667;1840;1840;8389
266690;1840;1840;8389
267713;1841;1841;8388
268734;1843;1843;8388
269754;2005;2005;8234
270774;2005;2005;8231
271797;2004;2004;8231
272820;2004;2004;8231
273842;2004;2004;8231
274865;2004;2004;8231
275888;2004;2004;8230
276910;1971;1971;8226
277931;2091;2091;8252
278954;2128;2128;8250
279975;2194;2194;8215
280995;2031;2031;8203
282015;2011;2011;8208
283040;2013;2013;8208
284064;2048;2048;8185
285087;2049;2049;8183
286111;2015;2015;8179
287137;2010;2010;8179
288164;2007;2007;8187
289189;2004;2004;8198
290215;2017;2017;8203
291236;1994;1994;8227
292263;2201;2201;8046
293294;2435;2435;7764
294319;2460;2460;7739
295343;2267;2267;7833
296367;2209;2209;7872
297389;0;0;10262
