hook_name,count,channel_full_count,total_exec_time_ns,avg_exec_time_ns,min_exec_time_ns,max_exec_time_ns,total_queue_time_ns,avg_queue_time_ns,min_queue_time_ns,max_queue_time_ns
"_OVERALL",3427512,3426856,3725912855600,1087060,0,728310288000,119012814029700,34722800,0,1926531029300
"scan with file YARA rules",55721,0,901665644800,16181792,0,9000310900,1604673621500,28798363,0,178365887700
"scan with process YARA rules",118,0,204766577300,1735309977,0,14949872100,8441894530600,71541479072,0,218211205700
"parse CAB archive",26,0,143123255000,5504740576,2012400,101244830300,0,0,0,0
"scan object with YARA",98896,0,96701400300,977809,0,353944400,690765684837700,6984768694,0,218211205700
"scan with meta YARA rules",95780,0,74586988100,778732,0,44066500,1633956604100,17059475,0,178365887700
"apply Sigma rules",2933263,0,71441508300,24355,0,42718000,763116929603300,260159736,0,218211205700
"parse GZIP archive",6632,0,66709106700,10058671,0,919731000,0,0,0,0
"parse registry hive",381,0,54735995900,143664031,0,23549000100,0,0,0,0
"parse log file",214,0,49780673200,232619968,0,16642992000,0,0,0,0
"parse Shim database",21,0,46915792000,2234085333,7200900,12544874000,0,0,0,0
"parse file content",55721,0,41124798400,738048,0,2622811900,1604673621500,28798363,0,178365887700
"parse ZIP archive",312,0,40017971900,128262730,0,21444904000,0,0,0,0
"parse ETL file",237,0,38766930700,163573547,7201200,19686762200,0,0,0,0
"parse SHIM cache",2,0,21840900700,10920450350,748202500,21092698200,0,0,0,0
"schedule scan for executed file",884,0,20372101800,23045364,0,4547294500,0,0,0,0
"parsing Chrome history",5,0,14260246700,2852049340,7171500,14193366900,0,0,0,0
"parse Amcache",4,0,12709809800,3177452450,0,12709809800,0,0,0,0
"parse CHM file",23,0,11918665000,518202826,122456500,1133452900,0,0,0,0
"parse OLE format",22,0,8359284500,379967477,8066400,7156233100,0,0,0,0
"extract process handles",118,0,7246837900,61413880,6563900,526050900,8441894530600,71541479072,0,218211205700
"check file existence",107644,0,6576031000,61090,0,24336000,9003962512400,83645744,0,218211205700
"add meta information",21027,0,4923948700,234172,0,808132300,1633956604100,77707547,0,178365887700
"scan entry",710,0,4181262500,5889102,0,3651480700,0,0,0,0
"check if file was already scanned",106489,0,4098042200,38483,0,26289000,8972211279300,84254817,0,218211205700
"parse RAR archive",15,0,3734007500,248933833,0,1960638600,0,0,0,0
"analyze prefetch file",343,0,3594985000,10481005,0,635194200,0,0,0,0
"check file excludes",24765,0,3090154600,124779,0,1515424800,9003962512400,363576115,0,218211205700
"extract process environment variables",118,0,2583243200,21891891,0,35640700,8441894530600,71541479072,0,218211205700
"scan process for malicious indicators",118,0,1687676100,14302339,546400,184510100,8441894530600,71541479072,0,218211205700
"parse PowerShell module cache",1,0,1641307600,1641307600,1641307600,1641307600,0,0,0,0
"check with STIX IOCs",1149347,0,1521947600,1324,0,13930700,1742199804500,1515817,0,178365887700
"check if object should be logged",2933263,0,1412338200,481,0,26384000,763116929603300,260159736,0,218211205700
"enrich finding with file information",333,0,1170668100,3515519,0,190155400,75766824000,227528000,0,29282982600
"scan scheduled task image",180,0,1166068100,6478156,0,201546400,78264064300,434800357,0,1571343900
"apply false positive filters",2933263,0,1136327700,387,0,3171700,763116929603300,260159736,0,218211205700
"log object",73723,0,1025884600,13915,0,8231600,10773683665300,146137347,0,218211205700
"parse Atjobs file",237,0,992370300,4187216,0,41202000,0,0,0,0
"limit frequent matches",2933263,0,825342300,281,0,5221000,763116929603300,260159736,0,218211205700
"apply hash IOCs",55721,0,505258200,9067,0,13805400,1604673621500,28798363,0,178365887700
"parse ESE database",8,0,414738600,51842325,0,311551900,0,0,0,0
"check size",1093626,0,388927900,355,0,4519000,137526183000,125752,0,137526183000
"apply handle IOCs",6372,0,344805500,54112,0,3317400,435478070319200,68342446691,0,218211205700
"search for Cobalt Strike beacons",81142,0,337107400,4154,0,2519600,10046568152100,123814647,0,218211205700
"parse SRUM database",1,0,336700400,336700400,336700400,336700400,0,0,0,0
"store time information about deep scan",55721,0,327325200,5874,0,2541600,1604673621500,28798363,0,178365887700
"deduplicate reasons",95780,0,266825500,2785,0,6978000,1633956604100,17059475,0,178365887700
"scan started image",9,0,255370300,28374477,0,230276700,22214254500,2468250500,2468250500,2468250500
"check for suspicious event ID",299259,0,242228700,809,0,5697000,86906553752600,290405814,0,16294717700
"scan object's command line with YARA",118,0,192701700,1633065,0,6152500,8441894530600,71541479072,0,218211205700
"check for suspicious locations",885,0,176661100,199617,0,3056800,16653137100,18817104,0,16653137100
"scan SHIM cache entry for executed file",884,0,171645100,194168,0,2077800,0,0,0,0
"check if deep scan is needed",95780,0,170468500,1779,0,2538800,1633956604100,17059475,0,178365887700
"check process excludes",133,0,119810400,900830,0,6764100,9463349409500,71153003078,0,218211205700
"parse WMI persistence file",1,0,101494300,101494300,101494300,101494300,0,0,0,0
"check if maximum file size is exceeded",95780,0,69488300,725,0,2511500,1633956604100,17059475,0,178365887700
"truncate long values",2473,0,50372000,20368,0,2083600,9073381818300,3668977686,0,218211205700
"fill in interesting content",95780,0,47845400,499,0,2080700,1633956604100,17059475,0,178365887700
"log found WER report",12,0,39832900,3319408,523300,6116500,0,0,0,0
"parse jumplist file",11,0,38227400,3475218,0,15465500,0,0,0,0
"parse LNK format",184,0,37616500,204437,0,2081900,0,0,0,0
"log file",95780,0,33037700,344,0,2097500,1633956604100,17059475,0,178365887700
"analyze process connection",118,0,21755200,184366,0,5323100,8441894530600,71541479072,0,218211205700
"check for webserver directory",6372,0,19011800,2983,0,2044500,435478070319200,68342446691,0,218211205700
"compare cache to last scan",2,0,17158600,8579300,7175500,9983100,0,0,0,0
"parse EVTX file",179,0,9447800,52781,0,5314400,0,0,0,0
"check for C2 IOCs",33,0,9317100,282336,0,3686600,1010429635900,30619079875,0,201125246700
"compare to ThorDB",1,0,7285900,7285900,7285900,7285900,16653137100,16653137100,16653137100,16653137100
"check for service overlap",683,0,5177300,7580,0,2023900,440392575200,644791471,0,17252994700
"initialize process memory reader",118,0,5069600,42962,0,2016900,8441894530600,71541479072,0,218211205700
"scan with pipe IOCs",41,0,4640700,113187,0,2017800,974808800,23775824,0,43012200
"truncate unimportant process memory sections",109,0,4599400,42196,0,2039800,7462140014800,68460000135,0,218211205700
"WER",12,0,3744800,312066,0,2128100,0,0,0,0
"parse Microsoft Defender Protection log",9,0,3634300,403811,0,3634300,0,0,0,0
"retrieve interesting process memory",118,0,2567400,21757,0,2038800,8441894530600,71541479072,0,218211205700
"check service permissions",688,0,2551700,3708,0,2029100,560479369300,814650246,0,22457188400
